txn_id,wh_id,material_id,inv_txn_type_cd,txn_dt_key,txn_qty,ref_doc_no,txn_uom_cd,operator_nm,reason_cd
270,WH_E_FG,MAT_RM_2004,ADJ,20250215,2,REF00270,EA,SYSTEM,NORMAL
271,WH_E_FG,MAT_RM_2005,RCV,20250215,40,REF00271,EA,SYSTEM,NORMAL
272,WH_E_FG,MAT_RM_2005,ISS,20250215,-40,REF00272,EA,SYSTEM,NORMAL
273,WH_E_FG,MAT_RM_2005,ADJ,20250215,2,REF00273,EA,SYSTEM,NORMAL
274,WH_E_FG,MAT_RM_2006,RCV,20250215,42,REF00274,EA,SYSTEM,NORMAL
275,WH_E_FG,MAT_RM_2006,ISS,20250215,-42,REF00275,EA,SYSTEM,NORMAL
276,WH_E_FG,MAT_RM_2006,ADJ,20250215,2,REF00276,EA,SYSTEM,NORMAL
277,WH_E_FG,MAT_RM_2007,RCV,20250215,44,REF00277,EA,SYSTEM,NORMAL
278,WH_E_FG,MAT_RM_2007,ISS,20250215,-44,REF00278,EA,SYSTEM,NORMAL
279,WH_E_FG,MAT_RM_2007,ADJ,20250215,2,REF00279,EA,SYSTEM,NORMAL
280,WH_E_FG,MAT_RM_2008,RCV,20250215,46,REF00280,EA,SYSTEM,NORMAL
281,WH_E_FG,MAT_RM_2008,ISS,20250215,-46,REF00281,EA,SYSTEM,NORMAL
282,WH_E_FG,MAT_RM_2008,ADJ,20250215,2,REF00282,EA,SYSTEM,NORMAL
283,WH_E_FG,MAT_RM_2009,RCV,20250215,48,REF00283,EA,SYSTEM,NORMAL
284,WH_E_FG,MAT_RM_2009,ISS,20250215,-48,REF00284,EA,SYSTEM,NORMAL
285,WH_E_FG,MAT_RM_2009,ADJ,20250215,2,REF00285,EA,SYSTEM,NORMAL
286,WH_E_FG,MAT_RM_2010,RCV,20250215,50,REF00286,EA,SYSTEM,NORMAL
287,WH_E_FG,MAT_RM_2010,ISS,20250215,-50,REF00287,EA,SYSTEM,NORMAL
288,WH_E_FG,MAT_RM_2010,ADJ,20250215,2,REF00288,EA,SYSTEM,NORMAL
289,WH_S_RM,MAT_FG_1001,RCV,20250215,20,REF00289,EA,SYSTEM,NORMAL
290,WH_S_RM,MAT_FG_1001,ISS,20250215,0,REF00290,EA,SYSTEM,NORMAL
291,WH_S_RM,MAT_FG_1001,ADJ,20250215,2,REF00291,EA,SYSTEM,NORMAL
292,WH_S_RM,MAT_FG_1002,RCV,20250215,22,REF00292,EA,SYSTEM,NORMAL
293,WH_S_RM,MAT_FG_1002,ISS,20250215,0,REF00293,EA,SYSTEM,NORMAL
294,WH_S_RM,MAT_FG_1002,ADJ,20250215,2,REF00294,EA,SYSTEM,NORMAL
295,WH_S_RM,MAT_FG_1003,RCV,20250215,24,REF00295,EA,SYSTEM,NORMAL
296,WH_S_RM,MAT_FG_1003,ISS,20250215,0,REF00296,EA,SYSTEM,NORMAL
297,WH_S_RM,MAT_FG_1003,ADJ,20250215,2,REF00297,EA,SYSTEM,NORMAL
298,WH_S_RM,MAT_FG_1004,RCV,20250215,26,REF00298,EA,SYSTEM,NORMAL
299,WH_S_RM,MAT_FG_1004,ISS,20250215,0,REF00299,EA,SYSTEM,NORMAL
300,WH_S_RM,MAT_FG_1004,ADJ,20250215,2,REF00300,EA,SYSTEM,NORMAL
301,WH_S_RM,MAT_FG_1005,RCV,20250215,28,REF00301,EA,SYSTEM,NORMAL
302,WH_S_RM,MAT_FG_1005,ISS,20250215,0,REF00302,EA,SYSTEM,NORMAL
303,WH_S_RM,MAT_FG_1005,ADJ,20250215,2,REF00303,EA,SYSTEM,NORMAL
304,WH_S_RM,MAT_FG_1006,RCV,20250215,30,REF00304,EA,SYSTEM,NORMAL
305,WH_S_RM,MAT_FG_1006,ISS,20250215,0,REF00305,EA,SYSTEM,NORMAL
306,WH_S_RM,MAT_FG_1006,ADJ,20250215,2,REF00306,EA,SYSTEM,NORMAL
307,WH_S_RM,MAT_RM_2001,RCV,20250215,32,REF00307,EA,SYSTEM,NORMAL
308,WH_S_RM,MAT_RM_2001,ISS,20250215,-32,REF00308,EA,SYSTEM,NORMAL
309,WH_S_RM,MAT_RM_2001,ADJ,20250215,2,REF00309,EA,SYSTEM,NORMAL
310,WH_S_RM,MAT_RM_2002,RCV,20250215,34,REF00310,EA,SYSTEM,NORMAL
311,WH_S_RM,MAT_RM_2002,ISS,20250215,-34,REF00311,EA,SYSTEM,NORMAL
312,WH_S_RM,MAT_RM_2002,ADJ,20250215,2,REF00312,EA,SYSTEM,NORMAL
313,WH_S_RM,MAT_RM_2003,RCV,20250215,36,REF00313,EA,SYSTEM,NORMAL
314,WH_S_RM,MAT_RM_2003,ISS,20250215,-36,REF00314,EA,SYSTEM,NORMAL
315,WH_S_RM,MAT_RM_2003,ADJ,20250215,2,REF00315,EA,SYSTEM,NORMAL
316,WH_S_RM,MAT_RM_2004,RCV,20250215,38,REF00316,EA,SYSTEM,NORMAL
317,WH_S_RM,MAT_RM_2004,ISS,20250215,-38,REF00317,EA,SYSTEM,NORMAL
318,WH_S_RM,MAT_RM_2004,ADJ,20250215,2,REF00318,EA,SYSTEM,NORMAL
319,WH_S_RM,MAT_RM_2005,RCV,20250215,40,REF00319,EA,SYSTEM,NORMAL
320,WH_S_RM,MAT_RM_2005,ISS,20250215,-40,REF00320,EA,SYSTEM,NORMAL
321,WH_S_RM,MAT_RM_2005,ADJ,20250215,2,REF00321,EA,SYSTEM,NORMAL
322,WH_S_RM,MAT_RM_2006,RCV,20250215,42,REF00322,EA,SYSTEM,NORMAL
323,WH_S_RM,MAT_RM_2006,ISS,20250215,-42,REF00323,EA,SYSTEM,NORMAL
324,WH_S_RM,MAT_RM_2006,ADJ,20250215,2,REF00324,EA,SYSTEM,NORMAL
325,WH_S_RM,MAT_RM_2007,RCV,20250215,44,REF00325,EA,SYSTEM,NORMAL
326,WH_S_RM,MAT_RM_2007,ISS,20250215,-44,REF00326,EA,SYSTEM,NORMAL
327,WH_S_RM,MAT_RM_2007,ADJ,20250215,2,REF00327,EA,SYSTEM,NORMAL
328,WH_S_RM,MAT_RM_2008,RCV,20250215,46,REF00328,EA,SYSTEM,NORMAL
329,WH_S_RM,MAT_RM_2008,ISS,20250215,-46,REF00329,EA,SYSTEM,NORMAL
330,WH_S_RM,MAT_RM_2008,ADJ,20250215,2,REF00330,EA,SYSTEM,NORMAL
331,WH_S_RM,MAT_RM_2009,RCV,20250215,48,REF00331,EA,SYSTEM,NORMAL
332,WH_S_RM,MAT_RM_2009,ISS,20250215,-48,REF00332,EA,SYSTEM,NORMAL
333,WH_S_RM,MAT_RM_2009,ADJ,20250215,2,REF00333,EA,SYSTEM,NORMAL
334,WH_S_RM,MAT_RM_2010,RCV,20250215,50,REF00334,EA,SYSTEM,NORMAL
335,WH_S_RM,MAT_RM_2010,ISS,20250215,-50,REF00335,EA,SYSTEM,NORMAL
336,WH_S_RM,MAT_RM_2010,ADJ,20250215,2,REF00336,EA,SYSTEM,NORMAL
337,WH_S_FG,MAT_FG_1001,RCV,20250215,20,REF00337,EA,SYSTEM,NORMAL
338,WH_S_FG,MAT_FG_1001,ISS,20250215,0,REF00338,EA,SYSTEM,NORMAL
339,WH_S_FG,MAT_FG_1001,ADJ,20250215,2,REF00339,EA,SYSTEM,NORMAL
340,WH_S_FG,MAT_FG_1002,RCV,20250215,22,REF00340,EA,SYSTEM,NORMAL
341,WH_S_FG,MAT_FG_1002,ISS,20250215,0,REF00341,EA,SYSTEM,NORMAL
342,WH_S_FG,MAT_FG_1002,ADJ,20250215,2,REF00342,EA,SYSTEM,NORMAL
343,WH_S_FG,MAT_FG_1003,RCV,20250215,24,REF00343,EA,SYSTEM,NORMAL
344,WH_S_FG,MAT_FG_1003,ISS,20250215,0,REF00344,EA,SYSTEM,NORMAL
345,WH_S_FG,MAT_FG_1003,ADJ,20250215,2,REF00345,EA,SYSTEM,NORMAL
346,WH_S_FG,MAT_FG_1004,RCV,20250215,26,REF00346,EA,SYSTEM,NORMAL
347,WH_S_FG,MAT_FG_1004,ISS,20250215,0,REF00347,EA,SYSTEM,NORMAL
348,WH_S_FG,MAT_FG_1004,ADJ,20250215,2,REF00348,EA,SYSTEM,NORMAL
349,WH_S_FG,MAT_FG_1005,RCV,20250215,28,REF00349,EA,SYSTEM,NORMAL
350,WH_S_FG,MAT_FG_1005,ISS,20250215,0,REF00350,EA,SYSTEM,NORMAL
351,WH_S_FG,MAT_FG_1005,ADJ,20250215,2,REF00351,EA,SYSTEM,NORMAL
352,WH_S_FG,MAT_FG_1006,RCV,20250215,30,REF00352,EA,SYSTEM,NORMAL
353,WH_S_FG,MAT_FG_1006,ISS,20250215,0,REF00353,EA,SYSTEM,NORMAL
354,WH_S_FG,MAT_FG_1006,ADJ,20250215,2,REF00354,EA,SYSTEM,NORMAL
355,WH_S_FG,MAT_RM_2001,RCV,20250215,32,REF00355,EA,SYSTEM,NORMAL
356,WH_S_FG,MAT_RM_2001,ISS,20250215,-32,REF00356,EA,SYSTEM,NORMAL
357,WH_S_FG,MAT_RM_2001,ADJ,20250215,2,REF00357,EA,SYSTEM,NORMAL
358,WH_S_FG,MAT_RM_2002,RCV,20250215,34,REF00358,EA,SYSTEM,NORMAL
359,WH_S_FG,MAT_RM_2002,ISS,20250215,-34,REF00359,EA,SYSTEM,NORMAL
360,WH_S_FG,MAT_RM_2002,ADJ,20250215,2,REF00360,EA,SYSTEM,NORMAL
361,WH_S_FG,MAT_RM_2003,RCV,20250215,36,REF00361,EA,SYSTEM,NORMAL
362,WH_S_FG,MAT_RM_2003,ISS,20250215,-36,REF00362,EA,SYSTEM,NORMAL
363,WH_S_FG,MAT_RM_2003,ADJ,20250215,2,REF00363,EA,SYSTEM,NORMAL
364,WH_S_FG,MAT_RM_2004,RCV,20250215,38,REF00364,EA,SYSTEM,NORMAL
365,WH_S_FG,MAT_RM_2004,ISS,20250215,-38,REF00365,EA,SYSTEM,NORMAL
366,WH_S_FG,MAT_RM_2004,ADJ,20250215,2,REF00366,EA,SYSTEM,NORMAL
367,WH_S_FG,MAT_RM_2005,RCV,20250215,40,REF00367,EA,SYSTEM,NORMAL
368,WH_S_FG,MAT_RM_2005,ISS,20250215,-40,REF00368,EA,SYSTEM,NORMAL
369,WH_S_FG,MAT_RM_2005,ADJ,20250215,2,REF00369,EA,SYSTEM,NORMAL
370,WH_S_FG,MAT_RM_2006,RCV,20250215,42,REF00370,EA,SYSTEM,NORMAL
371,WH_S_FG,MAT_RM_2006,ISS,20250215,-42,REF00371,EA,SYSTEM,NORMAL
372,WH_S_FG,MAT_RM_2006,ADJ,20250215,2,REF00372,EA,SYSTEM,NORMAL
373,WH_S_FG,MAT_RM_2007,RCV,20250215,44,REF00373,EA,SYSTEM,NORMAL
374,WH_S_FG,MAT_RM_2007,ISS,20250215,-44,REF00374,EA,SYSTEM,NORMAL
375,WH_S_FG,MAT_RM_2007,ADJ,20250215,2,REF00375,EA,SYSTEM,NORMAL
376,WH_S_FG,MAT_RM_2008,RCV,20250215,46,REF00376,EA,SYSTEM,NORMAL
377,WH_S_FG,MAT_RM_2008,ISS,20250215,-46,REF00377,EA,SYSTEM,NORMAL
378,WH_S_FG,MAT_RM_2008,ADJ,20250215,2,REF00378,EA,SYSTEM,NORMAL
379,WH_S_FG,MAT_RM_2009,RCV,20250215,48,REF00379,EA,SYSTEM,NORMAL
380,WH_S_FG,MAT_RM_2009,ISS,20250215,-48,REF00380,EA,SYSTEM,NORMAL
381,WH_S_FG,MAT_RM_2009,ADJ,20250215,2,REF00381,EA,SYSTEM,NORMAL
382,WH_S_FG,MAT_RM_2010,RCV,20250215,50,REF00382,EA,SYSTEM,NORMAL
383,WH_S_FG,MAT_RM_2010,ISS,20250215,-50,REF00383,EA,SYSTEM,NORMAL
384,WH_S_FG,MAT_RM_2010,ADJ,20250215,2,REF00384,EA,SYSTEM,NORMAL
385,WH_E_RM,MAT_FG_1001,RCV,20250315,20,REF00385,EA,SYSTEM,NORMAL
386,WH_E_RM,MAT_FG_1001,ISS,20250315,0,REF00386,EA,SYSTEM,NORMAL
387,WH_E_RM,MAT_FG_1001,ADJ,20250315,2,REF00387,EA,SYSTEM,NORMAL
388,WH_E_RM,MAT_FG_1002,RCV,20250315,22,REF00388,EA,SYSTEM,NORMAL
389,WH_E_RM,MAT_FG_1002,ISS,20250315,0,REF00389,EA,SYSTEM,NORMAL
390,WH_E_RM,MAT_FG_1002,ADJ,20250315,2,REF00390,EA,SYSTEM,NORMAL
391,WH_E_RM,MAT_FG_1003,RCV,20250315,24,REF00391,EA,SYSTEM,NORMAL
392,WH_E_RM,MAT_FG_1003,ISS,20250315,0,REF00392,EA,SYSTEM,NORMAL
393,WH_E_RM,MAT_FG_1003,ADJ,20250315,2,REF00393,EA,SYSTEM,NORMAL
394,WH_E_RM,MAT_FG_1004,RCV,20250315,26,REF00394,EA,SYSTEM,NORMAL
395,WH_E_RM,MAT_FG_1004,ISS,20250315,0,REF00395,EA,SYSTEM,NORMAL
396,WH_E_RM,MAT_FG_1004,ADJ,20250315,2,REF00396,EA,SYSTEM,NORMAL
397,WH_E_RM,MAT_FG_1005,RCV,20250315,28,REF00397,EA,SYSTEM,NORMAL
398,WH_E_RM,MAT_FG_1005,ISS,20250315,0,REF00398,EA,SYSTEM,NORMAL
399,WH_E_RM,MAT_FG_1005,ADJ,20250315,2,REF00399,EA,SYSTEM,NORMAL
400,WH_E_RM,MAT_FG_1006,RCV,20250315,30,REF00400,EA,SYSTEM,NORMAL
401,WH_E_RM,MAT_FG_1006,ISS,20250315,0,REF00401,EA,SYSTEM,NORMAL
402,WH_E_RM,MAT_FG_1006,ADJ,20250315,2,REF00402,EA,SYSTEM,NORMAL
403,WH_E_RM,MAT_RM_2001,RCV,20250315,32,REF00403,EA,SYSTEM,NORMAL
404,WH_E_RM,MAT_RM_2001,ISS,20250315,-32,REF00404,EA,SYSTEM,NORMAL
405,WH_E_RM,MAT_RM_2001,ADJ,20250315,2,REF00405,EA,SYSTEM,NORMAL
406,WH_E_RM,MAT_RM_2002,RCV,20250315,34,REF00406,EA,SYSTEM,NORMAL
407,WH_E_RM,MAT_RM_2002,ISS,20250315,-34,REF00407,EA,SYSTEM,NORMAL
408,WH_E_RM,MAT_RM_2002,ADJ,20250315,2,REF00408,EA,SYSTEM,NORMAL
409,WH_E_RM,MAT_RM_2003,RCV,20250315,36,REF00409,EA,SYSTEM,NORMAL
410,WH_E_RM,MAT_RM_2003,ISS,20250315,-36,REF00410,EA,SYSTEM,NORMAL
411,WH_E_RM,MAT_RM_2003,ADJ,20250315,2,REF00411,EA,SYSTEM,NORMAL
412,WH_E_RM,MAT_RM_2004,RCV,20250315,38,REF00412,EA,SYSTEM,NORMAL
413,WH_E_RM,MAT_RM_2004,ISS,20250315,-38,REF00413,EA,SYSTEM,NORMAL
414,WH_E_RM,MAT_RM_2004,ADJ,20250315,2,REF00414,EA,SYSTEM,NORMAL
415,WH_E_RM,MAT_RM_2005,RCV,20250315,40,REF00415,EA,SYSTEM,NORMAL
416,WH_E_RM,MAT_RM_2005,ISS,20250315,-40,REF00416,EA,SYSTEM,NORMAL
417,WH_E_RM,MAT_RM_2005,ADJ,20250315,2,REF00417,EA,SYSTEM,NORMAL
418,WH_E_RM,MAT_RM_2006,RCV,20250315,42,REF00418,EA,SYSTEM,NORMAL
419,WH_E_RM,MAT_RM_2006,ISS,20250315,-42,REF00419,EA,SYSTEM,NORMAL
420,WH_E_RM,MAT_RM_2006,ADJ,20250315,2,REF00420,EA,SYSTEM,NORMAL
421,WH_E_RM,MAT_RM_2007,RCV,20250315,44,REF00421,EA,SYSTEM,NORMAL
422,WH_E_RM,MAT_RM_2007,ISS,20250315,-44,REF00422,EA,SYSTEM,NORMAL
423,WH_E_RM,MAT_RM_2007,ADJ,20250315,2,REF00423,EA,SYSTEM,NORMAL
424,WH_E_RM,MAT_RM_2008,RCV,20250315,46,REF00424,EA,SYSTEM,NORMAL
425,WH_E_RM,MAT_RM_2008,ISS,20250315,-46,REF00425,EA,SYSTEM,NORMAL
426,WH_E_RM,MAT_RM_2008,ADJ,20250315,2,REF00426,EA,SYSTEM,NORMAL
427,WH_E_RM,MAT_RM_2009,RCV,20250315,48,REF00427,EA,SYSTEM,NORMAL
428,WH_E_RM,MAT_RM_2009,ISS,20250315,-48,REF00428,EA,SYSTEM,NORMAL
429,WH_E_RM,MAT_RM_2009,ADJ,20250315,2,REF00429,EA,SYSTEM,NORMAL
430,WH_E_RM,MAT_RM_2010,RCV,20250315,50,REF00430,EA,SYSTEM,NORMAL
431,WH_E_RM,MAT_RM_2010,ISS,20250315,-50,REF00431,EA,SYSTEM,NORMAL
432,WH_E_RM,MAT_RM_2010,ADJ,20250315,2,REF00432,EA,SYSTEM,NORMAL
433,WH_E_FG,MAT_FG_1001,RCV,20250315,20,REF00433,EA,SYSTEM,NORMAL
434,WH_E_FG,MAT_FG_1001,ISS,20250315,0,REF00434,EA,SYSTEM,NORMAL
435,WH_E_FG,MAT_FG_1001,ADJ,20250315,2,REF00435,EA,SYSTEM,NORMAL
436,WH_E_FG,MAT_FG_1002,RCV,20250315,22,REF00436,EA,SYSTEM,NORMAL
437,WH_E_FG,MAT_FG_1002,ISS,20250315,0,REF00437,EA,SYSTEM,NORMAL
438,WH_E_FG,MAT_FG_1002,ADJ,20250315,2,REF00438,EA,SYSTEM,NORMAL
439,WH_E_FG,MAT_FG_1003,RCV,20250315,24,REF00439,EA,SYSTEM,NORMAL
440,WH_E_FG,MAT_FG_1003,ISS,20250315,0,REF00440,EA,SYSTEM,NORMAL
441,WH_E_FG,MAT_FG_1003,ADJ,20250315,2,REF00441,EA,SYSTEM,NORMAL
442,WH_E_FG,MAT_FG_1004,RCV,20250315,26,REF00442,EA,SYSTEM,NORMAL
443,WH_E_FG,MAT_FG_1004,ISS,20250315,0,REF00443,EA,SYSTEM,NORMAL
444,WH_E_FG,MAT_FG_1004,ADJ,20250315,2,REF00444,EA,SYSTEM,NORMAL
445,WH_E_FG,MAT_FG_1005,RCV,20250315,28,REF00445,EA,SYSTEM,NORMAL
446,WH_E_FG,MAT_FG_1005,ISS,20250315,0,REF00446,EA,SYSTEM,NORMAL
447,WH_E_FG,MAT_FG_1005,ADJ,20250315,2,REF00447,EA,SYSTEM,NORMAL
448,WH_E_FG,MAT_FG_1006,RCV,20250315,30,REF00448,EA,SYSTEM,NORMAL
449,WH_E_FG,MAT_FG_1006,ISS,20250315,0,REF00449,EA,SYSTEM,NORMAL
450,WH_E_FG,MAT_FG_1006,ADJ,20250315,2,REF00450,EA,SYSTEM,NORMAL
451,WH_E_FG,MAT_RM_2001,RCV,20250315,32,REF00451,EA,SYSTEM,NORMAL
452,WH_E_FG,MAT_RM_2001,ISS,20250315,-32,REF00452,EA,SYSTEM,NORMAL
453,WH_E_FG,MAT_RM_2001,ADJ,20250315,2,REF00453,EA,SYSTEM,NORMAL
454,WH_E_FG,MAT_RM_2002,RCV,20250315,34,REF00454,EA,SYSTEM,NORMAL
455,WH_E_FG,MAT_RM_2002,ISS,20250315,-34,REF00455,EA,SYSTEM,NORMAL
456,WH_E_FG,MAT_RM_2002,ADJ,20250315,2,REF00456,EA,SYSTEM,NORMAL
457,WH_E_FG,MAT_RM_2003,RCV,20250315,36,REF00457,EA,SYSTEM,NORMAL
458,WH_E_FG,MAT_RM_2003,ISS,20250315,-36,REF00458,EA,SYSTEM,NORMAL
459,WH_E_FG,MAT_RM_2003,ADJ,20250315,2,REF00459,EA,SYSTEM,NORMAL
460,WH_E_FG,MAT_RM_2004,RCV,20250315,38,REF00460,EA,SYSTEM,NORMAL
461,WH_E_FG,MAT_RM_2004,ISS,20250315,-38,REF00461,EA,SYSTEM,NORMAL
462,WH_E_FG,MAT_RM_2004,ADJ,20250315,2,REF00462,EA,SYSTEM,NORMAL
463,WH_E_FG,MAT_RM_2005,RCV,20250315,40,REF00463,EA,SYSTEM,NORMAL
464,WH_E_FG,MAT_RM_2005,ISS,20250315,-40,REF00464,EA,SYSTEM,NORMAL
465,WH_E_FG,MAT_RM_2005,ADJ,20250315,2,REF00465,EA,SYSTEM,NORMAL
466,WH_E_FG,MAT_RM_2006,RCV,20250315,42,REF00466,EA,SYSTEM,NORMAL
467,WH_E_FG,MAT_RM_2006,ISS,20250315,-42,REF00467,EA,SYSTEM,NORMAL
468,WH_E_FG,MAT_RM_2006,ADJ,20250315,2,REF00468,EA,SYSTEM,NORMAL
469,WH_E_FG,MAT_RM_2007,RCV,20250315,44,REF00469,EA,SYSTEM,NORMAL
470,WH_E_FG,MAT_RM_2007,ISS,20250315,-44,REF00470,EA,SYSTEM,NORMAL
471,WH_E_FG,MAT_RM_2007,ADJ,20250315,2,REF00471,EA,SYSTEM,NORMAL
472,WH_E_FG,MAT_RM_2008,RCV,20250315,46,REF00472,EA,SYSTEM,NORMAL
473,WH_E_FG,MAT_RM_2008,ISS,20250315,-46,REF00473,EA,SYSTEM,NORMAL
474,WH_E_FG,MAT_RM_2008,ADJ,20250315,2,REF00474,EA,SYSTEM,NORMAL
475,WH_E_FG,MAT_RM_2009,RCV,20250315,48,REF00475,EA,SYSTEM,NORMAL
476,WH_E_FG,MAT_RM_2009,ISS,20250315,-48,REF00476,EA,SYSTEM,NORMAL
477,WH_E_FG,MAT_RM_2009,ADJ,20250315,2,REF00477,EA,SYSTEM,NORMAL
478,WH_E_FG,MAT_RM_2010,RCV,20250315,50,REF00478,EA,SYSTEM,NORMAL
479,WH_E_FG,MAT_RM_2010,ISS,20250315,-50,REF00479,EA,SYSTEM,NORMAL
480,WH_E_FG,MAT_RM_2010,ADJ,20250315,2,REF00480,EA,SYSTEM,NORMAL
481,WH_S_RM,MAT_FG_1001,RCV,20250315,20,REF00481,EA,SYSTEM,NORMAL
482,WH_S_RM,MAT_FG_1001,ISS,20250315,0,REF00482,EA,SYSTEM,NORMAL
483,WH_S_RM,MAT_FG_1001,ADJ,20250315,2,REF00483,EA,SYSTEM,NORMAL
484,WH_S_RM,MAT_FG_1002,RCV,20250315,22,REF00484,EA,SYSTEM,NORMAL
485,WH_S_RM,MAT_FG_1002,ISS,20250315,0,REF00485,EA,SYSTEM,NORMAL
486,WH_S_RM,MAT_FG_1002,ADJ,20250315,2,REF00486,EA,SYSTEM,NORMAL
487,WH_S_RM,MAT_FG_1003,RCV,20250315,24,REF00487,EA,SYSTEM,NORMAL
488,WH_S_RM,MAT_FG_1003,ISS,20250315,0,REF00488,EA,SYSTEM,NORMAL
489,WH_S_RM,MAT_FG_1003,ADJ,20250315,2,REF00489,EA,SYSTEM,NORMAL
490,WH_S_RM,MAT_FG_1004,RCV,20250315,26,REF00490,EA,SYSTEM,NORMAL
491,WH_S_RM,MAT_FG_1004,ISS,20250315,0,REF00491,EA,SYSTEM,NORMAL
492,WH_S_RM,MAT_FG_1004,ADJ,20250315,2,REF00492,EA,SYSTEM,NORMAL
493,WH_S_RM,MAT_FG_1005,RCV,20250315,28,REF00493,EA,SYSTEM,NORMAL
494,WH_S_RM,MAT_FG_1005,ISS,20250315,0,REF00494,EA,SYSTEM,NORMAL
495,WH_S_RM,MAT_FG_1005,ADJ,20250315,2,REF00495,EA,SYSTEM,NORMAL
496,WH_S_RM,MAT_FG_1006,RCV,20250315,30,REF00496,EA,SYSTEM,NORMAL
497,WH_S_RM,MAT_FG_1006,ISS,20250315,0,REF00497,EA,SYSTEM,NORMAL
498,WH_S_RM,MAT_FG_1006,ADJ,20250315,2,REF00498,EA,SYSTEM,NORMAL
499,WH_S_RM,MAT_RM_2001,RCV,20250315,32,REF00499,EA,SYSTEM,NORMAL
500,WH_S_RM,MAT_RM_2001,ISS,20250315,-32,REF00500,EA,SYSTEM,NORMAL
501,WH_S_RM,MAT_RM_2001,ADJ,20250315,2,REF00501,EA,SYSTEM,NORMAL
502,WH_S_RM,MAT_RM_2002,RCV,20250315,34,REF00502,EA,SYSTEM,NORMAL
503,WH_S_RM,MAT_RM_2002,ISS,20250315,-34,REF00503,EA,SYSTEM,NORMAL
504,WH_S_RM,MAT_RM_2002,ADJ,20250315,2,REF00504,EA,SYSTEM,NORMAL
505,WH_S_RM,MAT_RM_2003,RCV,20250315,36,REF00505,EA,SYSTEM,NORMAL
506,WH_S_RM,MAT_RM_2003,ISS,20250315,-36,REF00506,EA,SYSTEM,NORMAL
507,WH_S_RM,MAT_RM_2003,ADJ,20250315,2,REF00507,EA,SYSTEM,NORMAL
508,WH_S_RM,MAT_RM_2004,RCV,20250315,38,REF00508,EA,SYSTEM,NORMAL
509,WH_S_RM,MAT_RM_2004,ISS,20250315,-38,REF00509,EA,SYSTEM,NORMAL
510,WH_S_RM,MAT_RM_2004,ADJ,20250315,2,REF00510,EA,SYSTEM,NORMAL
511,WH_S_RM,MAT_RM_2005,RCV,20250315,40,REF00511,EA,SYSTEM,NORMAL
512,WH_S_RM,MAT_RM_2005,ISS,20250315,-40,REF00512,EA,SYSTEM,NORMAL
513,WH_S_RM,MAT_RM_2005,ADJ,20250315,2,REF00513,EA,SYSTEM,NORMAL
514,WH_S_RM,MAT_RM_2006,RCV,20250315,42,REF00514,EA,SYSTEM,NORMAL
515,WH_S_RM,MAT_RM_2006,ISS,20250315,-42,REF00515,EA,SYSTEM,NORMAL
516,WH_S_RM,MAT_RM_2006,ADJ,20250315,2,REF00516,EA,SYSTEM,NORMAL
517,WH_S_RM,MAT_RM_2007,RCV,20250315,44,REF00517,EA,SYSTEM,NORMAL
518,WH_S_RM,MAT_RM_2007,ISS,20250315,-44,REF00518,EA,SYSTEM,NORMAL
519,WH_S_RM,MAT_RM_2007,ADJ,20250315,2,REF00519,EA,SYSTEM,NORMAL
520,WH_S_RM,MAT_RM_2008,RCV,20250315,46,REF00520,EA,SYSTEM,NORMAL
521,WH_S_RM,MAT_RM_2008,ISS,20250315,-46,REF00521,EA,SYSTEM,NORMAL
522,WH_S_RM,MAT_RM_2008,ADJ,20250315,2,REF00522,EA,SYSTEM,NORMAL
523,WH_S_RM,MAT_RM_2009,RCV,20250315,48,REF00523,EA,SYSTEM,NORMAL
524,WH_S_RM,MAT_RM_2009,ISS,20250315,-48,REF00524,EA,SYSTEM,NORMAL
525,WH_S_RM,MAT_RM_2009,ADJ,20250315,2,REF00525,EA,SYSTEM,NORMAL
526,WH_S_RM,MAT_RM_2010,RCV,20250315,50,REF00526,EA,SYSTEM,NORMAL
527,WH_S_RM,MAT_RM_2010,ISS,20250315,-50,REF00527,EA,SYSTEM,NORMAL
528,WH_S_RM,MAT_RM_2010,ADJ,20250315,2,REF00528,EA,SYSTEM,NORMAL
529,WH_S_FG,MAT_FG_1001,RCV,20250315,20,REF00529,EA,SYSTEM,NORMAL
530,WH_S_FG,MAT_FG_1001,ISS,20250315,0,REF00530,EA,SYSTEM,NORMAL
531,WH_S_FG,MAT_FG_1001,ADJ,20250315,2,REF00531,EA,SYSTEM,NORMAL
532,WH_S_FG,MAT_FG_1002,RCV,20250315,22,REF00532,EA,SYSTEM,NORMAL
533,WH_S_FG,MAT_FG_1002,ISS,20250315,0,REF00533,EA,SYSTEM,NORMAL
534,WH_S_FG,MAT_FG_1002,ADJ,20250315,2,REF00534,EA,SYSTEM,NORMAL
535,WH_S_FG,MAT_FG_1003,RCV,20250315,24,REF00535,EA,SYSTEM,NORMAL
536,WH_S_FG,MAT_FG_1003,ISS,20250315,0,REF00536,EA,SYSTEM,NORMAL
537,WH_S_FG,MAT_FG_1003,ADJ,20250315,2,REF00537,EA,SYSTEM,NORMAL
538,WH_S_FG,MAT_FG_1004,RCV,20250315,26,REF00538,EA,SYSTEM,NORMAL
539,WH_S_FG,MAT_FG_1004,ISS,20250315,0,REF00539,EA,SYSTEM,NORMAL
