case_id,customer_id,sales_order_id,material_id,plant_id,open_dt_key,close_dt_key,case_type_cd,case_status_cd,severity_cd,resp_team_cd,issue_channel_cd,root_cause_cd,claim_amt,replace_qty,return_qty,onsite_visit_fg,reopen_fg,sat_score,first_resp_hour,close_sla_hit_fg,final_action_cd
CASE000143,CUS_001,SOX010079,MAT_FG_1006,PLT_SOUTH,20240117,20240117,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,1,1,4.2,6.0,1,REPLACE
CASE000144,CUS_001,SOX010080,MAT_FG_1001,PLT_EAST,20240118,20240118,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000145,CUS_002,SOX010081,MAT_FG_1002,PLT_EAST,20240101,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000146,CUS_002,SOX010082,MAT_FG_1003,PLT_SOUTH,20240102,20240102,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000147,CUS_002,SOX010083,MAT_FG_1004,PLT_EAST,20240103,20240103,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000148,CUS_002,SOX010084,MAT_FG_1005,PLT_SOUTH,20240104,20240104,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000149,CUS_002,SOX010085,MAT_FG_1006,PLT_EAST,20240105,20240105,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000150,CUS_002,SOX010086,MAT_FG_1001,PLT_SOUTH,20240106,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000151,CUS_002,SOX010087,MAT_FG_1002,PLT_EAST,20240107,20240107,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000152,CUS_002,SOX010088,MAT_FG_1003,PLT_SOUTH,20240108,20240108,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000153,CUS_002,SOX010089,MAT_FG_1004,PLT_EAST,20240109,20240109,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000154,CUS_002,SOX010090,MAT_FG_1005,PLT_SOUTH,20240110,20240110,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE000155,CUS_002,SOX010091,MAT_FG_1006,PLT_EAST,20240111,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000156,CUS_002,SOX010092,MAT_FG_1001,PLT_SOUTH,20240112,20240112,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE000157,CUS_002,SOX010093,MAT_FG_1002,PLT_EAST,20240113,20240113,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000158,CUS_002,SOX010094,MAT_FG_1003,PLT_SOUTH,20240114,20240114,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000159,CUS_002,SOX010095,MAT_FG_1004,PLT_EAST,20240115,20240115,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000160,CUS_002,SOX010096,MAT_FG_1005,PLT_SOUTH,20240116,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000161,CUS_002,SOX010097,MAT_FG_1006,PLT_EAST,20240117,20240117,TS,CLOSED,H,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000162,CUS_002,SOX010098,MAT_FG_1001,PLT_SOUTH,20240118,20240118,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000163,CUS_002,SOX010099,MAT_FG_1002,PLT_EAST,20240119,20240119,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000164,CUS_002,SOX010100,MAT_FG_1003,PLT_SOUTH,20240120,20240120,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000165,CUS_002,SOX010101,MAT_FG_1004,PLT_EAST,20240121,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE000166,CUS_002,SOX010102,MAT_FG_1005,PLT_SOUTH,20240122,20240122,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000167,CUS_002,SOX010103,MAT_FG_1006,PLT_EAST,20240123,20240123,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000168,CUS_002,SOX010104,MAT_FG_1001,PLT_SOUTH,20240124,20240124,RMA,CLOSED,H,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000169,CUS_002,SOX010105,MAT_FG_1002,PLT_EAST,20240125,20240125,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,1,4.2,6.0,1,REPLACE
CASE000170,CUS_002,SOX010106,MAT_FG_1003,PLT_SOUTH,20240126,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000171,CUS_002,SOX010107,MAT_FG_1004,PLT_EAST,20240127,20240127,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000172,CUS_002,SOX010108,MAT_FG_1005,PLT_SOUTH,20240128,20240128,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000173,CUS_002,SOX010109,MAT_FG_1006,PLT_EAST,20240129,20240129,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000174,CUS_002,SOX010110,MAT_FG_1001,PLT_SOUTH,20240130,20240130,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000175,CUS_002,SOX010111,MAT_FG_1002,PLT_EAST,20240131,,TS,OPEN,H,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000176,CUS_002,SOX010112,MAT_FG_1003,PLT_SOUTH,20240101,20240101,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE000177,CUS_002,SOX010113,MAT_FG_1004,PLT_EAST,20240102,20240102,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000178,CUS_002,SOX010114,MAT_FG_1005,PLT_SOUTH,20240103,20240103,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000179,CUS_002,SOX010115,MAT_FG_1006,PLT_EAST,20240104,20240104,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000180,CUS_002,SOX010116,MAT_FG_1001,PLT_SOUTH,20240105,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000181,CUS_002,SOX010117,MAT_FG_1002,PLT_EAST,20240106,20240106,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000182,CUS_002,SOX010118,MAT_FG_1003,PLT_SOUTH,20240107,20240107,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE000183,CUS_002,SOX010119,MAT_FG_1004,PLT_EAST,20240108,20240108,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000184,CUS_002,SOX010120,MAT_FG_1005,PLT_SOUTH,20240109,20240109,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000185,CUS_002,SOX010121,MAT_FG_1006,PLT_EAST,20240110,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000186,CUS_002,SOX010122,MAT_FG_1001,PLT_SOUTH,20240111,20240111,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000187,CUS_002,SOX010123,MAT_FG_1002,PLT_EAST,20240112,20240112,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,1,0,4.2,6.0,1,REPLACE
CASE000188,CUS_002,SOX010124,MAT_FG_1003,PLT_SOUTH,20240113,20240113,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000189,CUS_002,SOX010125,MAT_FG_1004,PLT_EAST,20240114,20240114,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000190,CUS_002,SOX010126,MAT_FG_1005,PLT_SOUTH,20240115,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000191,CUS_002,SOX010127,MAT_FG_1006,PLT_EAST,20240116,20240116,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000192,CUS_002,SOX010128,MAT_FG_1001,PLT_SOUTH,20240117,20240117,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000193,CUS_002,SOX010129,MAT_FG_1002,PLT_EAST,20240118,20240118,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000194,CUS_002,SOX010130,MAT_FG_1003,PLT_SOUTH,20240119,20240119,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000195,CUS_002,SOX010131,MAT_FG_1004,PLT_EAST,20240120,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,1,0,1,4.2,6.0,1,REPLACE
CASE000196,CUS_002,SOX010132,MAT_FG_1005,PLT_SOUTH,20240121,20240121,TS,CLOSED,H,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000197,CUS_002,SOX010133,MAT_FG_1006,PLT_EAST,20240122,20240122,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000198,CUS_002,SOX010134,MAT_FG_1001,PLT_SOUTH,20240123,20240123,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE000199,CUS_002,SOX010135,MAT_FG_1002,PLT_EAST,20240124,20240124,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000200,CUS_002,SOX010136,MAT_FG_1003,PLT_SOUTH,20240125,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000201,CUS_002,SOX010137,MAT_FG_1004,PLT_EAST,20240126,20240126,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000202,CUS_002,SOX010138,MAT_FG_1005,PLT_SOUTH,20240127,20240127,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000203,CUS_002,SOX010139,MAT_FG_1006,PLT_EAST,20240128,20240128,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000204,CUS_002,SOX010140,MAT_FG_1001,PLT_SOUTH,20240129,20240129,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000205,CUS_002,SOX010141,MAT_FG_1002,PLT_EAST,20240130,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000206,CUS_002,SOX010142,MAT_FG_1003,PLT_SOUTH,20240131,20240131,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000207,CUS_002,SOX010143,MAT_FG_1004,PLT_EAST,20240101,20240101,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000208,CUS_002,SOX010144,MAT_FG_1005,PLT_SOUTH,20240102,20240102,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,1,4.2,6.0,1,REPLACE
CASE000209,CUS_002,SOX010145,MAT_FG_1006,PLT_EAST,20240103,20240103,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE000210,CUS_002,SOX010146,MAT_FG_1001,PLT_SOUTH,20240104,,RMA,OPEN,H,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000211,CUS_002,SOX010147,MAT_FG_1002,PLT_EAST,20240105,20240105,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000212,CUS_002,SOX010148,MAT_FG_1003,PLT_SOUTH,20240106,20240106,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000213,CUS_002,SOX010149,MAT_FG_1004,PLT_EAST,20240107,20240107,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000214,CUS_002,SOX010150,MAT_FG_1005,PLT_SOUTH,20240108,20240108,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000215,CUS_002,SOX010151,MAT_FG_1006,PLT_EAST,20240109,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000216,CUS_002,SOX010152,MAT_FG_1001,PLT_SOUTH,20240110,20240110,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000217,CUS_002,SOX010153,MAT_FG_1002,PLT_EAST,20240111,20240111,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000218,CUS_002,SOX010154,MAT_FG_1003,PLT_SOUTH,20240112,20240112,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000219,CUS_002,SOX010155,MAT_FG_1004,PLT_EAST,20240113,20240113,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000220,CUS_002,SOX010156,MAT_FG_1005,PLT_SOUTH,20240114,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE000221,CUS_002,SOX010157,MAT_FG_1006,PLT_EAST,20240115,20240115,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE000222,CUS_002,SOX010158,MAT_FG_1001,PLT_SOUTH,20240116,20240116,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000223,CUS_002,SOX010159,MAT_FG_1002,PLT_EAST,20240117,20240117,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000224,CUS_002,SOX010160,MAT_FG_1003,PLT_SOUTH,20240118,20240118,TS,CLOSED,H,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000225,CUS_003,SOX010161,MAT_FG_1004,PLT_SOUTH,20240101,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000226,CUS_003,SOX010162,MAT_FG_1005,PLT_EAST,20240102,20240102,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000227,CUS_003,SOX010163,MAT_FG_1006,PLT_SOUTH,20240103,20240103,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000228,CUS_003,SOX010164,MAT_FG_1001,PLT_EAST,20240104,20240104,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000229,CUS_003,SOX010165,MAT_FG_1002,PLT_SOUTH,20240105,20240105,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000230,CUS_003,SOX010166,MAT_FG_1003,PLT_EAST,20240106,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000231,CUS_003,SOX010167,MAT_FG_1004,PLT_SOUTH,20240107,20240107,RMA,CLOSED,H,CS,PHONE,USAGE,720.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE000232,CUS_003,SOX010168,MAT_FG_1005,PLT_EAST,20240108,20240108,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000233,CUS_003,SOX010169,MAT_FG_1006,PLT_SOUTH,20240109,20240109,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000234,CUS_003,SOX010170,MAT_FG_1001,PLT_EAST,20240110,20240110,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE000235,CUS_003,SOX010171,MAT_FG_1002,PLT_SOUTH,20240111,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000236,CUS_003,SOX010172,MAT_FG_1003,PLT_EAST,20240112,20240112,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000237,CUS_003,SOX010173,MAT_FG_1004,PLT_SOUTH,20240113,20240113,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000238,CUS_003,SOX010174,MAT_FG_1005,PLT_EAST,20240114,20240114,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000239,CUS_003,SOX010175,MAT_FG_1006,PLT_SOUTH,20240115,20240115,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000240,CUS_003,SOX010176,MAT_FG_1001,PLT_EAST,20240116,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000241,CUS_003,SOX010177,MAT_FG_1002,PLT_SOUTH,20240117,20240117,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000242,CUS_003,SOX010178,MAT_FG_1003,PLT_EAST,20240118,20240118,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE000243,CUS_003,SOX010179,MAT_FG_1004,PLT_SOUTH,20240119,20240119,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000244,CUS_003,SOX010180,MAT_FG_1005,PLT_EAST,20240120,20240120,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000245,CUS_003,SOX010181,MAT_FG_1006,PLT_SOUTH,20240121,,TS,OPEN,H,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000246,CUS_003,SOX010182,MAT_FG_1001,PLT_EAST,20240122,20240122,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000247,CUS_003,SOX010183,MAT_FG_1002,PLT_SOUTH,20240123,20240123,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,1,4.2,6.0,1,REPLACE
CASE000248,CUS_003,SOX010184,MAT_FG_1003,PLT_EAST,20240124,20240124,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000249,CUS_003,SOX010185,MAT_FG_1004,PLT_SOUTH,20240125,20240125,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000250,CUS_003,SOX010186,MAT_FG_1005,PLT_EAST,20240126,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000251,CUS_003,SOX010187,MAT_FG_1006,PLT_SOUTH,20240127,20240127,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000252,CUS_003,SOX010188,MAT_FG_1001,PLT_EAST,20240128,20240128,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000253,CUS_003,SOX010189,MAT_FG_1002,PLT_SOUTH,20240129,20240129,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,1,0,4.2,6.0,1,REPLACE
CASE000254,CUS_003,SOX010190,MAT_FG_1003,PLT_EAST,20240130,20240130,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000255,CUS_003,SOX010191,MAT_FG_1004,PLT_SOUTH,20240131,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000256,CUS_003,SOX010192,MAT_FG_1005,PLT_EAST,20240101,20240101,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000257,CUS_003,SOX010193,MAT_FG_1006,PLT_SOUTH,20240102,20240102,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000258,CUS_003,SOX010194,MAT_FG_1001,PLT_EAST,20240103,20240103,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000259,CUS_003,SOX010195,MAT_FG_1002,PLT_SOUTH,20240104,20240104,TS,CLOSED,H,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000260,CUS_003,SOX010196,MAT_FG_1003,PLT_EAST,20240105,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE000261,CUS_003,SOX010197,MAT_FG_1004,PLT_SOUTH,20240106,20240106,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000262,CUS_003,SOX010198,MAT_FG_1005,PLT_EAST,20240107,20240107,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000263,CUS_003,SOX010199,MAT_FG_1006,PLT_SOUTH,20240108,20240108,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000264,CUS_003,SOX010200,MAT_FG_1001,PLT_EAST,20240109,20240109,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE000265,CUS_003,SOX010201,MAT_FG_1002,PLT_SOUTH,20240110,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000266,CUS_003,SOX010202,MAT_FG_1003,PLT_EAST,20240111,20240111,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000267,CUS_003,SOX010203,MAT_FG_1004,PLT_SOUTH,20240112,20240112,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000268,CUS_003,SOX010204,MAT_FG_1005,PLT_EAST,20240113,20240113,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000269,CUS_003,SOX010205,MAT_FG_1006,PLT_SOUTH,20240114,20240114,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000270,CUS_003,SOX010206,MAT_FG_1001,PLT_EAST,20240115,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000271,CUS_003,SOX010207,MAT_FG_1002,PLT_SOUTH,20240116,20240116,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000272,CUS_003,SOX010208,MAT_FG_1003,PLT_EAST,20240117,20240117,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000273,CUS_003,SOX010209,MAT_FG_1004,PLT_SOUTH,20240118,20240118,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,1,0,1,4.2,6.0,1,REPLACE
CASE000274,CUS_003,SOX010210,MAT_FG_1005,PLT_EAST,20240119,20240119,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000275,CUS_003,SOX010211,MAT_FG_1006,PLT_SOUTH,20240120,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE000276,CUS_003,SOX010212,MAT_FG_1001,PLT_EAST,20240121,20240121,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000277,CUS_003,SOX010213,MAT_FG_1002,PLT_SOUTH,20240122,20240122,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000278,CUS_003,SOX010214,MAT_FG_1003,PLT_EAST,20240123,20240123,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000279,CUS_003,SOX010215,MAT_FG_1004,PLT_SOUTH,20240124,20240124,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE000280,CUS_003,SOX010216,MAT_FG_1005,PLT_EAST,20240125,,TS,OPEN,H,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE000281,CUS_003,SOX010217,MAT_FG_1006,PLT_SOUTH,20240126,20240126,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE000282,CUS_003,SOX010218,MAT_FG_1001,PLT_EAST,20240127,20240127,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE000283,CUS_003,SOX010219,MAT_FG_1002,PLT_SOUTH,20240128,20240128,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE000284,CUS_003,SOX010220,MAT_FG_1003,PLT_EAST,20240129,20240129,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE000285,CUS_003,SOX010221,MAT_FG_1004,PLT_SOUTH,20240130,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
