po_id,supplier_id,plant_id,po_status_cd,po_date_key,eta_dt_key,buyer_id,currency_cd,incoterm_cd,approval_status_cd
POX020285,SUP_004,PLT_EAST,REL,20240115,20240119,B001,CNY,DAP,APR
POX020286,SUP_004,PLT_SOUTH,REL,20240116,20240120,B001,CNY,DAP,APR
POX020287,SUP_004,PLT_EAST,REL,20240117,20240121,B001,CNY,DAP,APR
POX020288,SUP_004,PLT_SOUTH,REL,20240118,20240122,B001,CNY,DAP,APR
POX020289,SUP_004,PLT_EAST,REL,20240119,20240123,B001,CNY,DAP,APR
POX020290,SUP_004,PLT_SOUTH,REL,20240120,20240124,B001,CNY,DAP,APR
POX020291,SUP_004,PLT_EAST,REL,20240121,20240125,B001,CNY,DAP,APR
POX020292,SUP_004,PLT_SOUTH,REL,20240122,20240126,B001,CNY,DAP,APR
POX020293,SUP_004,PLT_EAST,REL,20240123,20240127,B001,CNY,DAP,APR
POX020294,SUP_004,PLT_SOUTH,REL,20240124,20240128,B001,CNY,DAP,APR
POX020295,SUP_004,PLT_EAST,REL,20240125,20240129,B001,CNY,DAP,APR
POX020296,SUP_004,PLT_SOUTH,REL,20240126,20240130,B001,CNY,DAP,APR
POX020297,SUP_004,PLT_EAST,REL,20240127,20240131,B001,CNY,DAP,APR
POX020298,SUP_004,PLT_SOUTH,REL,20240128,20240131,B001,CNY,DAP,APR
POX020299,SUP_004,PLT_EAST,REL,20240129,20240131,B001,CNY,DAP,APR
POX020300,SUP_004,PLT_SOUTH,REL,20240130,20240131,B001,CNY,DAP,APR
POX020301,SUP_004,PLT_EAST,REL,20240131,20240131,B001,CNY,DAP,APR
POX020302,SUP_004,PLT_SOUTH,REL,20240101,20240105,B001,CNY,DAP,APR
POX020303,SUP_004,PLT_EAST,REL,20240102,20240106,B001,CNY,DAP,APR
POX020304,SUP_004,PLT_SOUTH,REL,20240103,20240107,B001,CNY,DAP,APR
POX020305,SUP_004,PLT_EAST,REL,20240104,20240108,B001,CNY,DAP,APR
POX020306,SUP_004,PLT_SOUTH,REL,20240105,20240109,B001,CNY,DAP,APR
POX020307,SUP_004,PLT_EAST,REL,20240106,20240110,B001,CNY,DAP,APR
POX020308,SUP_004,PLT_SOUTH,REL,20240107,20240111,B001,CNY,DAP,APR
POX020309,SUP_004,PLT_EAST,REL,20240108,20240112,B001,CNY,DAP,APR
POX020310,SUP_004,PLT_SOUTH,REL,20240109,20240113,B001,CNY,DAP,APR
POX020311,SUP_004,PLT_EAST,REL,20240110,20240114,B001,CNY,DAP,APR
POX020312,SUP_004,PLT_SOUTH,REL,20240111,20240115,B001,CNY,DAP,APR
POX020313,SUP_004,PLT_EAST,REL,20240112,20240116,B001,CNY,DAP,APR
POX020314,SUP_004,PLT_SOUTH,REL,20240113,20240117,B001,CNY,DAP,APR
POX020315,SUP_004,PLT_EAST,REL,20240114,20240118,B001,CNY,DAP,APR
POX020316,SUP_004,PLT_SOUTH,REL,20240115,20240119,B001,CNY,DAP,APR
POX020317,SUP_004,PLT_EAST,REL,20240116,20240120,B001,CNY,DAP,APR
POX020318,SUP_004,PLT_SOUTH,REL,20240117,20240121,B001,CNY,DAP,APR
POX020319,SUP_004,PLT_EAST,REL,20240118,20240122,B001,CNY,DAP,APR
POX020320,SUP_004,PLT_SOUTH,REL,20240119,20240123,B001,CNY,DAP,APR
POX020321,SUP_004,PLT_EAST,REL,20240120,20240124,B001,CNY,DAP,APR
POX020322,SUP_004,PLT_SOUTH,REL,20240121,20240125,B001,CNY,DAP,APR
POX020323,SUP_004,PLT_EAST,REL,20240122,20240126,B001,CNY,DAP,APR
POX020324,SUP_004,PLT_SOUTH,REL,20240123,20240127,B001,CNY,DAP,APR
POX020325,SUP_004,PLT_EAST,REL,20240124,20240128,B001,CNY,DAP,APR
POX020326,SUP_004,PLT_SOUTH,REL,20240125,20240129,B001,CNY,DAP,APR
POX020327,SUP_004,PLT_EAST,REL,20240126,20240130,B001,CNY,DAP,APR
POX020328,SUP_004,PLT_SOUTH,REL,20240127,20240131,B001,CNY,DAP,APR
POX020329,SUP_004,PLT_EAST,REL,20240128,20240131,B001,CNY,DAP,APR
POX020330,SUP_004,PLT_SOUTH,REL,20240129,20240131,B001,CNY,DAP,APR
POX020331,SUP_004,PLT_EAST,REL,20240130,20240131,B001,CNY,DAP,APR
POX020332,SUP_004,PLT_SOUTH,REL,20240131,20240131,B001,CNY,DAP,APR
POX020333,SUP_004,PLT_EAST,REL,20240101,20240105,B001,CNY,DAP,APR
POX020334,SUP_004,PLT_SOUTH,REL,20240102,20240106,B001,CNY,DAP,APR
POX020335,SUP_004,PLT_EAST,REL,20240103,20240107,B001,CNY,DAP,APR
POX020336,SUP_004,PLT_SOUTH,REL,20240104,20240108,B001,CNY,DAP,APR
POX020337,SUP_004,PLT_EAST,REL,20240105,20240109,B001,CNY,DAP,APR
POX020338,SUP_004,PLT_SOUTH,REL,20240106,20240110,B001,CNY,DAP,APR
POX020339,SUP_004,PLT_EAST,REL,20240107,20240111,B001,CNY,DAP,APR
POX020340,SUP_004,PLT_SOUTH,REL,20240108,20240112,B001,CNY,DAP,APR
POX020341,SUP_004,PLT_EAST,REL,20240109,20240113,B001,CNY,DAP,APR
POX020342,SUP_004,PLT_SOUTH,REL,20240110,20240114,B001,CNY,DAP,APR
POX020343,SUP_004,PLT_EAST,REL,20240111,20240115,B001,CNY,DAP,APR
POX020344,SUP_004,PLT_SOUTH,REL,20240112,20240116,B001,CNY,DAP,APR
POX020345,SUP_004,PLT_EAST,REL,20240113,20240117,B001,CNY,DAP,APR
POX020346,SUP_004,PLT_SOUTH,REL,20240114,20240118,B001,CNY,DAP,APR
POX020347,SUP_004,PLT_EAST,REL,20240115,20240119,B001,CNY,DAP,APR
POX020348,SUP_004,PLT_SOUTH,REL,20240116,20240120,B001,CNY,DAP,APR
POX020349,SUP_004,PLT_EAST,REL,20240117,20240121,B001,CNY,DAP,APR
POX020350,SUP_004,PLT_SOUTH,REL,20240118,20240122,B001,CNY,DAP,APR
POX020351,SUP_004,PLT_EAST,REL,20240119,20240123,B001,CNY,DAP,APR
POX020352,SUP_004,PLT_SOUTH,REL,20240120,20240124,B001,CNY,DAP,APR
POX020353,SUP_004,PLT_EAST,REL,20240121,20240125,B001,CNY,DAP,APR
POX020354,SUP_004,PLT_SOUTH,REL,20240122,20240126,B001,CNY,DAP,APR
POX020355,SUP_004,PLT_EAST,REL,20240123,20240127,B001,CNY,DAP,APR
POX020356,SUP_004,PLT_SOUTH,REL,20240124,20240128,B001,CNY,DAP,APR
POX020357,SUP_004,PLT_EAST,REL,20240125,20240129,B001,CNY,DAP,APR
POX020358,SUP_004,PLT_SOUTH,REL,20240126,20240130,B001,CNY,DAP,APR
POX020359,SUP_004,PLT_EAST,REL,20240127,20240131,B001,CNY,DAP,APR
POX020360,SUP_004,PLT_SOUTH,REL,20240128,20240131,B001,CNY,DAP,APR
POX020361,SUP_005,PLT_SOUTH,REL,20240101,20240105,B001,CNY,DAP,APR
POX020362,SUP_005,PLT_EAST,REL,20240102,20240106,B001,CNY,DAP,APR
POX020363,SUP_005,PLT_SOUTH,REL,20240103,20240107,B001,CNY,DAP,APR
POX020364,SUP_005,PLT_EAST,REL,20240104,20240108,B001,CNY,DAP,APR
POX020365,SUP_005,PLT_SOUTH,REL,20240105,20240109,B001,CNY,DAP,APR
POX020366,SUP_005,PLT_EAST,REL,20240106,20240110,B001,CNY,DAP,APR
POX020367,SUP_005,PLT_SOUTH,REL,20240107,20240111,B001,CNY,DAP,APR
POX020368,SUP_005,PLT_EAST,REL,20240108,20240112,B001,CNY,DAP,APR
POX020369,SUP_005,PLT_SOUTH,REL,20240109,20240113,B001,CNY,DAP,APR
POX020370,SUP_005,PLT_EAST,REL,20240110,20240114,B001,CNY,DAP,APR
POX020371,SUP_005,PLT_SOUTH,REL,20240111,20240115,B001,CNY,DAP,APR
POX020372,SUP_005,PLT_EAST,REL,20240112,20240116,B001,CNY,DAP,APR
POX020373,SUP_005,PLT_SOUTH,REL,20240113,20240117,B001,CNY,DAP,APR
POX020374,SUP_005,PLT_EAST,REL,20240114,20240118,B001,CNY,DAP,APR
POX020375,SUP_005,PLT_SOUTH,REL,20240115,20240119,B001,CNY,DAP,APR
POX020376,SUP_005,PLT_EAST,REL,20240116,20240120,B001,CNY,DAP,APR
POX020377,SUP_005,PLT_SOUTH,REL,20240117,20240121,B001,CNY,DAP,APR
POX020378,SUP_005,PLT_EAST,REL,20240118,20240122,B001,CNY,DAP,APR
POX020379,SUP_005,PLT_SOUTH,REL,20240119,20240123,B001,CNY,DAP,APR
POX020380,SUP_005,PLT_EAST,REL,20240120,20240124,B001,CNY,DAP,APR
POX020381,SUP_005,PLT_SOUTH,REL,20240121,20240125,B001,CNY,DAP,APR
POX020382,SUP_005,PLT_EAST,REL,20240122,20240126,B001,CNY,DAP,APR
POX020383,SUP_005,PLT_SOUTH,REL,20240123,20240127,B001,CNY,DAP,APR
POX020384,SUP_005,PLT_EAST,REL,20240124,20240128,B001,CNY,DAP,APR
POX020385,SUP_005,PLT_SOUTH,REL,20240125,20240129,B001,CNY,DAP,APR
POX020386,SUP_005,PLT_EAST,REL,20240126,20240130,B001,CNY,DAP,APR
POX020387,SUP_005,PLT_SOUTH,REL,20240127,20240131,B001,CNY,DAP,APR
POX020388,SUP_005,PLT_EAST,REL,20240128,20240131,B001,CNY,DAP,APR
POX020389,SUP_005,PLT_SOUTH,REL,20240129,20240131,B001,CNY,DAP,APR
POX020390,SUP_005,PLT_EAST,REL,20240130,20240131,B001,CNY,DAP,APR
POX020391,SUP_005,PLT_SOUTH,REL,20240131,20240131,B001,CNY,DAP,APR
POX020392,SUP_005,PLT_EAST,REL,20240101,20240105,B001,CNY,DAP,APR
POX020393,SUP_005,PLT_SOUTH,REL,20240102,20240106,B001,CNY,DAP,APR
POX020394,SUP_005,PLT_EAST,REL,20240103,20240107,B001,CNY,DAP,APR
POX020395,SUP_005,PLT_SOUTH,REL,20240104,20240108,B001,CNY,DAP,APR
POX020396,SUP_005,PLT_EAST,REL,20240105,20240109,B001,CNY,DAP,APR
POX020397,SUP_005,PLT_SOUTH,REL,20240106,20240110,B001,CNY,DAP,APR
POX020398,SUP_005,PLT_EAST,REL,20240107,20240111,B001,CNY,DAP,APR
POX020399,SUP_005,PLT_SOUTH,REL,20240108,20240112,B001,CNY,DAP,APR
POX020400,SUP_005,PLT_EAST,REL,20240109,20240113,B001,CNY,DAP,APR
POX020401,SUP_005,PLT_SOUTH,REL,20240110,20240114,B001,CNY,DAP,APR
POX020402,SUP_005,PLT_EAST,REL,20240111,20240115,B001,CNY,DAP,APR
POX020403,SUP_005,PLT_SOUTH,REL,20240112,20240116,B001,CNY,DAP,APR
POX020404,SUP_005,PLT_EAST,REL,20240113,20240117,B001,CNY,DAP,APR
POX020405,SUP_005,PLT_SOUTH,REL,20240114,20240118,B001,CNY,DAP,APR
POX020406,SUP_005,PLT_EAST,REL,20240115,20240119,B001,CNY,DAP,APR
POX020407,SUP_005,PLT_SOUTH,REL,20240116,20240120,B001,CNY,DAP,APR
POX020408,SUP_005,PLT_EAST,REL,20240117,20240121,B001,CNY,DAP,APR
POX020409,SUP_005,PLT_SOUTH,REL,20240118,20240122,B001,CNY,DAP,APR
POX020410,SUP_005,PLT_EAST,REL,20240119,20240123,B001,CNY,DAP,APR
POX020411,SUP_005,PLT_SOUTH,REL,20240120,20240124,B001,CNY,DAP,APR
POX020412,SUP_005,PLT_EAST,REL,20240121,20240125,B001,CNY,DAP,APR
POX020413,SUP_005,PLT_SOUTH,REL,20240122,20240126,B001,CNY,DAP,APR
POX020414,SUP_005,PLT_EAST,REL,20240123,20240127,B001,CNY,DAP,APR
POX020415,SUP_005,PLT_SOUTH,REL,20240124,20240128,B001,CNY,DAP,APR
POX020416,SUP_005,PLT_EAST,REL,20240125,20240129,B001,CNY,DAP,APR
POX020417,SUP_005,PLT_SOUTH,REL,20240126,20240130,B001,CNY,DAP,APR
POX020418,SUP_005,PLT_EAST,REL,20240127,20240131,B001,CNY,DAP,APR
POX020419,SUP_005,PLT_SOUTH,REL,20240128,20240131,B001,CNY,DAP,APR
POX020420,SUP_005,PLT_EAST,REL,20240129,20240131,B001,CNY,DAP,APR
POX020421,SUP_005,PLT_SOUTH,REL,20240130,20240131,B001,CNY,DAP,APR
POX020422,SUP_005,PLT_EAST,REL,20240131,20240131,B001,CNY,DAP,APR
POX020423,SUP_005,PLT_SOUTH,REL,20240101,20240105,B001,CNY,DAP,APR
POX020424,SUP_005,PLT_EAST,REL,20240102,20240106,B001,CNY,DAP,APR
POX020425,SUP_005,PLT_SOUTH,REL,20240103,20240107,B001,CNY,DAP,APR
POX020426,SUP_005,PLT_EAST,REL,20240104,20240108,B001,CNY,DAP,APR
POX020427,SUP_005,PLT_SOUTH,REL,20240105,20240109,B001,CNY,DAP,APR
POX020428,SUP_005,PLT_EAST,REL,20240106,20240110,B001,CNY,DAP,APR
POX020429,SUP_005,PLT_SOUTH,REL,20240107,20240111,B001,CNY,DAP,APR
POX020430,SUP_005,PLT_EAST,REL,20240108,20240112,B001,CNY,DAP,APR
POX020431,SUP_005,PLT_SOUTH,REL,20240109,20240113,B001,CNY,DAP,APR
POX020432,SUP_005,PLT_EAST,REL,20240110,20240114,B001,CNY,DAP,APR
POX020433,SUP_005,PLT_SOUTH,REL,20240111,20240115,B001,CNY,DAP,APR
POX020434,SUP_005,PLT_EAST,REL,20240112,20240116,B001,CNY,DAP,APR
POX020435,SUP_005,PLT_SOUTH,REL,20240113,20240117,B001,CNY,DAP,APR
POX020436,SUP_005,PLT_EAST,REL,20240114,20240118,B001,CNY,DAP,APR
POX020437,SUP_005,PLT_SOUTH,REL,20240115,20240119,B001,CNY,DAP,APR
POX020438,SUP_005,PLT_EAST,REL,20240116,20240120,B001,CNY,DAP,APR
POX020439,SUP_005,PLT_SOUTH,REL,20240117,20240121,B001,CNY,DAP,APR
POX020440,SUP_005,PLT_EAST,REL,20240118,20240122,B001,CNY,DAP,APR
POX020441,SUP_005,PLT_SOUTH,REL,20240119,20240123,B001,CNY,DAP,APR
POX020442,SUP_005,PLT_EAST,REL,20240120,20240124,B001,CNY,DAP,APR
POX020443,SUP_005,PLT_SOUTH,REL,20240121,20240125,B001,CNY,DAP,APR
POX020444,SUP_005,PLT_EAST,REL,20240122,20240126,B001,CNY,DAP,APR
POX020445,SUP_005,PLT_SOUTH,REL,20240123,20240127,B001,CNY,DAP,APR
POX020446,SUP_005,PLT_EAST,REL,20240124,20240128,B001,CNY,DAP,APR
POX020447,SUP_005,PLT_SOUTH,REL,20240125,20240129,B001,CNY,DAP,APR
POX020448,SUP_005,PLT_EAST,REL,20240126,20240130,B001,CNY,DAP,APR
POX020449,SUP_005,PLT_SOUTH,REL,20240127,20240131,B001,CNY,DAP,APR
POX020450,SUP_005,PLT_EAST,REL,20240128,20240131,B001,CNY,DAP,APR
POX020451,SUP_006,PLT_EAST,REL,20240101,20240105,B001,CNY,DAP,APR
POX020452,SUP_006,PLT_SOUTH,REL,20240102,20240106,B001,CNY,DAP,APR
POX020453,SUP_006,PLT_EAST,REL,20240103,20240107,B001,CNY,DAP,APR
POX020454,SUP_006,PLT_SOUTH,REL,20240104,20240108,B001,CNY,DAP,APR
POX020455,SUP_006,PLT_EAST,REL,20240105,20240109,B001,CNY,DAP,APR
POX020456,SUP_006,PLT_SOUTH,REL,20240106,20240110,B001,CNY,DAP,APR
POX020457,SUP_006,PLT_EAST,REL,20240107,20240111,B001,CNY,DAP,APR
POX020458,SUP_006,PLT_SOUTH,REL,20240108,20240112,B001,CNY,DAP,APR
POX020459,SUP_006,PLT_EAST,REL,20240109,20240113,B001,CNY,DAP,APR
POX020460,SUP_006,PLT_SOUTH,REL,20240110,20240114,B001,CNY,DAP,APR
POX020461,SUP_006,PLT_EAST,REL,20240111,20240115,B001,CNY,DAP,APR
POX020462,SUP_006,PLT_SOUTH,REL,20240112,20240116,B001,CNY,DAP,APR
POX020463,SUP_006,PLT_EAST,REL,20240113,20240117,B001,CNY,DAP,APR
POX020464,SUP_006,PLT_SOUTH,REL,20240114,20240118,B001,CNY,DAP,APR
POX020465,SUP_006,PLT_EAST,REL,20240115,20240119,B001,CNY,DAP,APR
POX020466,SUP_006,PLT_SOUTH,REL,20240116,20240120,B001,CNY,DAP,APR
POX020467,SUP_006,PLT_EAST,REL,20240117,20240121,B001,CNY,DAP,APR
POX020468,SUP_006,PLT_SOUTH,REL,20240118,20240122,B001,CNY,DAP,APR
POX020469,SUP_006,PLT_EAST,REL,20240119,20240123,B001,CNY,DAP,APR
POX020470,SUP_006,PLT_SOUTH,REL,20240120,20240124,B001,CNY,DAP,APR
POX020471,SUP_006,PLT_EAST,REL,20240121,20240125,B001,CNY,DAP,APR
POX020472,SUP_006,PLT_SOUTH,REL,20240122,20240126,B001,CNY,DAP,APR
POX020473,SUP_006,PLT_EAST,REL,20240123,20240127,B001,CNY,DAP,APR
POX020474,SUP_006,PLT_SOUTH,REL,20240124,20240128,B001,CNY,DAP,APR
POX020475,SUP_006,PLT_EAST,REL,20240125,20240129,B001,CNY,DAP,APR
POX020476,SUP_006,PLT_SOUTH,REL,20240126,20240130,B001,CNY,DAP,APR
POX020477,SUP_006,PLT_EAST,REL,20240127,20240131,B001,CNY,DAP,APR
POX020478,SUP_006,PLT_SOUTH,REL,20240128,20240131,B001,CNY,DAP,APR
POX020479,SUP_006,PLT_EAST,REL,20240129,20240131,B001,CNY,DAP,APR
POX020480,SUP_006,PLT_SOUTH,REL,20240130,20240131,B001,CNY,DAP,APR
POX020481,SUP_006,PLT_EAST,REL,20240131,20240131,B001,CNY,DAP,APR
POX020482,SUP_006,PLT_SOUTH,REL,20240101,20240105,B001,CNY,DAP,APR
POX020483,SUP_006,PLT_EAST,REL,20240102,20240106,B001,CNY,DAP,APR
POX020484,SUP_006,PLT_SOUTH,REL,20240103,20240107,B001,CNY,DAP,APR
POX020485,SUP_006,PLT_EAST,REL,20240104,20240108,B001,CNY,DAP,APR
POX020486,SUP_006,PLT_SOUTH,REL,20240105,20240109,B001,CNY,DAP,APR
POX020487,SUP_006,PLT_EAST,REL,20240106,20240110,B001,CNY,DAP,APR
POX020488,SUP_006,PLT_SOUTH,REL,20240107,20240111,B001,CNY,DAP,APR
POX020489,SUP_006,PLT_EAST,REL,20240108,20240112,B001,CNY,DAP,APR
POX020490,SUP_006,PLT_SOUTH,REL,20240109,20240113,B001,CNY,DAP,APR
POX020491,SUP_006,PLT_EAST,REL,20240110,20240114,B001,CNY,DAP,APR
POX020492,SUP_006,PLT_SOUTH,REL,20240111,20240115,B001,CNY,DAP,APR
POX020493,SUP_006,PLT_EAST,REL,20240112,20240116,B001,CNY,DAP,APR
POX020494,SUP_006,PLT_SOUTH,REL,20240113,20240117,B001,CNY,DAP,APR
POX020495,SUP_006,PLT_EAST,REL,20240114,20240118,B001,CNY,DAP,APR
POX020496,SUP_006,PLT_SOUTH,REL,20240115,20240119,B001,CNY,DAP,APR
POX020497,SUP_006,PLT_EAST,REL,20240116,20240120,B001,CNY,DAP,APR
POX020498,SUP_006,PLT_SOUTH,REL,20240117,20240121,B001,CNY,DAP,APR
POX020499,SUP_006,PLT_EAST,REL,20240118,20240122,B001,CNY,DAP,APR
POX020500,SUP_006,PLT_SOUTH,REL,20240119,20240123,B001,CNY,DAP,APR
POX020501,SUP_006,PLT_EAST,REL,20240120,20240124,B001,CNY,DAP,APR
POX020502,SUP_006,PLT_SOUTH,REL,20240121,20240125,B001,CNY,DAP,APR
POX020503,SUP_006,PLT_EAST,REL,20240122,20240126,B001,CNY,DAP,APR
POX020504,SUP_006,PLT_SOUTH,REL,20240123,20240127,B001,CNY,DAP,APR
POX020505,SUP_006,PLT_EAST,REL,20240124,20240128,B001,CNY,DAP,APR
POX020506,SUP_006,PLT_SOUTH,REL,20240125,20240129,B001,CNY,DAP,APR
POX020507,SUP_006,PLT_EAST,REL,20240126,20240130,B001,CNY,DAP,APR
POX020508,SUP_006,PLT_SOUTH,REL,20240127,20240131,B001,CNY,DAP,APR
POX020509,SUP_006,PLT_EAST,REL,20240128,20240131,B001,CNY,DAP,APR
POX020510,SUP_006,PLT_SOUTH,REL,20240129,20240131,B001,CNY,DAP,APR
POX020511,SUP_006,PLT_EAST,REL,20240130,20240131,B001,CNY,DAP,APR
POX020512,SUP_006,PLT_SOUTH,REL,20240131,20240131,B001,CNY,DAP,APR
POX020513,SUP_006,PLT_EAST,REL,20240101,20240105,B001,CNY,DAP,APR
POX020514,SUP_006,PLT_SOUTH,REL,20240102,20240106,B001,CNY,DAP,APR
POX020515,SUP_006,PLT_EAST,REL,20240103,20240107,B001,CNY,DAP,APR
POX020516,SUP_006,PLT_SOUTH,REL,20240104,20240108,B001,CNY,DAP,APR
POX020517,SUP_006,PLT_EAST,REL,20240105,20240109,B001,CNY,DAP,APR
POX020518,SUP_006,PLT_SOUTH,REL,20240106,20240110,B001,CNY,DAP,APR
POX020519,SUP_006,PLT_EAST,REL,20240107,20240111,B001,CNY,DAP,APR
POX020520,SUP_006,PLT_SOUTH,REL,20240108,20240112,B001,CNY,DAP,APR
POX020521,SUP_006,PLT_EAST,REL,20240109,20240113,B001,CNY,DAP,APR
POX020522,SUP_006,PLT_SOUTH,REL,20240110,20240114,B001,CNY,DAP,APR
POX020523,SUP_006,PLT_EAST,REL,20240111,20240115,B001,CNY,DAP,APR
POX020524,SUP_006,PLT_SOUTH,REL,20240112,20240116,B001,CNY,DAP,APR
POX020525,SUP_006,PLT_EAST,REL,20240113,20240117,B001,CNY,DAP,APR
POX020526,SUP_006,PLT_SOUTH,REL,20240114,20240118,B001,CNY,DAP,APR
POX020527,SUP_006,PLT_EAST,REL,20240115,20240119,B001,CNY,DAP,APR
POX020528,SUP_006,PLT_SOUTH,REL,20240116,20240120,B001,CNY,DAP,APR
POX020529,SUP_006,PLT_EAST,REL,20240117,20240121,B001,CNY,DAP,APR
POX020530,SUP_006,PLT_SOUTH,REL,20240118,20240122,B001,CNY,DAP,APR
POX020531,SUP_006,PLT_EAST,REL,20240119,20240123,B001,CNY,DAP,APR
POX020532,SUP_006,PLT_SOUTH,REL,20240120,20240124,B001,CNY,DAP,APR
POX020533,SUP_006,PLT_EAST,REL,20240121,20240125,B001,CNY,DAP,APR
POX020534,SUP_006,PLT_SOUTH,REL,20240122,20240126,B001,CNY,DAP,APR
POX020535,SUP_006,PLT_EAST,REL,20240123,20240127,B001,CNY,DAP,APR
POX020536,SUP_006,PLT_SOUTH,REL,20240124,20240128,B001,CNY,DAP,APR
POX020537,SUP_006,PLT_EAST,REL,20240125,20240129,B001,CNY,DAP,APR
POX020538,SUP_006,PLT_SOUTH,REL,20240126,20240130,B001,CNY,DAP,APR
POX020539,SUP_006,PLT_EAST,REL,20240127,20240131,B001,CNY,DAP,APR
POX020540,SUP_006,PLT_SOUTH,REL,20240128,20240131,B001,CNY,DAP,APR
POX020541,SUP_001,PLT_SOUTH,REL,20240201,20240205,B001,CNY,DAP,APR
POX020542,SUP_001,PLT_EAST,REL,20240202,20240206,B001,CNY,DAP,APR
POX020543,SUP_001,PLT_SOUTH,REL,20240203,20240207,B001,CNY,DAP,APR
POX020544,SUP_001,PLT_EAST,REL,20240204,20240208,B001,CNY,DAP,APR
POX020545,SUP_001,PLT_SOUTH,REL,20240205,20240209,B001,CNY,DAP,APR
POX020546,SUP_001,PLT_EAST,REL,20240206,20240210,B001,CNY,DAP,APR
POX020547,SUP_001,PLT_SOUTH,REL,20240207,20240211,B001,CNY,DAP,APR
POX020548,SUP_001,PLT_EAST,REL,20240208,20240212,B001,CNY,DAP,APR
POX020549,SUP_001,PLT_SOUTH,REL,20240209,20240213,B001,CNY,DAP,APR
POX020550,SUP_001,PLT_EAST,REL,20240210,20240214,B001,CNY,DAP,APR
POX020551,SUP_001,PLT_SOUTH,REL,20240211,20240215,B001,CNY,DAP,APR
POX020552,SUP_001,PLT_EAST,REL,20240212,20240216,B001,CNY,DAP,APR
POX020553,SUP_001,PLT_SOUTH,REL,20240213,20240217,B001,CNY,DAP,APR
POX020554,SUP_001,PLT_EAST,REL,20240214,20240218,B001,CNY,DAP,APR
POX020555,SUP_001,PLT_SOUTH,REL,20240215,20240219,B001,CNY,DAP,APR
POX020556,SUP_001,PLT_EAST,REL,20240216,20240220,B001,CNY,DAP,APR
POX020557,SUP_001,PLT_SOUTH,REL,20240217,20240221,B001,CNY,DAP,APR
POX020558,SUP_001,PLT_EAST,REL,20240218,20240222,B001,CNY,DAP,APR
POX020559,SUP_001,PLT_SOUTH,REL,20240219,20240223,B001,CNY,DAP,APR
POX020560,SUP_001,PLT_EAST,REL,20240220,20240224,B001,CNY,DAP,APR
POX020561,SUP_001,PLT_SOUTH,REL,20240221,20240225,B001,CNY,DAP,APR
POX020562,SUP_001,PLT_EAST,REL,20240222,20240226,B001,CNY,DAP,APR
POX020563,SUP_001,PLT_SOUTH,REL,20240223,20240227,B001,CNY,DAP,APR
POX020564,SUP_001,PLT_EAST,REL,20240224,20240228,B001,CNY,DAP,APR
POX020565,SUP_001,PLT_SOUTH,REL,20240225,20240228,B001,CNY,DAP,APR
POX020566,SUP_001,PLT_EAST,REL,20240226,20240228,B001,CNY,DAP,APR
POX020567,SUP_001,PLT_SOUTH,REL,20240227,20240228,B001,CNY,DAP,APR
POX020568,SUP_001,PLT_EAST,REL,20240228,20240228,B001,CNY,DAP,APR
POX020569,SUP_001,PLT_SOUTH,REL,20240201,20240205,B001,CNY,DAP,APR
POX020570,SUP_001,PLT_EAST,REL,20240202,20240206,B001,CNY,DAP,APR
POX020571,SUP_001,PLT_SOUTH,REL,20240203,20240207,B001,CNY,DAP,APR
POX020572,SUP_001,PLT_EAST,REL,20240204,20240208,B001,CNY,DAP,APR
POX020573,SUP_001,PLT_SOUTH,REL,20240205,20240209,B001,CNY,DAP,APR
POX020574,SUP_001,PLT_EAST,REL,20240206,20240210,B001,CNY,DAP,APR
POX020575,SUP_001,PLT_SOUTH,REL,20240207,20240211,B001,CNY,DAP,APR
POX020576,SUP_001,PLT_EAST,REL,20240208,20240212,B001,CNY,DAP,APR
POX020577,SUP_001,PLT_SOUTH,REL,20240209,20240213,B001,CNY,DAP,APR
POX020578,SUP_001,PLT_EAST,REL,20240210,20240214,B001,CNY,DAP,APR
POX020579,SUP_001,PLT_SOUTH,REL,20240211,20240215,B001,CNY,DAP,APR
POX020580,SUP_001,PLT_EAST,REL,20240212,20240216,B001,CNY,DAP,APR
POX020581,SUP_001,PLT_SOUTH,REL,20240213,20240217,B001,CNY,DAP,APR
POX020582,SUP_001,PLT_EAST,REL,20240214,20240218,B001,CNY,DAP,APR
POX020583,SUP_001,PLT_SOUTH,REL,20240215,20240219,B001,CNY,DAP,APR
POX020584,SUP_001,PLT_EAST,REL,20240216,20240220,B001,CNY,DAP,APR
POX020585,SUP_001,PLT_SOUTH,REL,20240217,20240221,B001,CNY,DAP,APR
POX020586,SUP_001,PLT_EAST,REL,20240218,20240222,B001,CNY,DAP,APR
POX020587,SUP_001,PLT_SOUTH,REL,20240219,20240223,B001,CNY,DAP,APR
POX020588,SUP_001,PLT_EAST,REL,20240220,20240224,B001,CNY,DAP,APR
POX020589,SUP_001,PLT_SOUTH,REL,20240221,20240225,B001,CNY,DAP,APR
POX020590,SUP_001,PLT_EAST,REL,20240222,20240226,B001,CNY,DAP,APR
POX020591,SUP_001,PLT_SOUTH,REL,20240223,20240227,B001,CNY,DAP,APR
POX020592,SUP_001,PLT_EAST,REL,20240224,20240228,B001,CNY,DAP,APR
POX020593,SUP_001,PLT_SOUTH,REL,20240225,20240228,B001,CNY,DAP,APR
