qa_defect_id,inspection_id,defect_type_cd,defect_qty,defect_loc_cd,root_cause_cd,containment_fg
100533,INSPX090267,DF01,2,NA,TBD,0
100534,INSPX090267,DF02,1,NA,TBD,0
100535,INSPX090268,DF03,1,NA,TBD,0
100536,INSPX090268,DF04,1,NA,TBD,0
100537,INSPX090269,DF04,2,NA,TBD,0
100538,INSPX090269,DF01,1,NA,TBD,0
100539,INSPX090270,DF01,3,NA,TBD,0
100540,INSPX090270,DF02,1,NA,TBD,0
100541,INSPX090271,DF03,2,NA,TBD,0
100542,INSPX090271,DF04,1,NA,TBD,0
100543,INSPX090272,DF04,3,NA,TBD,0
100544,INSPX090272,DF01,1,NA,TBD,0
100545,INSPX090273,DF01,4,NA,TBD,0
100546,INSPX090273,DF02,1,NA,TBD,0
100547,INSPX090274,DF03,3,NA,TBD,0
100548,INSPX090274,DF04,1,NA,TBD,0
100549,INSPX090275,DF04,4,NA,TBD,0
100550,INSPX090275,DF01,1,NA,TBD,0
100551,INSPX090276,DF01,5,NA,TBD,0
100552,INSPX090276,DF02,1,NA,TBD,0
100553,INSPX090277,DF03,4,NA,TBD,0
100554,INSPX090277,DF04,1,NA,TBD,0
100555,INSPX090278,DF04,5,NA,TBD,0
100556,INSPX090278,DF01,1,NA,TBD,0
100557,INSPX090279,DF01,6,NA,TBD,0
100558,INSPX090279,DF02,1,NA,TBD,0
100559,INSPX090280,DF04,5,NA,TBD,0
100560,INSPX090280,DF01,1,NA,TBD,0
100561,INSPX090281,DF01,6,NA,TBD,0
100562,INSPX090281,DF02,1,NA,TBD,0
100563,INSPX090282,DF02,1,NA,TBD,0
100564,INSPX090282,DF03,1,NA,TBD,0
100565,INSPX090283,DF04,6,NA,TBD,0
100566,INSPX090283,DF01,1,NA,TBD,0
100567,INSPX090284,DF01,1,NA,TBD,0
100568,INSPX090284,DF02,1,NA,TBD,0
100569,INSPX090285,DF02,2,NA,TBD,0
100570,INSPX090285,DF03,1,NA,TBD,0
100571,INSPX090286,DF04,1,NA,TBD,0
100572,INSPX090286,DF01,1,NA,TBD,0
100573,INSPX090287,DF01,2,NA,TBD,0
100574,INSPX090287,DF02,1,NA,TBD,0
100575,INSPX090288,DF02,3,NA,TBD,0
100576,INSPX090288,DF03,1,NA,TBD,0
100577,INSPX090289,DF04,2,NA,TBD,0
100578,INSPX090289,DF01,1,NA,TBD,0
100579,INSPX090290,DF01,3,NA,TBD,0
100580,INSPX090290,DF02,1,NA,TBD,0
100581,INSPX090291,DF02,4,NA,TBD,0
100582,INSPX090291,DF03,1,NA,TBD,0
100583,INSPX090292,DF04,3,NA,TBD,0
100584,INSPX090292,DF01,1,NA,TBD,0
100585,INSPX090293,DF01,4,NA,TBD,0
100586,INSPX090293,DF02,1,NA,TBD,0
100587,INSPX090294,DF02,5,NA,TBD,0
100588,INSPX090294,DF03,1,NA,TBD,0
100589,INSPX090295,DF04,4,NA,TBD,0
100590,INSPX090295,DF01,1,NA,TBD,0
100591,INSPX090296,DF01,5,NA,TBD,0
100592,INSPX090296,DF02,1,NA,TBD,0
100593,INSPX090297,DF02,6,NA,TBD,0
100594,INSPX090297,DF03,1,NA,TBD,0
100595,INSPX090298,DF04,5,NA,TBD,0
100596,INSPX090298,DF01,1,NA,TBD,0
100597,INSPX090299,DF01,6,NA,TBD,0
100598,INSPX090299,DF02,1,NA,TBD,0
100599,INSPX090300,DF02,1,NA,TBD,0
100600,INSPX090300,DF03,1,NA,TBD,0
100601,INSPX090301,DF04,6,NA,TBD,0
100602,INSPX090301,DF01,1,NA,TBD,0
100603,INSPX090302,DF01,1,NA,TBD,0
100604,INSPX090302,DF02,1,NA,TBD,0
100605,INSPX090303,DF02,2,NA,TBD,0
100606,INSPX090303,DF03,1,NA,TBD,0
100607,INSPX090304,DF04,1,NA,TBD,0
100608,INSPX090304,DF01,1,NA,TBD,0
100609,INSPX090305,DF01,2,NA,TBD,0
100610,INSPX090305,DF02,1,NA,TBD,0
100611,INSPX090306,DF02,3,NA,TBD,0
100612,INSPX090306,DF03,1,NA,TBD,0
100613,INSPX090307,DF04,2,NA,TBD,0
100614,INSPX090307,DF01,1,NA,TBD,0
100615,INSPX090308,DF01,3,NA,TBD,0
100616,INSPX090308,DF02,1,NA,TBD,0
100617,INSPX090309,DF02,4,NA,TBD,0
100618,INSPX090309,DF03,1,NA,TBD,0
100619,INSPX090310,DF04,3,NA,TBD,0
100620,INSPX090310,DF01,1,NA,TBD,0
100621,INSPX090311,DF01,4,NA,TBD,0
100622,INSPX090311,DF02,1,NA,TBD,0
100623,INSPX090312,DF02,5,NA,TBD,0
100624,INSPX090312,DF03,1,NA,TBD,0
100625,INSPX090313,DF04,4,NA,TBD,0
100626,INSPX090313,DF01,1,NA,TBD,0
100627,INSPX090314,DF01,5,NA,TBD,0
100628,INSPX090314,DF02,1,NA,TBD,0
100629,INSPX090315,DF02,6,NA,TBD,0
100630,INSPX090315,DF03,1,NA,TBD,0
100631,INSPX090316,DF04,5,NA,TBD,0
100632,INSPX090316,DF01,1,NA,TBD,0
100633,INSPX090317,DF01,6,NA,TBD,0
100634,INSPX090317,DF02,1,NA,TBD,0
100635,INSPX090318,DF02,1,NA,TBD,0
100636,INSPX090318,DF03,1,NA,TBD,0
100637,INSPX090319,DF04,6,NA,TBD,0
100638,INSPX090319,DF01,1,NA,TBD,0
100639,INSPX090320,DF01,1,NA,TBD,0
100640,INSPX090320,DF02,1,NA,TBD,0
100641,INSPX090321,DF02,2,NA,TBD,0
100642,INSPX090321,DF03,1,NA,TBD,0
100643,INSPX090322,DF04,1,NA,TBD,0
100644,INSPX090322,DF01,1,NA,TBD,0
100645,INSPX090323,DF01,2,NA,TBD,0
100646,INSPX090323,DF02,1,NA,TBD,0
100647,INSPX090324,DF02,3,NA,TBD,0
100648,INSPX090324,DF03,1,NA,TBD,0
100649,INSPX090325,DF04,2,NA,TBD,0
100650,INSPX090325,DF01,1,NA,TBD,0
100651,INSPX090326,DF01,3,NA,TBD,0
100652,INSPX090326,DF02,1,NA,TBD,0
100653,INSPX090327,DF02,4,NA,TBD,0
100654,INSPX090327,DF03,1,NA,TBD,0
100655,INSPX090328,DF04,3,NA,TBD,0
100656,INSPX090328,DF01,1,NA,TBD,0
100657,INSPX090329,DF01,4,NA,TBD,0
100658,INSPX090329,DF02,1,NA,TBD,0
100659,INSPX090330,DF02,5,NA,TBD,0
100660,INSPX090330,DF03,1,NA,TBD,0
100661,INSPX090331,DF04,4,NA,TBD,0
100662,INSPX090331,DF01,1,NA,TBD,0
100663,INSPX090332,DF01,5,NA,TBD,0
100664,INSPX090332,DF02,1,NA,TBD,0
100665,INSPX090333,DF02,6,NA,TBD,0
100666,INSPX090333,DF03,1,NA,TBD,0
100667,INSPX090334,DF04,5,NA,TBD,0
100668,INSPX090334,DF01,1,NA,TBD,0
100669,INSPX090335,DF01,6,NA,TBD,0
100670,INSPX090335,DF02,1,NA,TBD,0
100671,INSPX090336,DF02,1,NA,TBD,0
100672,INSPX090336,DF03,1,NA,TBD,0
100673,INSPX090337,DF04,6,NA,TBD,0
100674,INSPX090337,DF01,1,NA,TBD,0
100675,INSPX090338,DF01,1,NA,TBD,0
100676,INSPX090338,DF02,1,NA,TBD,0
100677,INSPX090339,DF02,2,NA,TBD,0
100678,INSPX090339,DF03,1,NA,TBD,0
100679,INSPX090340,DF04,1,NA,TBD,0
100680,INSPX090340,DF01,1,NA,TBD,0
100681,INSPX090341,DF01,2,NA,TBD,0
100682,INSPX090341,DF02,1,NA,TBD,0
100683,INSPX090342,DF02,3,NA,TBD,0
100684,INSPX090342,DF03,1,NA,TBD,0
100685,INSPX090343,DF04,2,NA,TBD,0
100686,INSPX090343,DF01,1,NA,TBD,0
100687,INSPX090344,DF01,3,NA,TBD,0
100688,INSPX090344,DF02,1,NA,TBD,0
100689,INSPX090345,DF02,4,NA,TBD,0
100690,INSPX090345,DF03,1,NA,TBD,0
100691,INSPX090346,DF04,3,NA,TBD,0
100692,INSPX090346,DF01,1,NA,TBD,0
100693,INSPX090347,DF01,4,NA,TBD,0
100694,INSPX090347,DF02,1,NA,TBD,0
100695,INSPX090348,DF02,5,NA,TBD,0
100696,INSPX090348,DF03,1,NA,TBD,0
100697,INSPX090349,DF04,4,NA,TBD,0
100698,INSPX090349,DF01,1,NA,TBD,0
100699,INSPX090350,DF01,5,NA,TBD,0
100700,INSPX090350,DF02,1,NA,TBD,0
100701,INSPX090351,DF02,6,NA,TBD,0
100702,INSPX090351,DF03,1,NA,TBD,0
100703,INSPX090352,DF04,5,NA,TBD,0
100704,INSPX090352,DF01,1,NA,TBD,0
100705,INSPX090353,DF01,6,NA,TBD,0
100706,INSPX090353,DF02,1,NA,TBD,0
100707,INSPX090354,DF02,1,NA,TBD,0
100708,INSPX090354,DF03,1,NA,TBD,0
100709,INSPX090355,DF04,6,NA,TBD,0
100710,INSPX090355,DF01,1,NA,TBD,0
100711,INSPX090356,DF01,1,NA,TBD,0
100712,INSPX090356,DF02,1,NA,TBD,0
100713,INSPX090357,DF02,2,NA,TBD,0
100714,INSPX090357,DF03,1,NA,TBD,0
100715,INSPX090358,DF04,1,NA,TBD,0
100716,INSPX090358,DF01,1,NA,TBD,0
100717,INSPX090359,DF01,2,NA,TBD,0
100718,INSPX090359,DF02,1,NA,TBD,0
100719,INSPX090360,DF02,3,NA,TBD,0
100720,INSPX090360,DF03,1,NA,TBD,0
100721,INSPX090361,DF04,2,NA,TBD,0
100722,INSPX090361,DF01,1,NA,TBD,0
100723,INSPX090362,DF01,3,NA,TBD,0
100724,INSPX090362,DF02,1,NA,TBD,0
100725,INSPX090363,DF02,4,NA,TBD,0
100726,INSPX090363,DF03,1,NA,TBD,0
100727,INSPX090364,DF04,3,NA,TBD,0
100728,INSPX090364,DF01,1,NA,TBD,0
100729,INSPX090365,DF01,4,NA,TBD,0
100730,INSPX090365,DF02,1,NA,TBD,0
100731,INSPX090366,DF02,5,NA,TBD,0
100732,INSPX090366,DF03,1,NA,TBD,0
100733,INSPX090367,DF04,4,NA,TBD,0
100734,INSPX090367,DF01,1,NA,TBD,0
100735,INSPX090368,DF01,5,NA,TBD,0
100736,INSPX090368,DF02,1,NA,TBD,0
100737,INSPX090369,DF02,6,NA,TBD,0
100738,INSPX090369,DF03,1,NA,TBD,0
100739,INSPX090370,DF04,5,NA,TBD,0
100740,INSPX090370,DF01,1,NA,TBD,0
100741,INSPX090371,DF01,6,NA,TBD,0
100742,INSPX090371,DF02,1,NA,TBD,0
100743,INSPX090372,DF02,1,NA,TBD,0
100744,INSPX090372,DF03,1,NA,TBD,0
100745,INSPX090373,DF01,6,NA,TBD,0
100746,INSPX090373,DF02,1,NA,TBD,0
100747,INSPX090374,DF02,1,NA,TBD,0
100748,INSPX090374,DF03,1,NA,TBD,0
100749,INSPX090375,DF03,2,NA,TBD,0
100750,INSPX090375,DF04,1,NA,TBD,0
100751,INSPX090376,DF01,1,NA,TBD,0
100752,INSPX090376,DF02,1,NA,TBD,0
100753,INSPX090377,DF02,2,NA,TBD,0
100754,INSPX090377,DF03,1,NA,TBD,0
100755,INSPX090378,DF03,3,NA,TBD,0
100756,INSPX090378,DF04,1,NA,TBD,0
100757,INSPX090379,DF01,2,NA,TBD,0
100758,INSPX090379,DF02,1,NA,TBD,0
100759,INSPX090380,DF02,3,NA,TBD,0
100760,INSPX090380,DF03,1,NA,TBD,0
100761,INSPX090381,DF03,4,NA,TBD,0
100762,INSPX090381,DF04,1,NA,TBD,0
100763,INSPX090382,DF01,3,NA,TBD,0
100764,INSPX090382,DF02,1,NA,TBD,0
100765,INSPX090383,DF02,4,NA,TBD,0
100766,INSPX090383,DF03,1,NA,TBD,0
100767,INSPX090384,DF03,5,NA,TBD,0
100768,INSPX090384,DF04,1,NA,TBD,0
100769,INSPX090385,DF01,4,NA,TBD,0
100770,INSPX090385,DF02,1,NA,TBD,0
100771,INSPX090386,DF02,5,NA,TBD,0
100772,INSPX090386,DF03,1,NA,TBD,0
100773,INSPX090387,DF03,6,NA,TBD,0
100774,INSPX090387,DF04,1,NA,TBD,0
100775,INSPX090388,DF01,5,NA,TBD,0
100776,INSPX090388,DF02,1,NA,TBD,0
100777,INSPX090389,DF02,6,NA,TBD,0
100778,INSPX090389,DF03,1,NA,TBD,0
100779,INSPX090390,DF03,1,NA,TBD,0
100780,INSPX090390,DF04,1,NA,TBD,0
100781,INSPX090391,DF01,6,NA,TBD,0
100782,INSPX090391,DF02,1,NA,TBD,0
100783,INSPX090392,DF02,1,NA,TBD,0
100784,INSPX090392,DF03,1,NA,TBD,0
100785,INSPX090393,DF03,2,NA,TBD,0
100786,INSPX090393,DF04,1,NA,TBD,0
100787,INSPX090394,DF01,1,NA,TBD,0
100788,INSPX090394,DF02,1,NA,TBD,0
100789,INSPX090395,DF02,2,NA,TBD,0
100790,INSPX090395,DF03,1,NA,TBD,0
100791,INSPX090396,DF03,3,NA,TBD,0
100792,INSPX090396,DF04,1,NA,TBD,0
100793,INSPX090397,DF01,2,NA,TBD,0
100794,INSPX090397,DF02,1,NA,TBD,0
100795,INSPX090398,DF02,3,NA,TBD,0
100796,INSPX090398,DF03,1,NA,TBD,0
100797,INSPX090399,DF03,4,NA,TBD,0
100798,INSPX090399,DF04,1,NA,TBD,0
100799,INSPX090400,DF01,3,NA,TBD,0
100800,INSPX090400,DF02,1,NA,TBD,0
100801,INSPX090401,DF02,4,NA,TBD,0
100802,INSPX090401,DF03,1,NA,TBD,0
100803,INSPX090402,DF03,5,NA,TBD,0
100804,INSPX090402,DF04,1,NA,TBD,0
100805,INSPX090403,DF01,4,NA,TBD,0
100806,INSPX090403,DF02,1,NA,TBD,0
100807,INSPX090404,DF02,5,NA,TBD,0
100808,INSPX090404,DF03,1,NA,TBD,0
100809,INSPX090405,DF03,6,NA,TBD,0
100810,INSPX090405,DF04,1,NA,TBD,0
100811,INSPX090406,DF01,5,NA,TBD,0
100812,INSPX090406,DF02,1,NA,TBD,0
100813,INSPX090407,DF02,6,NA,TBD,0
100814,INSPX090407,DF03,1,NA,TBD,0
100815,INSPX090408,DF03,1,NA,TBD,0
100816,INSPX090408,DF04,1,NA,TBD,0
100817,INSPX090409,DF01,6,NA,TBD,0
100818,INSPX090409,DF02,1,NA,TBD,0
100819,INSPX090410,DF02,1,NA,TBD,0
100820,INSPX090410,DF03,1,NA,TBD,0
100821,INSPX090411,DF03,2,NA,TBD,0
100822,INSPX090411,DF04,1,NA,TBD,0
100823,INSPX090412,DF01,1,NA,TBD,0
100824,INSPX090412,DF02,1,NA,TBD,0
100825,INSPX090413,DF02,2,NA,TBD,0
100826,INSPX090413,DF03,1,NA,TBD,0
100827,INSPX090414,DF03,3,NA,TBD,0
100828,INSPX090414,DF04,1,NA,TBD,0
100829,INSPX090415,DF01,2,NA,TBD,0
100830,INSPX090415,DF02,1,NA,TBD,0
100831,INSPX090416,DF02,3,NA,TBD,0
100832,INSPX090416,DF03,1,NA,TBD,0
100833,INSPX090417,DF03,4,NA,TBD,0
100834,INSPX090417,DF04,1,NA,TBD,0
100835,INSPX090418,DF01,3,NA,TBD,0
100836,INSPX090418,DF02,1,NA,TBD,0
100837,INSPX090419,DF02,4,NA,TBD,0
100838,INSPX090419,DF03,1,NA,TBD,0
100839,INSPX090420,DF03,5,NA,TBD,0
100840,INSPX090420,DF04,1,NA,TBD,0
100841,INSPX090421,DF01,4,NA,TBD,0
100842,INSPX090421,DF02,1,NA,TBD,0
100843,INSPX090422,DF02,5,NA,TBD,0
100844,INSPX090422,DF03,1,NA,TBD,0
100845,INSPX090423,DF03,6,NA,TBD,0
100846,INSPX090423,DF04,1,NA,TBD,0
100847,INSPX090424,DF01,5,NA,TBD,0
100848,INSPX090424,DF02,1,NA,TBD,0
100849,INSPX090425,DF02,6,NA,TBD,0
100850,INSPX090425,DF03,1,NA,TBD,0
100851,INSPX090426,DF03,1,NA,TBD,0
100852,INSPX090426,DF04,1,NA,TBD,0
100853,INSPX090427,DF01,6,NA,TBD,0
100854,INSPX090427,DF02,1,NA,TBD,0
100855,INSPX090428,DF02,1,NA,TBD,0
100856,INSPX090428,DF03,1,NA,TBD,0
100857,INSPX090429,DF03,2,NA,TBD,0
100858,INSPX090429,DF04,1,NA,TBD,0
100859,INSPX090430,DF01,1,NA,TBD,0
100860,INSPX090430,DF02,1,NA,TBD,0
100861,INSPX090431,DF02,2,NA,TBD,0
100862,INSPX090431,DF03,1,NA,TBD,0
100863,INSPX090432,DF03,3,NA,TBD,0
100864,INSPX090432,DF04,1,NA,TBD,0
100865,INSPX090433,DF01,2,NA,TBD,0
100866,INSPX090433,DF02,1,NA,TBD,0
100867,INSPX090434,DF02,3,NA,TBD,0
100868,INSPX090434,DF03,1,NA,TBD,0
100869,INSPX090435,DF03,4,NA,TBD,0
100870,INSPX090435,DF04,1,NA,TBD,0
100871,INSPX090436,DF01,3,NA,TBD,0
100872,INSPX090436,DF02,1,NA,TBD,0
100873,INSPX090437,DF02,4,NA,TBD,0
100874,INSPX090437,DF03,1,NA,TBD,0
100875,INSPX090438,DF03,5,NA,TBD,0
100876,INSPX090438,DF04,1,NA,TBD,0
100877,INSPX090439,DF01,4,NA,TBD,0
100878,INSPX090439,DF02,1,NA,TBD,0
100879,INSPX090440,DF02,5,NA,TBD,0
100880,INSPX090440,DF03,1,NA,TBD,0
100881,INSPX090441,DF03,6,NA,TBD,0
100882,INSPX090441,DF04,1,NA,TBD,0
100883,INSPX090442,DF01,5,NA,TBD,0
100884,INSPX090442,DF02,1,NA,TBD,0
100885,INSPX090443,DF02,6,NA,TBD,0
100886,INSPX090443,DF03,1,NA,TBD,0
100887,INSPX090444,DF03,1,NA,TBD,0
100888,INSPX090444,DF04,1,NA,TBD,0
100889,INSPX090445,DF01,6,NA,TBD,0
100890,INSPX090445,DF02,1,NA,TBD,0
100891,INSPX090446,DF02,1,NA,TBD,0
100892,INSPX090446,DF03,1,NA,TBD,0
100893,INSPX090447,DF03,2,NA,TBD,0
100894,INSPX090447,DF04,1,NA,TBD,0
100895,INSPX090448,DF01,1,NA,TBD,0
100896,INSPX090448,DF02,1,NA,TBD,0
100897,INSPX090449,DF02,2,NA,TBD,0
100898,INSPX090449,DF03,1,NA,TBD,0
100899,INSPX090450,DF03,3,NA,TBD,0
100900,INSPX090450,DF04,1,NA,TBD,0
100901,INSPX090451,DF01,2,NA,TBD,0
100902,INSPX090451,DF02,1,NA,TBD,0
100903,INSPX090452,DF02,3,NA,TBD,0
100904,INSPX090452,DF03,1,NA,TBD,0
100905,INSPX090453,DF03,4,NA,TBD,0
100906,INSPX090453,DF04,1,NA,TBD,0
100907,INSPX090454,DF01,3,NA,TBD,0
100908,INSPX090454,DF02,1,NA,TBD,0
100909,INSPX090455,DF02,4,NA,TBD,0
100910,INSPX090455,DF03,1,NA,TBD,0
100911,INSPX090456,DF03,5,NA,TBD,0
100912,INSPX090456,DF04,1,NA,TBD,0
100913,INSPX090457,DF01,4,NA,TBD,0
100914,INSPX090457,DF02,1,NA,TBD,0
100915,INSPX090458,DF02,5,NA,TBD,0
100916,INSPX090458,DF03,1,NA,TBD,0
100917,INSPX090459,DF03,6,NA,TBD,0
100918,INSPX090459,DF04,1,NA,TBD,0
100919,INSPX090460,DF01,5,NA,TBD,0
100920,INSPX090460,DF02,1,NA,TBD,0
100921,INSPX090461,DF02,6,NA,TBD,0
100922,INSPX090461,DF03,1,NA,TBD,0
100923,INSPX090462,DF03,1,NA,TBD,0
100924,INSPX090462,DF04,1,NA,TBD,0
100925,INSPX090463,DF01,6,NA,TBD,0
100926,INSPX090463,DF02,1,NA,TBD,0
100927,INSPX090464,DF02,1,NA,TBD,0
100928,INSPX090464,DF03,1,NA,TBD,0
100929,INSPX090465,DF03,2,NA,TBD,0
100930,INSPX090465,DF04,1,NA,TBD,0
100931,INSPX090466,DF02,1,NA,TBD,0
100932,INSPX090466,DF03,1,NA,TBD,0
100933,INSPX090467,DF03,2,NA,TBD,0
100934,INSPX090467,DF04,1,NA,TBD,0
100935,INSPX090468,DF04,3,NA,TBD,0
100936,INSPX090468,DF01,1,NA,TBD,0
100937,INSPX090469,DF02,2,NA,TBD,0
100938,INSPX090469,DF03,1,NA,TBD,0
100939,INSPX090470,DF03,3,NA,TBD,0
100940,INSPX090470,DF04,1,NA,TBD,0
100941,INSPX090471,DF04,4,NA,TBD,0
100942,INSPX090471,DF01,1,NA,TBD,0
100943,INSPX090472,DF02,3,NA,TBD,0
100944,INSPX090472,DF03,1,NA,TBD,0
100945,INSPX090473,DF03,4,NA,TBD,0
100946,INSPX090473,DF04,1,NA,TBD,0
100947,INSPX090474,DF04,5,NA,TBD,0
100948,INSPX090474,DF01,1,NA,TBD,0
100949,INSPX090475,DF02,4,NA,TBD,0
100950,INSPX090475,DF03,1,NA,TBD,0
100951,INSPX090476,DF03,5,NA,TBD,0
100952,INSPX090476,DF04,1,NA,TBD,0
100953,INSPX090477,DF04,6,NA,TBD,0
100954,INSPX090477,DF01,1,NA,TBD,0
100955,INSPX090478,DF02,5,NA,TBD,0
100956,INSPX090478,DF03,1,NA,TBD,0
100957,INSPX090479,DF03,6,NA,TBD,0
100958,INSPX090479,DF04,1,NA,TBD,0
100959,INSPX090480,DF04,1,NA,TBD,0
100960,INSPX090480,DF01,1,NA,TBD,0
100961,INSPX090481,DF02,6,NA,TBD,0
100962,INSPX090481,DF03,1,NA,TBD,0
100963,INSPX090482,DF03,1,NA,TBD,0
100964,INSPX090482,DF04,1,NA,TBD,0
100965,INSPX090483,DF04,2,NA,TBD,0
100966,INSPX090483,DF01,1,NA,TBD,0
100967,INSPX090484,DF02,1,NA,TBD,0
100968,INSPX090484,DF03,1,NA,TBD,0
100969,INSPX090485,DF03,2,NA,TBD,0
100970,INSPX090485,DF04,1,NA,TBD,0
100971,INSPX090486,DF04,3,NA,TBD,0
100972,INSPX090486,DF01,1,NA,TBD,0
100973,INSPX090487,DF02,2,NA,TBD,0
100974,INSPX090487,DF03,1,NA,TBD,0
100975,INSPX090488,DF03,3,NA,TBD,0
100976,INSPX090488,DF04,1,NA,TBD,0
100977,INSPX090489,DF04,4,NA,TBD,0
100978,INSPX090489,DF01,1,NA,TBD,0
100979,INSPX090490,DF02,3,NA,TBD,0
100980,INSPX090490,DF03,1,NA,TBD,0
100981,INSPX090491,DF03,4,NA,TBD,0
100982,INSPX090491,DF04,1,NA,TBD,0
100983,INSPX090492,DF04,5,NA,TBD,0
100984,INSPX090492,DF01,1,NA,TBD,0
100985,INSPX090493,DF02,4,NA,TBD,0
100986,INSPX090493,DF03,1,NA,TBD,0
100987,INSPX090494,DF03,5,NA,TBD,0
100988,INSPX090494,DF04,1,NA,TBD,0
100989,INSPX090495,DF04,6,NA,TBD,0
100990,INSPX090495,DF01,1,NA,TBD,0
100991,INSPX090496,DF02,5,NA,TBD,0
100992,INSPX090496,DF03,1,NA,TBD,0
100993,INSPX090497,DF03,6,NA,TBD,0
100994,INSPX090497,DF04,1,NA,TBD,0
100995,INSPX090498,DF04,1,NA,TBD,0
100996,INSPX090498,DF01,1,NA,TBD,0
100997,INSPX090499,DF02,6,NA,TBD,0
100998,INSPX090499,DF03,1,NA,TBD,0
100999,INSPX090500,DF03,1,NA,TBD,0
101000,INSPX090500,DF04,1,NA,TBD,0
101001,INSPX090501,DF04,2,NA,TBD,0
101002,INSPX090501,DF01,1,NA,TBD,0
101003,INSPX090502,DF02,1,NA,TBD,0
101004,INSPX090502,DF03,1,NA,TBD,0
101005,INSPX090503,DF03,2,NA,TBD,0
101006,INSPX090503,DF04,1,NA,TBD,0
101007,INSPX090504,DF04,3,NA,TBD,0
101008,INSPX090504,DF01,1,NA,TBD,0
101009,INSPX090505,DF02,2,NA,TBD,0
101010,INSPX090505,DF03,1,NA,TBD,0
101011,INSPX090506,DF03,3,NA,TBD,0
101012,INSPX090506,DF04,1,NA,TBD,0
101013,INSPX090507,DF04,4,NA,TBD,0
101014,INSPX090507,DF01,1,NA,TBD,0
101015,INSPX090508,DF02,3,NA,TBD,0
101016,INSPX090508,DF03,1,NA,TBD,0
101017,INSPX090509,DF03,4,NA,TBD,0
101018,INSPX090509,DF04,1,NA,TBD,0
101019,INSPX090510,DF04,5,NA,TBD,0
101020,INSPX090510,DF01,1,NA,TBD,0
101021,INSPX090511,DF02,4,NA,TBD,0
101022,INSPX090511,DF03,1,NA,TBD,0
101023,INSPX090512,DF03,5,NA,TBD,0
101024,INSPX090512,DF04,1,NA,TBD,0
101025,INSPX090513,DF04,6,NA,TBD,0
101026,INSPX090513,DF01,1,NA,TBD,0
101027,INSPX090514,DF02,5,NA,TBD,0
101028,INSPX090514,DF03,1,NA,TBD,0
101029,INSPX090515,DF03,6,NA,TBD,0
101030,INSPX090515,DF04,1,NA,TBD,0
101031,INSPX090516,DF04,1,NA,TBD,0
101032,INSPX090516,DF01,1,NA,TBD,0
101033,INSPX090517,DF02,6,NA,TBD,0
101034,INSPX090517,DF03,1,NA,TBD,0
101035,INSPX090518,DF03,1,NA,TBD,0
101036,INSPX090518,DF04,1,NA,TBD,0
101037,INSPX090519,DF04,2,NA,TBD,0
101038,INSPX090519,DF01,1,NA,TBD,0
101039,INSPX090520,DF02,1,NA,TBD,0
101040,INSPX090520,DF03,1,NA,TBD,0
101041,INSPX090521,DF03,2,NA,TBD,0
101042,INSPX090521,DF04,1,NA,TBD,0
101043,INSPX090522,DF04,3,NA,TBD,0
101044,INSPX090522,DF01,1,NA,TBD,0
101045,INSPX090523,DF02,2,NA,TBD,0
101046,INSPX090523,DF03,1,NA,TBD,0
101047,INSPX090524,DF03,3,NA,TBD,0
101048,INSPX090524,DF04,1,NA,TBD,0
101049,INSPX090525,DF04,4,NA,TBD,0
101050,INSPX090525,DF01,1,NA,TBD,0
101051,INSPX090526,DF02,3,NA,TBD,0
101052,INSPX090526,DF03,1,NA,TBD,0
101053,INSPX090527,DF03,4,NA,TBD,0
101054,INSPX090527,DF04,1,NA,TBD,0
101055,INSPX090528,DF04,5,NA,TBD,0
101056,INSPX090528,DF01,1,NA,TBD,0
101057,INSPX090529,DF02,4,NA,TBD,0
101058,INSPX090529,DF03,1,NA,TBD,0
101059,INSPX090530,DF03,5,NA,TBD,0
101060,INSPX090530,DF04,1,NA,TBD,0
101061,INSPX090531,DF04,6,NA,TBD,0
101062,INSPX090531,DF01,1,NA,TBD,0
101063,INSPX090532,DF02,5,NA,TBD,0
101064,INSPX090532,DF03,1,NA,TBD,0
101065,INSPX090533,DF03,6,NA,TBD,0
101066,INSPX090533,DF04,1,NA,TBD,0
101067,INSPX090534,DF04,1,NA,TBD,0
101068,INSPX090534,DF01,1,NA,TBD,0
101069,INSPX090535,DF02,6,NA,TBD,0
101070,INSPX090535,DF03,1,NA,TBD,0
101071,INSPX090536,DF03,1,NA,TBD,0
101072,INSPX090536,DF04,1,NA,TBD,0
101073,INSPX090537,DF04,2,NA,TBD,0
101074,INSPX090537,DF01,1,NA,TBD,0
101075,INSPX090538,DF02,1,NA,TBD,0
101076,INSPX090538,DF03,1,NA,TBD,0
101077,INSPX090539,DF03,2,NA,TBD,0
101078,INSPX090539,DF04,1,NA,TBD,0
101079,INSPX090540,DF04,3,NA,TBD,0
101080,INSPX090540,DF01,1,NA,TBD,0
101081,INSPX090541,DF02,2,NA,TBD,0
101082,INSPX090541,DF03,1,NA,TBD,0
101083,INSPX090542,DF03,3,NA,TBD,0
101084,INSPX090542,DF04,1,NA,TBD,0
101085,INSPX090543,DF04,4,NA,TBD,0
101086,INSPX090543,DF01,1,NA,TBD,0
101087,INSPX090544,DF02,3,NA,TBD,0
101088,INSPX090544,DF03,1,NA,TBD,0
101089,INSPX090545,DF03,4,NA,TBD,0
