opr_id,work_order_id,opr_seq,work_center_cd,std_cycle_min,actual_cycle_min,setup_min,wait_min,opr_status_cd
20312,WOX010104,3,PACK,1.8,1.8,0.0,0.0,CMP
20313,WOX010105,1,SMT,2.6,2.65,0.0,0.0,CMP
20314,WOX010105,2,ASM,3.4,3.47,0.0,0.0,CMP
20315,WOX010105,3,PACK,1.8,1.84,0.0,0.0,CMP
20316,WOX010106,1,SMT,2.6,2.6,0.0,0.0,CMP
20317,WOX010106,2,ASM,3.4,3.4,0.0,0.0,CMP
20318,WOX010106,3,PACK,1.8,1.8,0.0,0.0,CMP
20319,WOX010107,1,SMT,2.6,2.65,0.0,0.0,CMP
20320,WOX010107,2,ASM,3.4,3.47,0.0,0.0,CMP
20321,WOX010107,3,PACK,1.8,1.84,0.0,0.0,CMP
20322,WOX010108,1,SMT,2.6,2.7,0.0,0.0,CMP
20323,WOX010108,2,ASM,3.4,3.54,0.0,0.0,CMP
20324,WOX010108,3,PACK,1.8,1.87,0.0,0.0,CMP
20325,WOX010109,1,SMT,2.6,2.65,0.0,0.0,CMP
20326,WOX010109,2,ASM,3.4,3.47,0.0,0.0,CMP
20327,WOX010109,3,PACK,1.8,1.84,0.0,0.0,CMP
20328,WOX010110,1,SMT,2.6,2.7,0.0,0.0,CMP
20329,WOX010110,2,ASM,3.4,3.54,0.0,0.0,CMP
20330,WOX010110,3,PACK,1.8,1.87,0.0,0.0,CMP
20331,WOX010111,1,SMT,2.6,2.5,0.0,0.0,CMP
20332,WOX010111,2,ASM,3.4,3.26,0.0,0.0,CMP
20333,WOX010111,3,PACK,1.8,1.73,0.0,0.0,CMP
20334,WOX010112,1,SMT,2.6,2.7,0.0,0.0,CMP
20335,WOX010112,2,ASM,3.4,3.54,0.0,0.0,CMP
20336,WOX010112,3,PACK,1.8,1.87,0.0,0.0,CMP
20337,WOX010113,1,SMT,2.6,2.5,0.0,0.0,CMP
20338,WOX010113,2,ASM,3.4,3.26,0.0,0.0,CMP
20339,WOX010113,3,PACK,1.8,1.73,0.0,0.0,CMP
20340,WOX010114,1,SMT,2.6,2.55,0.0,0.0,CMP
20341,WOX010114,2,ASM,3.4,3.33,0.0,0.0,CMP
20342,WOX010114,3,PACK,1.8,1.76,0.0,0.0,CMP
20343,WOX010115,1,SMT,2.6,2.5,0.0,0.0,CMP
20344,WOX010115,2,ASM,3.4,3.26,0.0,0.0,CMP
20345,WOX010115,3,PACK,1.8,1.73,0.0,0.0,CMP
20346,WOX010116,1,SMT,2.6,2.55,0.0,0.0,CMP
20347,WOX010116,2,ASM,3.4,3.33,0.0,0.0,CMP
20348,WOX010116,3,PACK,1.8,1.76,0.0,0.0,CMP
20349,WOX010117,1,SMT,2.6,2.6,0.0,0.0,CMP
20350,WOX010117,2,ASM,3.4,3.4,0.0,0.0,CMP
20351,WOX010117,3,PACK,1.8,1.8,0.0,0.0,CMP
20352,WOX010118,1,SMT,2.6,2.55,0.0,0.0,CMP
20353,WOX010118,2,ASM,3.4,3.33,0.0,0.0,CMP
20354,WOX010118,3,PACK,1.8,1.76,0.0,0.0,CMP
20355,WOX010119,1,SMT,2.6,2.6,0.0,0.0,CMP
20356,WOX010119,2,ASM,3.4,3.4,0.0,0.0,CMP
20357,WOX010119,3,PACK,1.8,1.8,0.0,0.0,CMP
20358,WOX010120,1,SMT,2.6,2.65,0.0,0.0,CMP
20359,WOX010120,2,ASM,3.4,3.47,0.0,0.0,CMP
20360,WOX010120,3,PACK,1.8,1.84,0.0,0.0,CMP
20361,WOX010121,1,SMT,2.6,2.6,0.0,0.0,CMP
20362,WOX010121,2,ASM,3.4,3.4,0.0,0.0,CMP
20363,WOX010121,3,PACK,1.8,1.8,0.0,0.0,CMP
20364,WOX010122,1,SMT,2.6,2.65,0.0,0.0,CMP
20365,WOX010122,2,ASM,3.4,3.47,0.0,0.0,CMP
20366,WOX010122,3,PACK,1.8,1.84,0.0,0.0,CMP
20367,WOX010123,1,SMT,2.6,2.7,0.0,0.0,CMP
20368,WOX010123,2,ASM,3.4,3.54,0.0,0.0,CMP
20369,WOX010123,3,PACK,1.8,1.87,0.0,0.0,CMP
20370,WOX010124,1,SMT,2.6,2.65,0.0,0.0,CMP
20371,WOX010124,2,ASM,3.4,3.47,0.0,0.0,CMP
20372,WOX010124,3,PACK,1.8,1.84,0.0,0.0,CMP
20373,WOX010125,1,SMT,2.6,2.7,0.0,0.0,CMP
20374,WOX010125,2,ASM,3.4,3.54,0.0,0.0,CMP
20375,WOX010125,3,PACK,1.8,1.87,0.0,0.0,CMP
20376,WOX010126,1,SMT,2.6,2.5,0.0,0.0,CMP
20377,WOX010126,2,ASM,3.4,3.26,0.0,0.0,CMP
20378,WOX010126,3,PACK,1.8,1.73,0.0,0.0,CMP
20379,WOX010127,1,SMT,2.6,2.7,0.0,0.0,CMP
20380,WOX010127,2,ASM,3.4,3.54,0.0,0.0,CMP
20381,WOX010127,3,PACK,1.8,1.87,0.0,0.0,CMP
20382,WOX010128,1,SMT,2.6,2.5,0.0,0.0,CMP
20383,WOX010128,2,ASM,3.4,3.26,0.0,0.0,CMP
20384,WOX010128,3,PACK,1.8,1.73,0.0,0.0,CMP
20385,WOX010129,1,SMT,2.6,2.55,0.0,0.0,CMP
20386,WOX010129,2,ASM,3.4,3.33,0.0,0.0,CMP
20387,WOX010129,3,PACK,1.8,1.76,0.0,0.0,CMP
20388,WOX010130,1,SMT,2.6,2.5,0.0,0.0,CMP
20389,WOX010130,2,ASM,3.4,3.26,0.0,0.0,CMP
20390,WOX010130,3,PACK,1.8,1.73,0.0,0.0,CMP
20391,WOX010131,1,SMT,2.6,2.55,0.0,0.0,CMP
20392,WOX010131,2,ASM,3.4,3.33,0.0,0.0,CMP
20393,WOX010131,3,PACK,1.8,1.76,0.0,0.0,CMP
20394,WOX010132,1,SMT,2.6,2.6,0.0,0.0,CMP
20395,WOX010132,2,ASM,3.4,3.4,0.0,0.0,CMP
20396,WOX010132,3,PACK,1.8,1.8,0.0,0.0,CMP
20397,WOX010133,1,SMT,2.6,2.55,0.0,0.0,CMP
20398,WOX010133,2,ASM,3.4,3.33,0.0,0.0,CMP
20399,WOX010133,3,PACK,1.8,1.76,0.0,0.0,CMP
20400,WOX010134,1,SMT,2.6,2.6,0.0,0.0,CMP
20401,WOX010134,2,ASM,3.4,3.4,0.0,0.0,CMP
20402,WOX010134,3,PACK,1.8,1.8,0.0,0.0,CMP
20403,WOX010135,1,SMT,2.6,2.65,0.0,0.0,CMP
20404,WOX010135,2,ASM,3.4,3.47,0.0,0.0,CMP
20405,WOX010135,3,PACK,1.8,1.84,0.0,0.0,CMP
20406,WOX010136,1,SMT,2.6,2.6,0.0,0.0,CMP
20407,WOX010136,2,ASM,3.4,3.4,0.0,0.0,CMP
20408,WOX010136,3,PACK,1.8,1.8,0.0,0.0,CMP
20409,WOX010137,1,SMT,2.6,2.65,0.0,0.0,CMP
20410,WOX010137,2,ASM,3.4,3.47,0.0,0.0,CMP
20411,WOX010137,3,PACK,1.8,1.84,0.0,0.0,CMP
20412,WOX010138,1,SMT,2.6,2.7,0.0,0.0,CMP
20413,WOX010138,2,ASM,3.4,3.54,0.0,0.0,CMP
20414,WOX010138,3,PACK,1.8,1.87,0.0,0.0,CMP
20415,WOX010139,1,SMT,2.6,2.65,0.0,0.0,CMP
20416,WOX010139,2,ASM,3.4,3.47,0.0,0.0,CMP
20417,WOX010139,3,PACK,1.8,1.84,0.0,0.0,CMP
20418,WOX010140,1,SMT,2.6,2.7,0.0,0.0,CMP
20419,WOX010140,2,ASM,3.4,3.54,0.0,0.0,CMP
20420,WOX010140,3,PACK,1.8,1.87,0.0,0.0,CMP
20421,WOX010141,1,SMT,2.6,2.5,0.0,0.0,CMP
20422,WOX010141,2,ASM,3.4,3.26,0.0,0.0,CMP
20423,WOX010141,3,PACK,1.8,1.73,0.0,0.0,CMP
20424,WOX010142,1,SMT,2.6,2.7,0.0,0.0,CMP
20425,WOX010142,2,ASM,3.4,3.54,0.0,0.0,CMP
20426,WOX010142,3,PACK,1.8,1.87,0.0,0.0,CMP
20427,WOX010143,1,SMT,2.6,2.5,0.0,0.0,CMP
20428,WOX010143,2,ASM,3.4,3.26,0.0,0.0,CMP
20429,WOX010143,3,PACK,1.8,1.73,0.0,0.0,CMP
20430,WOX010144,1,SMT,2.6,2.55,0.0,0.0,CMP
20431,WOX010144,2,ASM,3.4,3.33,0.0,0.0,CMP
20432,WOX010144,3,PACK,1.8,1.76,0.0,0.0,CMP
20433,WOX010145,1,SMT,2.6,2.5,0.0,0.0,CMP
20434,WOX010145,2,ASM,3.4,3.26,0.0,0.0,CMP
20435,WOX010145,3,PACK,1.8,1.73,0.0,0.0,CMP
20436,WOX010146,1,SMT,2.6,2.55,0.0,0.0,CMP
20437,WOX010146,2,ASM,3.4,3.33,0.0,0.0,CMP
20438,WOX010146,3,PACK,1.8,1.76,0.0,0.0,CMP
20439,WOX010147,1,SMT,2.6,2.6,0.0,0.0,CMP
20440,WOX010147,2,ASM,3.4,3.4,0.0,0.0,CMP
20441,WOX010147,3,PACK,1.8,1.8,0.0,0.0,CMP
20442,WOX010148,1,SMT,2.6,2.55,0.0,0.0,CMP
20443,WOX010148,2,ASM,3.4,3.33,0.0,0.0,CMP
20444,WOX010148,3,PACK,1.8,1.76,0.0,0.0,CMP
20445,WOX010149,1,SMT,2.6,2.6,0.0,0.0,CMP
20446,WOX010149,2,ASM,3.4,3.4,0.0,0.0,CMP
20447,WOX010149,3,PACK,1.8,1.8,0.0,0.0,CMP
20448,WOX010150,1,SMT,2.6,2.65,0.0,0.0,CMP
20449,WOX010150,2,ASM,3.4,3.47,0.0,0.0,CMP
20450,WOX010150,3,PACK,1.8,1.84,0.0,0.0,CMP
20451,WOX010151,1,SMT,2.6,2.6,0.0,0.0,CMP
20452,WOX010151,2,ASM,3.4,3.4,0.0,0.0,CMP
20453,WOX010151,3,PACK,1.8,1.8,0.0,0.0,CMP
20454,WOX010152,1,SMT,2.6,2.65,0.0,0.0,CMP
20455,WOX010152,2,ASM,3.4,3.47,0.0,0.0,CMP
20456,WOX010152,3,PACK,1.8,1.84,0.0,0.0,CMP
20457,WOX010153,1,SMT,2.6,2.7,0.0,0.0,CMP
20458,WOX010153,2,ASM,3.4,3.54,0.0,0.0,CMP
20459,WOX010153,3,PACK,1.8,1.87,0.0,0.0,CMP
20460,WOX010154,1,SMT,2.6,2.65,0.0,0.0,CMP
20461,WOX010154,2,ASM,3.4,3.47,0.0,0.0,CMP
20462,WOX010154,3,PACK,1.8,1.84,0.0,0.0,CMP
20463,WOX010155,1,SMT,2.6,2.7,0.0,0.0,CMP
20464,WOX010155,2,ASM,3.4,3.54,0.0,0.0,CMP
20465,WOX010155,3,PACK,1.8,1.87,0.0,0.0,CMP
20466,WOX010156,1,SMT,2.6,2.5,0.0,0.0,CMP
20467,WOX010156,2,ASM,3.4,3.26,0.0,0.0,CMP
20468,WOX010156,3,PACK,1.8,1.73,0.0,0.0,CMP
20469,WOX010157,1,SMT,2.6,2.7,0.0,0.0,CMP
20470,WOX010157,2,ASM,3.4,3.54,0.0,0.0,CMP
20471,WOX010157,3,PACK,1.8,1.87,0.0,0.0,CMP
20472,WOX010158,1,SMT,2.6,2.5,0.0,0.0,CMP
20473,WOX010158,2,ASM,3.4,3.26,0.0,0.0,CMP
20474,WOX010158,3,PACK,1.8,1.73,0.0,0.0,CMP
20475,WOX010159,1,SMT,2.6,2.55,0.0,0.0,CMP
20476,WOX010159,2,ASM,3.4,3.33,0.0,0.0,CMP
20477,WOX010159,3,PACK,1.8,1.76,0.0,0.0,CMP
20478,WOX010160,1,SMT,2.6,2.5,0.0,0.0,CMP
20479,WOX010160,2,ASM,3.4,3.26,0.0,0.0,CMP
20480,WOX010160,3,PACK,1.8,1.73,0.0,0.0,CMP
20481,WOX010161,1,SMT,2.6,2.55,0.0,0.0,CMP
20482,WOX010161,2,ASM,3.4,3.33,0.0,0.0,CMP
20483,WOX010161,3,PACK,1.8,1.76,0.0,0.0,CMP
20484,WOX010162,1,SMT,2.6,2.6,0.0,0.0,CMP
20485,WOX010162,2,ASM,3.4,3.4,0.0,0.0,CMP
20486,WOX010162,3,PACK,1.8,1.8,0.0,0.0,CMP
20487,WOX010163,1,SMT,2.6,2.55,0.0,0.0,CMP
20488,WOX010163,2,ASM,3.4,3.33,0.0,0.0,CMP
20489,WOX010163,3,PACK,1.8,1.76,0.0,0.0,CMP
20490,WOX010164,1,SMT,2.6,2.6,0.0,0.0,CMP
20491,WOX010164,2,ASM,3.4,3.4,0.0,0.0,CMP
20492,WOX010164,3,PACK,1.8,1.8,0.0,0.0,CMP
20493,WOX010165,1,SMT,2.6,2.65,0.0,0.0,CMP
20494,WOX010165,2,ASM,3.4,3.47,0.0,0.0,CMP
20495,WOX010165,3,PACK,1.8,1.84,0.0,0.0,CMP
20496,WOX010166,1,SMT,2.6,2.6,0.0,0.0,CMP
20497,WOX010166,2,ASM,3.4,3.4,0.0,0.0,CMP
20498,WOX010166,3,PACK,1.8,1.8,0.0,0.0,CMP
20499,WOX010167,1,SMT,2.6,2.65,0.0,0.0,CMP
20500,WOX010167,2,ASM,3.4,3.47,0.0,0.0,CMP
20501,WOX010167,3,PACK,1.8,1.84,0.0,0.0,CMP
20502,WOX010168,1,SMT,2.6,2.7,0.0,0.0,CMP
20503,WOX010168,2,ASM,3.4,3.54,0.0,0.0,CMP
20504,WOX010168,3,PACK,1.8,1.87,0.0,0.0,CMP
20505,WOX010169,1,SMT,2.6,2.65,0.0,0.0,CMP
20506,WOX010169,2,ASM,3.4,3.47,0.0,0.0,CMP
20507,WOX010169,3,PACK,1.8,1.84,0.0,0.0,CMP
20508,WOX010170,1,SMT,2.6,2.7,0.0,0.0,CMP
20509,WOX010170,2,ASM,3.4,3.54,0.0,0.0,CMP
20510,WOX010170,3,PACK,1.8,1.87,0.0,0.0,CMP
20511,WOX010171,1,SMT,2.6,2.5,0.0,0.0,CMP
20512,WOX010171,2,ASM,3.4,3.26,0.0,0.0,CMP
20513,WOX010171,3,PACK,1.8,1.73,0.0,0.0,CMP
20514,WOX010172,1,SMT,2.6,2.7,0.0,0.0,CMP
20515,WOX010172,2,ASM,3.4,3.54,0.0,0.0,CMP
20516,WOX010172,3,PACK,1.8,1.87,0.0,0.0,CMP
20517,WOX010173,1,SMT,2.6,2.5,0.0,0.0,CMP
20518,WOX010173,2,ASM,3.4,3.26,0.0,0.0,CMP
20519,WOX010173,3,PACK,1.8,1.73,0.0,0.0,CMP
20520,WOX010174,1,SMT,2.6,2.55,0.0,0.0,CMP
20521,WOX010174,2,ASM,3.4,3.33,0.0,0.0,CMP
20522,WOX010174,3,PACK,1.8,1.76,0.0,0.0,CMP
20523,WOX010175,1,SMT,2.6,2.5,0.0,0.0,CMP
20524,WOX010175,2,ASM,3.4,3.26,0.0,0.0,CMP
20525,WOX010175,3,PACK,1.8,1.73,0.0,0.0,CMP
20526,WOX010176,1,SMT,2.6,2.55,0.0,0.0,CMP
20527,WOX010176,2,ASM,3.4,3.33,0.0,0.0,CMP
20528,WOX010176,3,PACK,1.8,1.76,0.0,0.0,CMP
20529,WOX010177,1,SMT,2.6,2.6,0.0,0.0,CMP
20530,WOX010177,2,ASM,3.4,3.4,0.0,0.0,CMP
20531,WOX010177,3,PACK,1.8,1.8,0.0,0.0,CMP
20532,WOX010178,1,SMT,2.6,2.55,0.0,0.0,CMP
20533,WOX010178,2,ASM,3.4,3.33,0.0,0.0,CMP
20534,WOX010178,3,PACK,1.8,1.76,0.0,0.0,CMP
20535,WOX010179,1,SMT,2.6,2.6,0.0,0.0,CMP
20536,WOX010179,2,ASM,3.4,3.4,0.0,0.0,CMP
20537,WOX010179,3,PACK,1.8,1.8,0.0,0.0,CMP
20538,WOX010180,1,SMT,2.6,2.65,0.0,0.0,CMP
20539,WOX010180,2,ASM,3.4,3.47,0.0,0.0,CMP
20540,WOX010180,3,PACK,1.8,1.84,0.0,0.0,CMP
20541,WOX010181,1,SMT,2.6,2.6,0.0,0.0,CMP
20542,WOX010181,2,ASM,3.4,3.4,0.0,0.0,CMP
20543,WOX010181,3,PACK,1.8,1.8,0.0,0.0,CMP
20544,WOX010182,1,SMT,2.6,2.65,0.0,0.0,CMP
20545,WOX010182,2,ASM,3.4,3.47,0.0,0.0,CMP
20546,WOX010182,3,PACK,1.8,1.84,0.0,0.0,CMP
20547,WOX010183,1,SMT,2.6,2.7,0.0,0.0,CMP
20548,WOX010183,2,ASM,3.4,3.54,0.0,0.0,CMP
20549,WOX010183,3,PACK,1.8,1.87,0.0,0.0,CMP
20550,WOX010184,1,SMT,2.6,2.65,0.0,0.0,CMP
20551,WOX010184,2,ASM,3.4,3.47,0.0,0.0,CMP
20552,WOX010184,3,PACK,1.8,1.84,0.0,0.0,CMP
20553,WOX010185,1,SMT,2.6,2.7,0.0,0.0,CMP
20554,WOX010185,2,ASM,3.4,3.54,0.0,0.0,CMP
20555,WOX010185,3,PACK,1.8,1.87,0.0,0.0,CMP
20556,WOX010186,1,SMT,2.6,2.5,0.0,0.0,CMP
20557,WOX010186,2,ASM,3.4,3.26,0.0,0.0,CMP
20558,WOX010186,3,PACK,1.8,1.73,0.0,0.0,CMP
20559,WOX010187,1,SMT,2.6,2.7,0.0,0.0,CMP
20560,WOX010187,2,ASM,3.4,3.54,0.0,0.0,CMP
20561,WOX010187,3,PACK,1.8,1.87,0.0,0.0,CMP
20562,WOX010188,1,SMT,2.6,2.5,0.0,0.0,CMP
20563,WOX010188,2,ASM,3.4,3.26,0.0,0.0,CMP
20564,WOX010188,3,PACK,1.8,1.73,0.0,0.0,CMP
20565,WOX010189,1,SMT,2.6,2.55,0.0,0.0,CMP
20566,WOX010189,2,ASM,3.4,3.33,0.0,0.0,CMP
20567,WOX010189,3,PACK,1.8,1.76,0.0,0.0,CMP
20568,WOX010190,1,SMT,2.6,2.5,0.0,0.0,CMP
20569,WOX010190,2,ASM,3.4,3.26,0.0,0.0,CMP
20570,WOX010190,3,PACK,1.8,1.73,0.0,0.0,CMP
20571,WOX010191,1,SMT,2.6,2.55,0.0,0.0,CMP
20572,WOX010191,2,ASM,3.4,3.33,0.0,0.0,CMP
20573,WOX010191,3,PACK,1.8,1.76,0.0,0.0,CMP
20574,WOX010192,1,SMT,2.6,2.6,0.0,0.0,CMP
20575,WOX010192,2,ASM,3.4,3.4,0.0,0.0,CMP
20576,WOX010192,3,PACK,1.8,1.8,0.0,0.0,CMP
20577,WOX010193,1,SMT,2.6,2.55,0.0,0.0,CMP
20578,WOX010193,2,ASM,3.4,3.33,0.0,0.0,CMP
20579,WOX010193,3,PACK,1.8,1.76,0.0,0.0,CMP
20580,WOX010194,1,SMT,2.6,2.6,0.0,0.0,CMP
20581,WOX010194,2,ASM,3.4,3.4,0.0,0.0,CMP
20582,WOX010194,3,PACK,1.8,1.8,0.0,0.0,CMP
20583,WOX010195,1,SMT,2.6,2.65,0.0,0.0,CMP
20584,WOX010195,2,ASM,3.4,3.47,0.0,0.0,CMP
20585,WOX010195,3,PACK,1.8,1.84,0.0,0.0,CMP
20586,WOX010196,1,SMT,2.6,2.6,0.0,0.0,CMP
20587,WOX010196,2,ASM,3.4,3.4,0.0,0.0,CMP
20588,WOX010196,3,PACK,1.8,1.8,0.0,0.0,CMP
20589,WOX010197,1,SMT,2.6,2.65,0.0,0.0,CMP
20590,WOX010197,2,ASM,3.4,3.47,0.0,0.0,CMP
20591,WOX010197,3,PACK,1.8,1.84,0.0,0.0,CMP
20592,WOX010198,1,SMT,2.6,2.7,0.0,0.0,CMP
20593,WOX010198,2,ASM,3.4,3.54,0.0,0.0,CMP
20594,WOX010198,3,PACK,1.8,1.87,0.0,0.0,CMP
20595,WOX010199,1,SMT,2.6,2.65,0.0,0.0,CMP
20596,WOX010199,2,ASM,3.4,3.47,0.0,0.0,CMP
20597,WOX010199,3,PACK,1.8,1.84,0.0,0.0,CMP
20598,WOX010200,1,SMT,2.6,2.7,0.0,0.0,CMP
20599,WOX010200,2,ASM,3.4,3.54,0.0,0.0,CMP
20600,WOX010200,3,PACK,1.8,1.87,0.0,0.0,CMP
20601,WOX010201,1,SMT,2.6,2.5,0.0,0.0,CMP
20602,WOX010201,2,ASM,3.4,3.26,0.0,0.0,CMP
20603,WOX010201,3,PACK,1.8,1.73,0.0,0.0,CMP
20604,WOX010202,1,SMT,2.6,2.7,0.0,0.0,CMP
20605,WOX010202,2,ASM,3.4,3.54,0.0,0.0,CMP
20606,WOX010202,3,PACK,1.8,1.87,0.0,0.0,CMP
20607,WOX010203,1,SMT,2.6,2.5,0.0,0.0,CMP
20608,WOX010203,2,ASM,3.4,3.26,0.0,0.0,CMP
20609,WOX010203,3,PACK,1.8,1.73,0.0,0.0,CMP
20610,WOX010204,1,SMT,2.6,2.55,0.0,0.0,CMP
20611,WOX010204,2,ASM,3.4,3.33,0.0,0.0,CMP
20612,WOX010204,3,PACK,1.8,1.76,0.0,0.0,CMP
20613,WOX010205,1,SMT,2.6,2.5,0.0,0.0,CMP
20614,WOX010205,2,ASM,3.4,3.26,0.0,0.0,CMP
20615,WOX010205,3,PACK,1.8,1.73,0.0,0.0,CMP
20616,WOX010206,1,SMT,2.6,2.55,0.0,0.0,CMP
20617,WOX010206,2,ASM,3.4,3.33,0.0,0.0,CMP
20618,WOX010206,3,PACK,1.8,1.76,0.0,0.0,CMP
20619,WOX010207,1,SMT,2.6,2.6,0.0,0.0,CMP
20620,WOX010207,2,ASM,3.4,3.4,0.0,0.0,CMP
20621,WOX010207,3,PACK,1.8,1.8,0.0,0.0,CMP
20622,WOX010208,1,SMT,2.6,2.55,0.0,0.0,CMP
20623,WOX010208,2,ASM,3.4,3.33,0.0,0.0,CMP
20624,WOX010208,3,PACK,1.8,1.76,0.0,0.0,CMP
20625,WOX010209,1,SMT,2.6,2.6,0.0,0.0,CMP
20626,WOX010209,2,ASM,3.4,3.4,0.0,0.0,CMP
20627,WOX010209,3,PACK,1.8,1.8,0.0,0.0,CMP
20628,WOX010210,1,SMT,2.6,2.65,0.0,0.0,CMP
20629,WOX010210,2,ASM,3.4,3.47,0.0,0.0,CMP
20630,WOX010210,3,PACK,1.8,1.84,0.0,0.0,CMP
20631,WOX010211,1,SMT,2.6,2.6,0.0,0.0,CMP
20632,WOX010211,2,ASM,3.4,3.4,0.0,0.0,CMP
20633,WOX010211,3,PACK,1.8,1.8,0.0,0.0,CMP
20634,WOX010212,1,SMT,2.6,2.65,0.0,0.0,CMP
20635,WOX010212,2,ASM,3.4,3.47,0.0,0.0,CMP
20636,WOX010212,3,PACK,1.8,1.84,0.0,0.0,CMP
20637,WOX010213,1,SMT,2.6,2.7,0.0,0.0,CMP
20638,WOX010213,2,ASM,3.4,3.54,0.0,0.0,CMP
20639,WOX010213,3,PACK,1.8,1.87,0.0,0.0,CMP
20640,WOX010214,1,SMT,2.6,2.65,0.0,0.0,CMP
20641,WOX010214,2,ASM,3.4,3.47,0.0,0.0,CMP
20642,WOX010214,3,PACK,1.8,1.84,0.0,0.0,CMP
20643,WOX010215,1,SMT,2.6,2.7,0.0,0.0,CMP
20644,WOX010215,2,ASM,3.4,3.54,0.0,0.0,CMP
20645,WOX010215,3,PACK,1.8,1.87,0.0,0.0,CMP
20646,WOX010216,1,SMT,2.6,2.5,0.0,0.0,CMP
20647,WOX010216,2,ASM,3.4,3.26,0.0,0.0,CMP
20648,WOX010216,3,PACK,1.8,1.73,0.0,0.0,CMP
20649,WOX010217,1,SMT,2.6,2.7,0.0,0.0,CMP
20650,WOX010217,2,ASM,3.4,3.54,0.0,0.0,CMP
20651,WOX010217,3,PACK,1.8,1.87,0.0,0.0,CMP
20652,WOX010218,1,SMT,2.6,2.5,0.0,0.0,CMP
20653,WOX010218,2,ASM,3.4,3.26,0.0,0.0,CMP
20654,WOX010218,3,PACK,1.8,1.73,0.0,0.0,CMP
20655,WOX010219,1,SMT,2.6,2.55,0.0,0.0,CMP
20656,WOX010219,2,ASM,3.4,3.33,0.0,0.0,CMP
20657,WOX010219,3,PACK,1.8,1.76,0.0,0.0,CMP
20658,WOX010220,1,SMT,2.6,2.5,0.0,0.0,CMP
20659,WOX010220,2,ASM,3.4,3.26,0.0,0.0,CMP
20660,WOX010220,3,PACK,1.8,1.73,0.0,0.0,CMP
20661,WOX010221,1,SMT,2.6,2.55,0.0,0.0,CMP
20662,WOX010221,2,ASM,3.4,3.33,0.0,0.0,CMP
20663,WOX010221,3,PACK,1.8,1.76,0.0,0.0,CMP
20664,WOX010222,1,SMT,2.6,2.6,0.0,0.0,CMP
20665,WOX010222,2,ASM,3.4,3.4,0.0,0.0,CMP
20666,WOX010222,3,PACK,1.8,1.8,0.0,0.0,CMP
20667,WOX010223,1,SMT,2.6,2.55,0.0,0.0,CMP
20668,WOX010223,2,ASM,3.4,3.33,0.0,0.0,CMP
20669,WOX010223,3,PACK,1.8,1.76,0.0,0.0,CMP
20670,WOX010224,1,SMT,2.6,2.6,0.0,0.0,CMP
20671,WOX010224,2,ASM,3.4,3.4,0.0,0.0,CMP
20672,WOX010224,3,PACK,1.8,1.8,0.0,0.0,CMP
20673,WOX010225,1,SMT,2.6,2.65,0.0,0.0,CMP
20674,WOX010225,2,ASM,3.4,3.47,0.0,0.0,CMP
20675,WOX010225,3,PACK,1.8,1.84,0.0,0.0,CMP
20676,WOX010226,1,SMT,2.6,2.6,0.0,0.0,CMP
20677,WOX010226,2,ASM,3.4,3.4,0.0,0.0,CMP
20678,WOX010226,3,PACK,1.8,1.8,0.0,0.0,CMP
20679,WOX010227,1,SMT,2.6,2.65,0.0,0.0,CMP
20680,WOX010227,2,ASM,3.4,3.47,0.0,0.0,CMP
20681,WOX010227,3,PACK,1.8,1.84,0.0,0.0,CMP
20682,WOX010228,1,SMT,2.6,2.7,0.0,0.0,CMP
20683,WOX010228,2,ASM,3.4,3.54,0.0,0.0,CMP
20684,WOX010228,3,PACK,1.8,1.87,0.0,0.0,CMP
20685,WOX010229,1,SMT,2.6,2.65,0.0,0.0,CMP
20686,WOX010229,2,ASM,3.4,3.47,0.0,0.0,CMP
20687,WOX010229,3,PACK,1.8,1.84,0.0,0.0,CMP
20688,WOX010230,1,SMT,2.6,2.7,0.0,0.0,CMP
20689,WOX010230,2,ASM,3.4,3.54,0.0,0.0,CMP
20690,WOX010230,3,PACK,1.8,1.87,0.0,0.0,CMP
20691,WOX010231,1,SMT,2.6,2.5,0.0,0.0,CMP
20692,WOX010231,2,ASM,3.4,3.26,0.0,0.0,CMP
20693,WOX010231,3,PACK,1.8,1.73,0.0,0.0,CMP
20694,WOX010232,1,SMT,2.6,2.7,0.0,0.0,CMP
20695,WOX010232,2,ASM,3.4,3.54,0.0,0.0,CMP
20696,WOX010232,3,PACK,1.8,1.87,0.0,0.0,CMP
20697,WOX010233,1,SMT,2.6,2.5,0.0,0.0,CMP
20698,WOX010233,2,ASM,3.4,3.26,0.0,0.0,CMP
20699,WOX010233,3,PACK,1.8,1.73,0.0,0.0,CMP
20700,WOX010234,1,SMT,2.6,2.55,0.0,0.0,CMP
20701,WOX010234,2,ASM,3.4,3.33,0.0,0.0,CMP
20702,WOX010234,3,PACK,1.8,1.76,0.0,0.0,CMP
20703,WOX010235,1,SMT,2.6,2.5,0.0,0.0,CMP
20704,WOX010235,2,ASM,3.4,3.26,0.0,0.0,CMP
20705,WOX010235,3,PACK,1.8,1.73,0.0,0.0,CMP
20706,WOX010236,1,SMT,2.6,2.55,0.0,0.0,CMP
20707,WOX010236,2,ASM,3.4,3.33,0.0,0.0,CMP
20708,WOX010236,3,PACK,1.8,1.76,0.0,0.0,CMP
20709,WOX010237,1,SMT,2.6,2.6,0.0,0.0,CMP
