inspection_id,work_order_id,supplier_id,material_id,inspection_dt_key,inspected_qty,reject_qty,inspector_nm,inspection_type_cd,lot_no,sample_size_qty
INSPX090266,,SUP_004,MAT_FG_1003,20240127,145,2,QA_TEAM,IQC,LOT,0
INSPX090267,,SUP_005,MAT_FG_1003,20240127,150,3,QA_TEAM,IQC,LOT,0
INSPX090268,,SUP_003,MAT_FG_1003,20240128,140,2,QA_TEAM,IQC,LOT,0
INSPX090269,,SUP_004,MAT_FG_1003,20240128,145,3,QA_TEAM,IQC,LOT,0
INSPX090270,,SUP_005,MAT_FG_1003,20240128,150,4,QA_TEAM,IQC,LOT,0
INSPX090271,,SUP_003,MAT_FG_1003,20240129,140,3,QA_TEAM,IQC,LOT,0
INSPX090272,,SUP_004,MAT_FG_1003,20240129,145,4,QA_TEAM,IQC,LOT,0
INSPX090273,,SUP_005,MAT_FG_1003,20240129,150,5,QA_TEAM,IQC,LOT,0
INSPX090274,,SUP_003,MAT_FG_1003,20240130,140,4,QA_TEAM,IQC,LOT,0
INSPX090275,,SUP_004,MAT_FG_1003,20240130,145,5,QA_TEAM,IQC,LOT,0
INSPX090276,,SUP_005,MAT_FG_1003,20240130,150,6,QA_TEAM,IQC,LOT,0
INSPX090277,,SUP_003,MAT_FG_1003,20240131,140,5,QA_TEAM,IQC,LOT,0
INSPX090278,,SUP_004,MAT_FG_1003,20240131,145,6,QA_TEAM,IQC,LOT,0
INSPX090279,,SUP_005,MAT_FG_1003,20240131,150,7,QA_TEAM,IQC,LOT,0
INSPX090280,,SUP_004,MAT_FG_1004,20240101,160,6,QA_TEAM,IQC,LOT,0
INSPX090281,,SUP_005,MAT_FG_1004,20240101,165,7,QA_TEAM,IQC,LOT,0
INSPX090282,,SUP_006,MAT_FG_1004,20240101,170,2,QA_TEAM,IQC,LOT,0
INSPX090283,,SUP_004,MAT_FG_1004,20240102,160,7,QA_TEAM,IQC,LOT,0
INSPX090284,,SUP_005,MAT_FG_1004,20240102,165,2,QA_TEAM,IQC,LOT,0
INSPX090285,,SUP_006,MAT_FG_1004,20240102,170,3,QA_TEAM,IQC,LOT,0
INSPX090286,,SUP_004,MAT_FG_1004,20240103,160,2,QA_TEAM,IQC,LOT,0
INSPX090287,,SUP_005,MAT_FG_1004,20240103,165,3,QA_TEAM,IQC,LOT,0
INSPX090288,,SUP_006,MAT_FG_1004,20240103,170,4,QA_TEAM,IQC,LOT,0
INSPX090289,,SUP_004,MAT_FG_1004,20240104,160,3,QA_TEAM,IQC,LOT,0
INSPX090290,,SUP_005,MAT_FG_1004,20240104,165,4,QA_TEAM,IQC,LOT,0
INSPX090291,,SUP_006,MAT_FG_1004,20240104,170,5,QA_TEAM,IQC,LOT,0
INSPX090292,,SUP_004,MAT_FG_1004,20240105,160,4,QA_TEAM,IQC,LOT,0
INSPX090293,,SUP_005,MAT_FG_1004,20240105,165,5,QA_TEAM,IQC,LOT,0
INSPX090294,,SUP_006,MAT_FG_1004,20240105,170,6,QA_TEAM,IQC,LOT,0
INSPX090295,,SUP_004,MAT_FG_1004,20240106,160,5,QA_TEAM,IQC,LOT,0
INSPX090296,,SUP_005,MAT_FG_1004,20240106,165,6,QA_TEAM,IQC,LOT,0
INSPX090297,,SUP_006,MAT_FG_1004,20240106,170,7,QA_TEAM,IQC,LOT,0
INSPX090298,,SUP_004,MAT_FG_1004,20240107,160,6,QA_TEAM,IQC,LOT,0
INSPX090299,,SUP_005,MAT_FG_1004,20240107,165,7,QA_TEAM,IQC,LOT,0
INSPX090300,,SUP_006,MAT_FG_1004,20240107,170,2,QA_TEAM,IQC,LOT,0
INSPX090301,,SUP_004,MAT_FG_1004,20240108,160,7,QA_TEAM,IQC,LOT,0
INSPX090302,,SUP_005,MAT_FG_1004,20240108,165,2,QA_TEAM,IQC,LOT,0
INSPX090303,,SUP_006,MAT_FG_1004,20240108,170,3,QA_TEAM,IQC,LOT,0
INSPX090304,,SUP_004,MAT_FG_1004,20240109,160,2,QA_TEAM,IQC,LOT,0
INSPX090305,,SUP_005,MAT_FG_1004,20240109,165,3,QA_TEAM,IQC,LOT,0
INSPX090306,,SUP_006,MAT_FG_1004,20240109,170,4,QA_TEAM,IQC,LOT,0
INSPX090307,,SUP_004,MAT_FG_1004,20240110,160,3,QA_TEAM,IQC,LOT,0
INSPX090308,,SUP_005,MAT_FG_1004,20240110,165,4,QA_TEAM,IQC,LOT,0
INSPX090309,,SUP_006,MAT_FG_1004,20240110,170,5,QA_TEAM,IQC,LOT,0
INSPX090310,,SUP_004,MAT_FG_1004,20240111,160,4,QA_TEAM,IQC,LOT,0
INSPX090311,,SUP_005,MAT_FG_1004,20240111,165,5,QA_TEAM,IQC,LOT,0
INSPX090312,,SUP_006,MAT_FG_1004,20240111,170,6,QA_TEAM,IQC,LOT,0
INSPX090313,,SUP_004,MAT_FG_1004,20240112,160,5,QA_TEAM,IQC,LOT,0
INSPX090314,,SUP_005,MAT_FG_1004,20240112,165,6,QA_TEAM,IQC,LOT,0
INSPX090315,,SUP_006,MAT_FG_1004,20240112,170,7,QA_TEAM,IQC,LOT,0
INSPX090316,,SUP_004,MAT_FG_1004,20240113,160,6,QA_TEAM,IQC,LOT,0
INSPX090317,,SUP_005,MAT_FG_1004,20240113,165,7,QA_TEAM,IQC,LOT,0
INSPX090318,,SUP_006,MAT_FG_1004,20240113,170,2,QA_TEAM,IQC,LOT,0
INSPX090319,,SUP_004,MAT_FG_1004,20240114,160,7,QA_TEAM,IQC,LOT,0
INSPX090320,,SUP_005,MAT_FG_1004,20240114,165,2,QA_TEAM,IQC,LOT,0
INSPX090321,,SUP_006,MAT_FG_1004,20240114,170,3,QA_TEAM,IQC,LOT,0
INSPX090322,,SUP_004,MAT_FG_1004,20240115,160,2,QA_TEAM,IQC,LOT,0
INSPX090323,,SUP_005,MAT_FG_1004,20240115,165,3,QA_TEAM,IQC,LOT,0
INSPX090324,,SUP_006,MAT_FG_1004,20240115,170,4,QA_TEAM,IQC,LOT,0
INSPX090325,,SUP_004,MAT_FG_1004,20240116,160,3,QA_TEAM,IQC,LOT,0
INSPX090326,,SUP_005,MAT_FG_1004,20240116,165,4,QA_TEAM,IQC,LOT,0
INSPX090327,,SUP_006,MAT_FG_1004,20240116,170,5,QA_TEAM,IQC,LOT,0
INSPX090328,,SUP_004,MAT_FG_1004,20240117,160,4,QA_TEAM,IQC,LOT,0
INSPX090329,,SUP_005,MAT_FG_1004,20240117,165,5,QA_TEAM,IQC,LOT,0
INSPX090330,,SUP_006,MAT_FG_1004,20240117,170,6,QA_TEAM,IQC,LOT,0
INSPX090331,,SUP_004,MAT_FG_1004,20240118,160,5,QA_TEAM,IQC,LOT,0
INSPX090332,,SUP_005,MAT_FG_1004,20240118,165,6,QA_TEAM,IQC,LOT,0
INSPX090333,,SUP_006,MAT_FG_1004,20240118,170,7,QA_TEAM,IQC,LOT,0
INSPX090334,,SUP_004,MAT_FG_1004,20240119,160,6,QA_TEAM,IQC,LOT,0
INSPX090335,,SUP_005,MAT_FG_1004,20240119,165,7,QA_TEAM,IQC,LOT,0
INSPX090336,,SUP_006,MAT_FG_1004,20240119,170,2,QA_TEAM,IQC,LOT,0
INSPX090337,,SUP_004,MAT_FG_1004,20240120,160,7,QA_TEAM,IQC,LOT,0
INSPX090338,,SUP_005,MAT_FG_1004,20240120,165,2,QA_TEAM,IQC,LOT,0
INSPX090339,,SUP_006,MAT_FG_1004,20240120,170,3,QA_TEAM,IQC,LOT,0
INSPX090340,,SUP_004,MAT_FG_1004,20240121,160,2,QA_TEAM,IQC,LOT,0
INSPX090341,,SUP_005,MAT_FG_1004,20240121,165,3,QA_TEAM,IQC,LOT,0
INSPX090342,,SUP_006,MAT_FG_1004,20240121,170,4,QA_TEAM,IQC,LOT,0
INSPX090343,,SUP_004,MAT_FG_1004,20240122,160,3,QA_TEAM,IQC,LOT,0
INSPX090344,,SUP_005,MAT_FG_1004,20240122,165,4,QA_TEAM,IQC,LOT,0
INSPX090345,,SUP_006,MAT_FG_1004,20240122,170,5,QA_TEAM,IQC,LOT,0
INSPX090346,,SUP_004,MAT_FG_1004,20240123,160,4,QA_TEAM,IQC,LOT,0
INSPX090347,,SUP_005,MAT_FG_1004,20240123,165,5,QA_TEAM,IQC,LOT,0
INSPX090348,,SUP_006,MAT_FG_1004,20240123,170,6,QA_TEAM,IQC,LOT,0
INSPX090349,,SUP_004,MAT_FG_1004,20240124,160,5,QA_TEAM,IQC,LOT,0
INSPX090350,,SUP_005,MAT_FG_1004,20240124,165,6,QA_TEAM,IQC,LOT,0
INSPX090351,,SUP_006,MAT_FG_1004,20240124,170,7,QA_TEAM,IQC,LOT,0
INSPX090352,,SUP_004,MAT_FG_1004,20240125,160,6,QA_TEAM,IQC,LOT,0
INSPX090353,,SUP_005,MAT_FG_1004,20240125,165,7,QA_TEAM,IQC,LOT,0
INSPX090354,,SUP_006,MAT_FG_1004,20240125,170,2,QA_TEAM,IQC,LOT,0
INSPX090355,,SUP_004,MAT_FG_1004,20240126,160,7,QA_TEAM,IQC,LOT,0
INSPX090356,,SUP_005,MAT_FG_1004,20240126,165,2,QA_TEAM,IQC,LOT,0
INSPX090357,,SUP_006,MAT_FG_1004,20240126,170,3,QA_TEAM,IQC,LOT,0
INSPX090358,,SUP_004,MAT_FG_1004,20240127,160,2,QA_TEAM,IQC,LOT,0
INSPX090359,,SUP_005,MAT_FG_1004,20240127,165,3,QA_TEAM,IQC,LOT,0
INSPX090360,,SUP_006,MAT_FG_1004,20240127,170,4,QA_TEAM,IQC,LOT,0
INSPX090361,,SUP_004,MAT_FG_1004,20240128,160,3,QA_TEAM,IQC,LOT,0
INSPX090362,,SUP_005,MAT_FG_1004,20240128,165,4,QA_TEAM,IQC,LOT,0
INSPX090363,,SUP_006,MAT_FG_1004,20240128,170,5,QA_TEAM,IQC,LOT,0
INSPX090364,,SUP_004,MAT_FG_1004,20240129,160,4,QA_TEAM,IQC,LOT,0
INSPX090365,,SUP_005,MAT_FG_1004,20240129,165,5,QA_TEAM,IQC,LOT,0
INSPX090366,,SUP_006,MAT_FG_1004,20240129,170,6,QA_TEAM,IQC,LOT,0
INSPX090367,,SUP_004,MAT_FG_1004,20240130,160,5,QA_TEAM,IQC,LOT,0
INSPX090368,,SUP_005,MAT_FG_1004,20240130,165,6,QA_TEAM,IQC,LOT,0
INSPX090369,,SUP_006,MAT_FG_1004,20240130,170,7,QA_TEAM,IQC,LOT,0
INSPX090370,,SUP_004,MAT_FG_1004,20240131,160,6,QA_TEAM,IQC,LOT,0
INSPX090371,,SUP_005,MAT_FG_1004,20240131,165,7,QA_TEAM,IQC,LOT,0
INSPX090372,,SUP_006,MAT_FG_1004,20240131,170,2,QA_TEAM,IQC,LOT,0
INSPX090373,,SUP_005,MAT_FG_1005,20240101,100,7,QA_TEAM,IQC,LOT,0
INSPX090374,,SUP_006,MAT_FG_1005,20240101,105,2,QA_TEAM,IQC,LOT,0
INSPX090375,,SUP_001,MAT_FG_1005,20240101,110,3,QA_TEAM,IQC,LOT,0
INSPX090376,,SUP_005,MAT_FG_1005,20240102,100,2,QA_TEAM,IQC,LOT,0
INSPX090377,,SUP_006,MAT_FG_1005,20240102,105,3,QA_TEAM,IQC,LOT,0
INSPX090378,,SUP_001,MAT_FG_1005,20240102,110,4,QA_TEAM,IQC,LOT,0
INSPX090379,,SUP_005,MAT_FG_1005,20240103,100,3,QA_TEAM,IQC,LOT,0
INSPX090380,,SUP_006,MAT_FG_1005,20240103,105,4,QA_TEAM,IQC,LOT,0
INSPX090381,,SUP_001,MAT_FG_1005,20240103,110,5,QA_TEAM,IQC,LOT,0
INSPX090382,,SUP_005,MAT_FG_1005,20240104,100,4,QA_TEAM,IQC,LOT,0
INSPX090383,,SUP_006,MAT_FG_1005,20240104,105,5,QA_TEAM,IQC,LOT,0
INSPX090384,,SUP_001,MAT_FG_1005,20240104,110,6,QA_TEAM,IQC,LOT,0
INSPX090385,,SUP_005,MAT_FG_1005,20240105,100,5,QA_TEAM,IQC,LOT,0
INSPX090386,,SUP_006,MAT_FG_1005,20240105,105,6,QA_TEAM,IQC,LOT,0
INSPX090387,,SUP_001,MAT_FG_1005,20240105,110,7,QA_TEAM,IQC,LOT,0
INSPX090388,,SUP_005,MAT_FG_1005,20240106,100,6,QA_TEAM,IQC,LOT,0
INSPX090389,,SUP_006,MAT_FG_1005,20240106,105,7,QA_TEAM,IQC,LOT,0
INSPX090390,,SUP_001,MAT_FG_1005,20240106,110,2,QA_TEAM,IQC,LOT,0
INSPX090391,,SUP_005,MAT_FG_1005,20240107,100,7,QA_TEAM,IQC,LOT,0
INSPX090392,,SUP_006,MAT_FG_1005,20240107,105,2,QA_TEAM,IQC,LOT,0
INSPX090393,,SUP_001,MAT_FG_1005,20240107,110,3,QA_TEAM,IQC,LOT,0
INSPX090394,,SUP_005,MAT_FG_1005,20240108,100,2,QA_TEAM,IQC,LOT,0
INSPX090395,,SUP_006,MAT_FG_1005,20240108,105,3,QA_TEAM,IQC,LOT,0
INSPX090396,,SUP_001,MAT_FG_1005,20240108,110,4,QA_TEAM,IQC,LOT,0
INSPX090397,,SUP_005,MAT_FG_1005,20240109,100,3,QA_TEAM,IQC,LOT,0
INSPX090398,,SUP_006,MAT_FG_1005,20240109,105,4,QA_TEAM,IQC,LOT,0
INSPX090399,,SUP_001,MAT_FG_1005,20240109,110,5,QA_TEAM,IQC,LOT,0
INSPX090400,,SUP_005,MAT_FG_1005,20240110,100,4,QA_TEAM,IQC,LOT,0
INSPX090401,,SUP_006,MAT_FG_1005,20240110,105,5,QA_TEAM,IQC,LOT,0
INSPX090402,,SUP_001,MAT_FG_1005,20240110,110,6,QA_TEAM,IQC,LOT,0
INSPX090403,,SUP_005,MAT_FG_1005,20240111,100,5,QA_TEAM,IQC,LOT,0
INSPX090404,,SUP_006,MAT_FG_1005,20240111,105,6,QA_TEAM,IQC,LOT,0
INSPX090405,,SUP_001,MAT_FG_1005,20240111,110,7,QA_TEAM,IQC,LOT,0
INSPX090406,,SUP_005,MAT_FG_1005,20240112,100,6,QA_TEAM,IQC,LOT,0
INSPX090407,,SUP_006,MAT_FG_1005,20240112,105,7,QA_TEAM,IQC,LOT,0
INSPX090408,,SUP_001,MAT_FG_1005,20240112,110,2,QA_TEAM,IQC,LOT,0
INSPX090409,,SUP_005,MAT_FG_1005,20240113,100,7,QA_TEAM,IQC,LOT,0
INSPX090410,,SUP_006,MAT_FG_1005,20240113,105,2,QA_TEAM,IQC,LOT,0
INSPX090411,,SUP_001,MAT_FG_1005,20240113,110,3,QA_TEAM,IQC,LOT,0
INSPX090412,,SUP_005,MAT_FG_1005,20240114,100,2,QA_TEAM,IQC,LOT,0
INSPX090413,,SUP_006,MAT_FG_1005,20240114,105,3,QA_TEAM,IQC,LOT,0
INSPX090414,,SUP_001,MAT_FG_1005,20240114,110,4,QA_TEAM,IQC,LOT,0
INSPX090415,,SUP_005,MAT_FG_1005,20240115,100,3,QA_TEAM,IQC,LOT,0
INSPX090416,,SUP_006,MAT_FG_1005,20240115,105,4,QA_TEAM,IQC,LOT,0
INSPX090417,,SUP_001,MAT_FG_1005,20240115,110,5,QA_TEAM,IQC,LOT,0
INSPX090418,,SUP_005,MAT_FG_1005,20240116,100,4,QA_TEAM,IQC,LOT,0
INSPX090419,,SUP_006,MAT_FG_1005,20240116,105,5,QA_TEAM,IQC,LOT,0
INSPX090420,,SUP_001,MAT_FG_1005,20240116,110,6,QA_TEAM,IQC,LOT,0
INSPX090421,,SUP_005,MAT_FG_1005,20240117,100,5,QA_TEAM,IQC,LOT,0
INSPX090422,,SUP_006,MAT_FG_1005,20240117,105,6,QA_TEAM,IQC,LOT,0
INSPX090423,,SUP_001,MAT_FG_1005,20240117,110,7,QA_TEAM,IQC,LOT,0
INSPX090424,,SUP_005,MAT_FG_1005,20240118,100,6,QA_TEAM,IQC,LOT,0
INSPX090425,,SUP_006,MAT_FG_1005,20240118,105,7,QA_TEAM,IQC,LOT,0
INSPX090426,,SUP_001,MAT_FG_1005,20240118,110,2,QA_TEAM,IQC,LOT,0
INSPX090427,,SUP_005,MAT_FG_1005,20240119,100,7,QA_TEAM,IQC,LOT,0
INSPX090428,,SUP_006,MAT_FG_1005,20240119,105,2,QA_TEAM,IQC,LOT,0
INSPX090429,,SUP_001,MAT_FG_1005,20240119,110,3,QA_TEAM,IQC,LOT,0
INSPX090430,,SUP_005,MAT_FG_1005,20240120,100,2,QA_TEAM,IQC,LOT,0
INSPX090431,,SUP_006,MAT_FG_1005,20240120,105,3,QA_TEAM,IQC,LOT,0
INSPX090432,,SUP_001,MAT_FG_1005,20240120,110,4,QA_TEAM,IQC,LOT,0
INSPX090433,,SUP_005,MAT_FG_1005,20240121,100,3,QA_TEAM,IQC,LOT,0
INSPX090434,,SUP_006,MAT_FG_1005,20240121,105,4,QA_TEAM,IQC,LOT,0
INSPX090435,,SUP_001,MAT_FG_1005,20240121,110,5,QA_TEAM,IQC,LOT,0
INSPX090436,,SUP_005,MAT_FG_1005,20240122,100,4,QA_TEAM,IQC,LOT,0
INSPX090437,,SUP_006,MAT_FG_1005,20240122,105,5,QA_TEAM,IQC,LOT,0
INSPX090438,,SUP_001,MAT_FG_1005,20240122,110,6,QA_TEAM,IQC,LOT,0
INSPX090439,,SUP_005,MAT_FG_1005,20240123,100,5,QA_TEAM,IQC,LOT,0
INSPX090440,,SUP_006,MAT_FG_1005,20240123,105,6,QA_TEAM,IQC,LOT,0
INSPX090441,,SUP_001,MAT_FG_1005,20240123,110,7,QA_TEAM,IQC,LOT,0
INSPX090442,,SUP_005,MAT_FG_1005,20240124,100,6,QA_TEAM,IQC,LOT,0
INSPX090443,,SUP_006,MAT_FG_1005,20240124,105,7,QA_TEAM,IQC,LOT,0
INSPX090444,,SUP_001,MAT_FG_1005,20240124,110,2,QA_TEAM,IQC,LOT,0
INSPX090445,,SUP_005,MAT_FG_1005,20240125,100,7,QA_TEAM,IQC,LOT,0
INSPX090446,,SUP_006,MAT_FG_1005,20240125,105,2,QA_TEAM,IQC,LOT,0
INSPX090447,,SUP_001,MAT_FG_1005,20240125,110,3,QA_TEAM,IQC,LOT,0
INSPX090448,,SUP_005,MAT_FG_1005,20240126,100,2,QA_TEAM,IQC,LOT,0
INSPX090449,,SUP_006,MAT_FG_1005,20240126,105,3,QA_TEAM,IQC,LOT,0
INSPX090450,,SUP_001,MAT_FG_1005,20240126,110,4,QA_TEAM,IQC,LOT,0
INSPX090451,,SUP_005,MAT_FG_1005,20240127,100,3,QA_TEAM,IQC,LOT,0
INSPX090452,,SUP_006,MAT_FG_1005,20240127,105,4,QA_TEAM,IQC,LOT,0
INSPX090453,,SUP_001,MAT_FG_1005,20240127,110,5,QA_TEAM,IQC,LOT,0
INSPX090454,,SUP_005,MAT_FG_1005,20240128,100,4,QA_TEAM,IQC,LOT,0
INSPX090455,,SUP_006,MAT_FG_1005,20240128,105,5,QA_TEAM,IQC,LOT,0
INSPX090456,,SUP_001,MAT_FG_1005,20240128,110,6,QA_TEAM,IQC,LOT,0
INSPX090457,,SUP_005,MAT_FG_1005,20240129,100,5,QA_TEAM,IQC,LOT,0
INSPX090458,,SUP_006,MAT_FG_1005,20240129,105,6,QA_TEAM,IQC,LOT,0
INSPX090459,,SUP_001,MAT_FG_1005,20240129,110,7,QA_TEAM,IQC,LOT,0
INSPX090460,,SUP_005,MAT_FG_1005,20240130,100,6,QA_TEAM,IQC,LOT,0
INSPX090461,,SUP_006,MAT_FG_1005,20240130,105,7,QA_TEAM,IQC,LOT,0
INSPX090462,,SUP_001,MAT_FG_1005,20240130,110,2,QA_TEAM,IQC,LOT,0
INSPX090463,,SUP_005,MAT_FG_1005,20240131,100,7,QA_TEAM,IQC,LOT,0
INSPX090464,,SUP_006,MAT_FG_1005,20240131,105,2,QA_TEAM,IQC,LOT,0
INSPX090465,,SUP_001,MAT_FG_1005,20240131,110,3,QA_TEAM,IQC,LOT,0
INSPX090466,,SUP_006,MAT_FG_1006,20240101,120,2,QA_TEAM,IQC,LOT,0
INSPX090467,,SUP_001,MAT_FG_1006,20240101,125,3,QA_TEAM,IQC,LOT,0
INSPX090468,,SUP_002,MAT_FG_1006,20240101,130,4,QA_TEAM,IQC,LOT,0
INSPX090469,,SUP_006,MAT_FG_1006,20240102,120,3,QA_TEAM,IQC,LOT,0
INSPX090470,,SUP_001,MAT_FG_1006,20240102,125,4,QA_TEAM,IQC,LOT,0
INSPX090471,,SUP_002,MAT_FG_1006,20240102,130,5,QA_TEAM,IQC,LOT,0
INSPX090472,,SUP_006,MAT_FG_1006,20240103,120,4,QA_TEAM,IQC,LOT,0
INSPX090473,,SUP_001,MAT_FG_1006,20240103,125,5,QA_TEAM,IQC,LOT,0
INSPX090474,,SUP_002,MAT_FG_1006,20240103,130,6,QA_TEAM,IQC,LOT,0
INSPX090475,,SUP_006,MAT_FG_1006,20240104,120,5,QA_TEAM,IQC,LOT,0
INSPX090476,,SUP_001,MAT_FG_1006,20240104,125,6,QA_TEAM,IQC,LOT,0
INSPX090477,,SUP_002,MAT_FG_1006,20240104,130,7,QA_TEAM,IQC,LOT,0
INSPX090478,,SUP_006,MAT_FG_1006,20240105,120,6,QA_TEAM,IQC,LOT,0
INSPX090479,,SUP_001,MAT_FG_1006,20240105,125,7,QA_TEAM,IQC,LOT,0
INSPX090480,,SUP_002,MAT_FG_1006,20240105,130,2,QA_TEAM,IQC,LOT,0
INSPX090481,,SUP_006,MAT_FG_1006,20240106,120,7,QA_TEAM,IQC,LOT,0
INSPX090482,,SUP_001,MAT_FG_1006,20240106,125,2,QA_TEAM,IQC,LOT,0
INSPX090483,,SUP_002,MAT_FG_1006,20240106,130,3,QA_TEAM,IQC,LOT,0
INSPX090484,,SUP_006,MAT_FG_1006,20240107,120,2,QA_TEAM,IQC,LOT,0
INSPX090485,,SUP_001,MAT_FG_1006,20240107,125,3,QA_TEAM,IQC,LOT,0
INSPX090486,,SUP_002,MAT_FG_1006,20240107,130,4,QA_TEAM,IQC,LOT,0
INSPX090487,,SUP_006,MAT_FG_1006,20240108,120,3,QA_TEAM,IQC,LOT,0
INSPX090488,,SUP_001,MAT_FG_1006,20240108,125,4,QA_TEAM,IQC,LOT,0
INSPX090489,,SUP_002,MAT_FG_1006,20240108,130,5,QA_TEAM,IQC,LOT,0
INSPX090490,,SUP_006,MAT_FG_1006,20240109,120,4,QA_TEAM,IQC,LOT,0
INSPX090491,,SUP_001,MAT_FG_1006,20240109,125,5,QA_TEAM,IQC,LOT,0
INSPX090492,,SUP_002,MAT_FG_1006,20240109,130,6,QA_TEAM,IQC,LOT,0
INSPX090493,,SUP_006,MAT_FG_1006,20240110,120,5,QA_TEAM,IQC,LOT,0
INSPX090494,,SUP_001,MAT_FG_1006,20240110,125,6,QA_TEAM,IQC,LOT,0
INSPX090495,,SUP_002,MAT_FG_1006,20240110,130,7,QA_TEAM,IQC,LOT,0
INSPX090496,,SUP_006,MAT_FG_1006,20240111,120,6,QA_TEAM,IQC,LOT,0
INSPX090497,,SUP_001,MAT_FG_1006,20240111,125,7,QA_TEAM,IQC,LOT,0
INSPX090498,,SUP_002,MAT_FG_1006,20240111,130,2,QA_TEAM,IQC,LOT,0
INSPX090499,,SUP_006,MAT_FG_1006,20240112,120,7,QA_TEAM,IQC,LOT,0
INSPX090500,,SUP_001,MAT_FG_1006,20240112,125,2,QA_TEAM,IQC,LOT,0
INSPX090501,,SUP_002,MAT_FG_1006,20240112,130,3,QA_TEAM,IQC,LOT,0
INSPX090502,,SUP_006,MAT_FG_1006,20240113,120,2,QA_TEAM,IQC,LOT,0
INSPX090503,,SUP_001,MAT_FG_1006,20240113,125,3,QA_TEAM,IQC,LOT,0
INSPX090504,,SUP_002,MAT_FG_1006,20240113,130,4,QA_TEAM,IQC,LOT,0
INSPX090505,,SUP_006,MAT_FG_1006,20240114,120,3,QA_TEAM,IQC,LOT,0
INSPX090506,,SUP_001,MAT_FG_1006,20240114,125,4,QA_TEAM,IQC,LOT,0
INSPX090507,,SUP_002,MAT_FG_1006,20240114,130,5,QA_TEAM,IQC,LOT,0
INSPX090508,,SUP_006,MAT_FG_1006,20240115,120,4,QA_TEAM,IQC,LOT,0
INSPX090509,,SUP_001,MAT_FG_1006,20240115,125,5,QA_TEAM,IQC,LOT,0
INSPX090510,,SUP_002,MAT_FG_1006,20240115,130,6,QA_TEAM,IQC,LOT,0
INSPX090511,,SUP_006,MAT_FG_1006,20240116,120,5,QA_TEAM,IQC,LOT,0
INSPX090512,,SUP_001,MAT_FG_1006,20240116,125,6,QA_TEAM,IQC,LOT,0
INSPX090513,,SUP_002,MAT_FG_1006,20240116,130,7,QA_TEAM,IQC,LOT,0
INSPX090514,,SUP_006,MAT_FG_1006,20240117,120,6,QA_TEAM,IQC,LOT,0
INSPX090515,,SUP_001,MAT_FG_1006,20240117,125,7,QA_TEAM,IQC,LOT,0
INSPX090516,,SUP_002,MAT_FG_1006,20240117,130,2,QA_TEAM,IQC,LOT,0
INSPX090517,,SUP_006,MAT_FG_1006,20240118,120,7,QA_TEAM,IQC,LOT,0
INSPX090518,,SUP_001,MAT_FG_1006,20240118,125,2,QA_TEAM,IQC,LOT,0
INSPX090519,,SUP_002,MAT_FG_1006,20240118,130,3,QA_TEAM,IQC,LOT,0
INSPX090520,,SUP_006,MAT_FG_1006,20240119,120,2,QA_TEAM,IQC,LOT,0
INSPX090521,,SUP_001,MAT_FG_1006,20240119,125,3,QA_TEAM,IQC,LOT,0
INSPX090522,,SUP_002,MAT_FG_1006,20240119,130,4,QA_TEAM,IQC,LOT,0
INSPX090523,,SUP_006,MAT_FG_1006,20240120,120,3,QA_TEAM,IQC,LOT,0
INSPX090524,,SUP_001,MAT_FG_1006,20240120,125,4,QA_TEAM,IQC,LOT,0
INSPX090525,,SUP_002,MAT_FG_1006,20240120,130,5,QA_TEAM,IQC,LOT,0
INSPX090526,,SUP_006,MAT_FG_1006,20240121,120,4,QA_TEAM,IQC,LOT,0
INSPX090527,,SUP_001,MAT_FG_1006,20240121,125,5,QA_TEAM,IQC,LOT,0
INSPX090528,,SUP_002,MAT_FG_1006,20240121,130,6,QA_TEAM,IQC,LOT,0
INSPX090529,,SUP_006,MAT_FG_1006,20240122,120,5,QA_TEAM,IQC,LOT,0
INSPX090530,,SUP_001,MAT_FG_1006,20240122,125,6,QA_TEAM,IQC,LOT,0
INSPX090531,,SUP_002,MAT_FG_1006,20240122,130,7,QA_TEAM,IQC,LOT,0
INSPX090532,,SUP_006,MAT_FG_1006,20240123,120,6,QA_TEAM,IQC,LOT,0
INSPX090533,,SUP_001,MAT_FG_1006,20240123,125,7,QA_TEAM,IQC,LOT,0
INSPX090534,,SUP_002,MAT_FG_1006,20240123,130,2,QA_TEAM,IQC,LOT,0
INSPX090535,,SUP_006,MAT_FG_1006,20240124,120,7,QA_TEAM,IQC,LOT,0
INSPX090536,,SUP_001,MAT_FG_1006,20240124,125,2,QA_TEAM,IQC,LOT,0
INSPX090537,,SUP_002,MAT_FG_1006,20240124,130,3,QA_TEAM,IQC,LOT,0
INSPX090538,,SUP_006,MAT_FG_1006,20240125,120,2,QA_TEAM,IQC,LOT,0
INSPX090539,,SUP_001,MAT_FG_1006,20240125,125,3,QA_TEAM,IQC,LOT,0
INSPX090540,,SUP_002,MAT_FG_1006,20240125,130,4,QA_TEAM,IQC,LOT,0
INSPX090541,,SUP_006,MAT_FG_1006,20240126,120,3,QA_TEAM,IQC,LOT,0
INSPX090542,,SUP_001,MAT_FG_1006,20240126,125,4,QA_TEAM,IQC,LOT,0
INSPX090543,,SUP_002,MAT_FG_1006,20240126,130,5,QA_TEAM,IQC,LOT,0
