sales_order_id,customer_id,order_type_cd,sales_order_status_cd,order_date_key,req_delv_date_key,plant_id,sales_org_cd,currency_cd,biz_unit_cd,sales_channel_cd,incoterm_cd,created_by
SOX010160,CUS_002,STD,REL,20240118,20240123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010161,CUS_003,STD,CNL,20240101,20240106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010162,CUS_003,RPL,REL,20240102,20240107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010163,CUS_003,EXP,REL,20240103,20240108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010164,CUS_003,STD,SHP,20240104,20240109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010165,CUS_003,RPL,REL,20240105,20240110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010166,CUS_003,EXP,REL,20240106,20240111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010167,CUS_003,STD,SHP,20240107,20240112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010168,CUS_003,RPL,REL,20240108,20240113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010169,CUS_003,EXP,REL,20240109,20240114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010170,CUS_003,STD,SHP,20240110,20240115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010171,CUS_003,RPL,REL,20240111,20240116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010172,CUS_003,EXP,REL,20240112,20240117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010173,CUS_003,STD,SHP,20240113,20240118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010174,CUS_003,RPL,REL,20240114,20240119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010175,CUS_003,EXP,REL,20240115,20240120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010176,CUS_003,STD,SHP,20240116,20240121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010177,CUS_003,RPL,REL,20240117,20240122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010178,CUS_003,EXP,REL,20240118,20240123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010179,CUS_003,STD,SHP,20240119,20240124,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010180,CUS_003,RPL,CNL,20240120,20240125,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010181,CUS_003,EXP,REL,20240121,20240126,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010182,CUS_003,STD,SHP,20240122,20240127,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010183,CUS_003,RPL,REL,20240123,20240128,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010184,CUS_003,EXP,REL,20240124,20240129,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010185,CUS_003,STD,SHP,20240125,20240130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010186,CUS_003,RPL,REL,20240126,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010187,CUS_003,EXP,REL,20240127,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010188,CUS_003,STD,SHP,20240128,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010189,CUS_003,RPL,REL,20240129,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010190,CUS_003,EXP,REL,20240130,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010191,CUS_003,STD,SHP,20240131,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010192,CUS_003,RPL,REL,20240101,20240106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010193,CUS_003,EXP,REL,20240102,20240107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010194,CUS_003,STD,SHP,20240103,20240108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010195,CUS_003,RPL,REL,20240104,20240109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010196,CUS_003,EXP,REL,20240105,20240110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010197,CUS_003,STD,SHP,20240106,20240111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010198,CUS_003,RPL,REL,20240107,20240112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010199,CUS_003,EXP,CNL,20240108,20240113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010200,CUS_003,STD,SHP,20240109,20240114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010201,CUS_003,RPL,REL,20240110,20240115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010202,CUS_003,EXP,REL,20240111,20240116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010203,CUS_003,STD,SHP,20240112,20240117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010204,CUS_003,RPL,REL,20240113,20240118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010205,CUS_003,EXP,REL,20240114,20240119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010206,CUS_003,STD,SHP,20240115,20240120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010207,CUS_003,RPL,REL,20240116,20240121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010208,CUS_003,EXP,REL,20240117,20240122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010209,CUS_003,STD,SHP,20240118,20240123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010210,CUS_003,RPL,REL,20240119,20240124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010211,CUS_003,EXP,REL,20240120,20240125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010212,CUS_003,STD,SHP,20240121,20240126,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010213,CUS_003,RPL,REL,20240122,20240127,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010214,CUS_003,EXP,REL,20240123,20240128,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010215,CUS_003,STD,SHP,20240124,20240129,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010216,CUS_003,RPL,REL,20240125,20240130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010217,CUS_003,EXP,REL,20240126,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010218,CUS_003,STD,CNL,20240127,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010219,CUS_003,RPL,REL,20240128,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010220,CUS_003,EXP,REL,20240129,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010221,CUS_003,STD,SHP,20240130,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010222,CUS_003,RPL,REL,20240131,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010223,CUS_003,EXP,REL,20240101,20240106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010224,CUS_003,STD,SHP,20240102,20240107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010225,CUS_003,RPL,REL,20240103,20240108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010226,CUS_003,EXP,REL,20240104,20240109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010227,CUS_003,STD,SHP,20240105,20240110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010228,CUS_003,RPL,REL,20240106,20240111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010229,CUS_003,EXP,REL,20240107,20240112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010230,CUS_003,STD,SHP,20240108,20240113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010231,CUS_003,RPL,REL,20240109,20240114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010232,CUS_003,EXP,REL,20240110,20240115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010233,CUS_003,STD,SHP,20240111,20240116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010234,CUS_003,RPL,REL,20240112,20240117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010235,CUS_003,EXP,REL,20240113,20240118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010236,CUS_003,STD,SHP,20240114,20240119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010237,CUS_003,RPL,CNL,20240115,20240120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010238,CUS_003,EXP,REL,20240116,20240121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010239,CUS_003,STD,SHP,20240117,20240122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010240,CUS_003,RPL,REL,20240118,20240123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010241,CUS_004,RPL,CNL,20240101,20240106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010242,CUS_004,EXP,REL,20240102,20240107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010243,CUS_004,STD,REL,20240103,20240108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010244,CUS_004,RPL,SHP,20240104,20240109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010245,CUS_004,EXP,REL,20240105,20240110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010246,CUS_004,STD,REL,20240106,20240111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010247,CUS_004,RPL,SHP,20240107,20240112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010248,CUS_004,EXP,REL,20240108,20240113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010249,CUS_004,STD,REL,20240109,20240114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010250,CUS_004,RPL,SHP,20240110,20240115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010251,CUS_004,EXP,REL,20240111,20240116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010252,CUS_004,STD,REL,20240112,20240117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010253,CUS_004,RPL,SHP,20240113,20240118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010254,CUS_004,EXP,REL,20240114,20240119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010255,CUS_004,STD,REL,20240115,20240120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010256,CUS_004,RPL,SHP,20240116,20240121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010257,CUS_004,EXP,REL,20240117,20240122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010258,CUS_004,STD,REL,20240118,20240123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010259,CUS_004,RPL,SHP,20240119,20240124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010260,CUS_004,EXP,CNL,20240120,20240125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010261,CUS_004,STD,REL,20240121,20240126,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010262,CUS_004,RPL,SHP,20240122,20240127,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010263,CUS_004,EXP,REL,20240123,20240128,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010264,CUS_004,STD,REL,20240124,20240129,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010265,CUS_004,RPL,SHP,20240125,20240130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010266,CUS_004,EXP,REL,20240126,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010267,CUS_004,STD,REL,20240127,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010268,CUS_004,RPL,SHP,20240128,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010269,CUS_004,EXP,REL,20240129,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010270,CUS_004,STD,REL,20240130,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010271,CUS_004,RPL,SHP,20240131,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010272,CUS_004,EXP,REL,20240101,20240106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010273,CUS_004,STD,REL,20240102,20240107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010274,CUS_004,RPL,SHP,20240103,20240108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010275,CUS_004,EXP,REL,20240104,20240109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010276,CUS_004,STD,REL,20240105,20240110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010277,CUS_004,RPL,SHP,20240106,20240111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010278,CUS_004,EXP,REL,20240107,20240112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010279,CUS_004,STD,CNL,20240108,20240113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010280,CUS_004,RPL,SHP,20240109,20240114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010281,CUS_004,EXP,REL,20240110,20240115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010282,CUS_004,STD,REL,20240111,20240116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010283,CUS_004,RPL,SHP,20240112,20240117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010284,CUS_004,EXP,REL,20240113,20240118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010285,CUS_004,STD,REL,20240114,20240119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010286,CUS_004,RPL,SHP,20240115,20240120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010287,CUS_004,EXP,REL,20240116,20240121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010288,CUS_004,STD,REL,20240117,20240122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010289,CUS_004,RPL,SHP,20240118,20240123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010290,CUS_004,EXP,REL,20240119,20240124,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010291,CUS_004,STD,REL,20240120,20240125,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010292,CUS_004,RPL,SHP,20240121,20240126,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010293,CUS_004,EXP,REL,20240122,20240127,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010294,CUS_004,STD,REL,20240123,20240128,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010295,CUS_004,RPL,SHP,20240124,20240129,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010296,CUS_004,EXP,REL,20240125,20240130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010297,CUS_004,STD,REL,20240126,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010298,CUS_004,RPL,CNL,20240127,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010299,CUS_004,EXP,REL,20240128,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010300,CUS_004,STD,REL,20240129,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010301,CUS_004,RPL,SHP,20240130,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010302,CUS_004,EXP,REL,20240131,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010303,CUS_004,STD,REL,20240101,20240106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010304,CUS_004,RPL,SHP,20240102,20240107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010305,CUS_004,EXP,REL,20240103,20240108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010306,CUS_004,STD,REL,20240104,20240109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010307,CUS_004,RPL,SHP,20240105,20240110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010308,CUS_004,EXP,REL,20240106,20240111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010309,CUS_004,STD,REL,20240107,20240112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010310,CUS_004,RPL,SHP,20240108,20240113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010311,CUS_004,EXP,REL,20240109,20240114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010312,CUS_004,STD,REL,20240110,20240115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010313,CUS_004,RPL,SHP,20240111,20240116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010314,CUS_004,EXP,REL,20240112,20240117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010315,CUS_004,STD,REL,20240113,20240118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010316,CUS_004,RPL,SHP,20240114,20240119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010317,CUS_004,EXP,CNL,20240115,20240120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010318,CUS_004,STD,REL,20240116,20240121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010319,CUS_004,RPL,SHP,20240117,20240122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010320,CUS_004,EXP,REL,20240118,20240123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010321,CUS_005,EXP,CNL,20240101,20240106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010322,CUS_005,STD,REL,20240102,20240107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010323,CUS_005,RPL,REL,20240103,20240108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010324,CUS_005,EXP,SHP,20240104,20240109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010325,CUS_005,STD,REL,20240105,20240110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010326,CUS_005,RPL,REL,20240106,20240111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010327,CUS_005,EXP,SHP,20240107,20240112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010328,CUS_005,STD,REL,20240108,20240113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010329,CUS_005,RPL,REL,20240109,20240114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010330,CUS_005,EXP,SHP,20240110,20240115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010331,CUS_005,STD,REL,20240111,20240116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010332,CUS_005,RPL,REL,20240112,20240117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010333,CUS_005,EXP,SHP,20240113,20240118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010334,CUS_005,STD,REL,20240114,20240119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010335,CUS_005,RPL,REL,20240115,20240120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010336,CUS_005,EXP,SHP,20240116,20240121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010337,CUS_005,STD,REL,20240117,20240122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010338,CUS_005,RPL,REL,20240118,20240123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010339,CUS_005,EXP,SHP,20240119,20240124,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010340,CUS_005,STD,CNL,20240120,20240125,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010341,CUS_005,RPL,REL,20240121,20240126,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010342,CUS_005,EXP,SHP,20240122,20240127,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010343,CUS_005,STD,REL,20240123,20240128,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010344,CUS_005,RPL,REL,20240124,20240129,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010345,CUS_005,EXP,SHP,20240125,20240130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010346,CUS_005,STD,REL,20240126,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010347,CUS_005,RPL,REL,20240127,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010348,CUS_005,EXP,SHP,20240128,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010349,CUS_005,STD,REL,20240129,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010350,CUS_005,RPL,REL,20240130,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010351,CUS_005,EXP,SHP,20240131,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010352,CUS_005,STD,REL,20240101,20240106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010353,CUS_005,RPL,REL,20240102,20240107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010354,CUS_005,EXP,SHP,20240103,20240108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010355,CUS_005,STD,REL,20240104,20240109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010356,CUS_005,RPL,REL,20240105,20240110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010357,CUS_005,EXP,SHP,20240106,20240111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010358,CUS_005,STD,REL,20240107,20240112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010359,CUS_005,RPL,CNL,20240108,20240113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010360,CUS_005,EXP,SHP,20240109,20240114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010361,CUS_005,STD,REL,20240110,20240115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010362,CUS_005,RPL,REL,20240111,20240116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010363,CUS_005,EXP,SHP,20240112,20240117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010364,CUS_005,STD,REL,20240113,20240118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010365,CUS_005,RPL,REL,20240114,20240119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010366,CUS_005,EXP,SHP,20240115,20240120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010367,CUS_005,STD,REL,20240116,20240121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010368,CUS_005,RPL,REL,20240117,20240122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010369,CUS_005,EXP,SHP,20240118,20240123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010370,CUS_005,STD,REL,20240119,20240124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010371,CUS_005,RPL,REL,20240120,20240125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010372,CUS_005,EXP,SHP,20240121,20240126,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010373,CUS_005,STD,REL,20240122,20240127,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010374,CUS_005,RPL,REL,20240123,20240128,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010375,CUS_005,EXP,SHP,20240124,20240129,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010376,CUS_005,STD,REL,20240125,20240130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010377,CUS_005,RPL,REL,20240126,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010378,CUS_005,EXP,CNL,20240127,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010379,CUS_005,STD,REL,20240128,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010380,CUS_005,RPL,REL,20240129,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010381,CUS_005,EXP,SHP,20240130,20240131,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010382,CUS_005,STD,REL,20240131,20240131,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX010383,CUS_005,RPL,REL,20240101,20240106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
