po_line_id,po_id,material_id,po_qty,recv_qty,unit_price_amt,tax_amt,discount_amt,line_eta_dt_key
POLX030292,POX020146,MAT_RM_2009,105,105,23.0,0.0,0.0,20250101
POLX030293,POX020147,MAT_RM_2009,96,96,22.0,0.0,0.0,20250101
POLX030294,POX020147,MAT_RM_2010,106,106,23.0,0.0,0.0,20250101
POLX030295,POX020148,MAT_RM_2010,97,97,22.0,0.0,0.0,20250101
POLX030296,POX020148,MAT_RM_2001,107,107,23.0,0.0,0.0,20250101
POLX030297,POX020149,MAT_RM_2001,98,98,22.0,0.0,0.0,20250101
POLX030298,POX020149,MAT_RM_2002,108,108,23.0,0.0,0.0,20250101
POLX030299,POX020150,MAT_RM_2002,99,99,22.0,0.0,0.0,20250101
POLX030300,POX020150,MAT_RM_2003,109,109,23.0,0.0,0.0,20250101
POLX030301,POX020151,MAT_RM_2003,100,100,22.0,0.0,0.0,20250101
POLX030302,POX020151,MAT_RM_2004,110,110,23.0,0.0,0.0,20250101
POLX030303,POX020152,MAT_RM_2004,101,101,22.0,0.0,0.0,20250101
POLX030304,POX020152,MAT_RM_2005,111,111,23.0,0.0,0.0,20250101
POLX030305,POX020153,MAT_RM_2005,102,102,22.0,0.0,0.0,20250101
POLX030306,POX020153,MAT_RM_2006,112,112,23.0,0.0,0.0,20250101
POLX030307,POX020154,MAT_RM_2006,103,103,22.0,0.0,0.0,20250101
POLX030308,POX020154,MAT_RM_2007,113,113,23.0,0.0,0.0,20250101
POLX030309,POX020155,MAT_RM_2007,104,104,22.0,0.0,0.0,20250101
POLX030310,POX020155,MAT_RM_2008,114,114,23.0,0.0,0.0,20250101
POLX030311,POX020156,MAT_RM_2008,105,105,22.0,0.0,0.0,20250101
POLX030312,POX020156,MAT_RM_2009,115,115,23.0,0.0,0.0,20250101
POLX030313,POX020157,MAT_RM_2009,106,106,22.0,0.0,0.0,20250101
POLX030314,POX020157,MAT_RM_2010,116,116,23.0,0.0,0.0,20250101
POLX030315,POX020158,MAT_RM_2010,107,107,22.0,0.0,0.0,20250101
POLX030316,POX020158,MAT_RM_2001,117,117,23.0,0.0,0.0,20250101
POLX030317,POX020159,MAT_RM_2001,108,107,22.0,0.0,0.0,20250101
POLX030318,POX020159,MAT_RM_2002,118,117,23.0,0.0,0.0,20250101
POLX030319,POX020160,MAT_RM_2002,109,109,22.0,0.0,0.0,20250101
POLX030320,POX020160,MAT_RM_2003,119,119,23.0,0.0,0.0,20250101
POLX030321,POX020161,MAT_RM_2003,110,110,22.0,0.0,0.0,20250101
POLX030322,POX020161,MAT_RM_2004,120,120,23.0,0.0,0.0,20250101
POLX030323,POX020162,MAT_RM_2004,111,111,22.0,0.0,0.0,20250101
POLX030324,POX020162,MAT_RM_2005,121,121,23.0,0.0,0.0,20250101
POLX030325,POX020163,MAT_RM_2005,112,112,22.0,0.0,0.0,20250101
POLX030326,POX020163,MAT_RM_2006,122,122,23.0,0.0,0.0,20250101
POLX030327,POX020164,MAT_RM_2006,113,113,22.0,0.0,0.0,20250101
POLX030328,POX020164,MAT_RM_2007,123,123,23.0,0.0,0.0,20250101
POLX030329,POX020165,MAT_RM_2007,114,114,22.0,0.0,0.0,20250101
POLX030330,POX020165,MAT_RM_2008,124,124,23.0,0.0,0.0,20250101
POLX030331,POX020166,MAT_RM_2008,115,115,22.0,0.0,0.0,20250101
POLX030332,POX020166,MAT_RM_2009,125,125,23.0,0.0,0.0,20250101
POLX030333,POX020167,MAT_RM_2009,116,116,22.0,0.0,0.0,20250101
POLX030334,POX020167,MAT_RM_2010,126,126,23.0,0.0,0.0,20250101
POLX030335,POX020168,MAT_RM_2010,117,117,22.0,0.0,0.0,20250101
POLX030336,POX020168,MAT_RM_2001,127,127,23.0,0.0,0.0,20250101
POLX030337,POX020169,MAT_RM_2001,118,118,22.0,0.0,0.0,20250101
POLX030338,POX020169,MAT_RM_2002,128,128,23.0,0.0,0.0,20250101
POLX030339,POX020170,MAT_RM_2002,119,119,22.0,0.0,0.0,20250101
POLX030340,POX020170,MAT_RM_2003,129,129,23.0,0.0,0.0,20250101
POLX030341,POX020171,MAT_RM_2003,80,80,22.0,0.0,0.0,20250101
POLX030342,POX020171,MAT_RM_2004,90,90,23.0,0.0,0.0,20250101
POLX030343,POX020172,MAT_RM_2004,81,81,22.0,0.0,0.0,20250101
POLX030344,POX020172,MAT_RM_2005,91,91,23.0,0.0,0.0,20250101
POLX030345,POX020173,MAT_RM_2005,82,82,22.0,0.0,0.0,20250101
POLX030346,POX020173,MAT_RM_2006,92,92,23.0,0.0,0.0,20250101
POLX030347,POX020174,MAT_RM_2006,83,83,22.0,0.0,0.0,20250101
POLX030348,POX020174,MAT_RM_2007,93,93,23.0,0.0,0.0,20250101
POLX030349,POX020175,MAT_RM_2007,84,84,22.0,0.0,0.0,20250101
POLX030350,POX020175,MAT_RM_2008,94,94,23.0,0.0,0.0,20250101
POLX030351,POX020176,MAT_RM_2008,85,84,22.0,0.0,0.0,20250101
POLX030352,POX020176,MAT_RM_2009,95,94,23.0,0.0,0.0,20250101
POLX030353,POX020177,MAT_RM_2009,86,86,22.0,0.0,0.0,20250101
POLX030354,POX020177,MAT_RM_2010,96,96,23.0,0.0,0.0,20250101
POLX030355,POX020178,MAT_RM_2010,87,87,22.0,0.0,0.0,20250101
POLX030356,POX020178,MAT_RM_2001,97,97,23.0,0.0,0.0,20250101
POLX030357,POX020179,MAT_RM_2001,88,88,22.0,0.0,0.0,20250101
POLX030358,POX020179,MAT_RM_2002,98,98,23.0,0.0,0.0,20250101
POLX030359,POX020180,MAT_RM_2002,89,89,22.0,0.0,0.0,20250101
POLX030360,POX020180,MAT_RM_2003,99,99,23.0,0.0,0.0,20250101
POLX030361,POX020181,MAT_RM_2004,80,79,24.0,0.0,0.0,20250101
POLX030362,POX020181,MAT_RM_2005,90,89,25.0,0.0,0.0,20250101
POLX030363,POX020182,MAT_RM_2005,81,81,24.0,0.0,0.0,20250101
POLX030364,POX020182,MAT_RM_2006,91,91,25.0,0.0,0.0,20250101
POLX030365,POX020183,MAT_RM_2006,82,82,24.0,0.0,0.0,20250101
POLX030366,POX020183,MAT_RM_2007,92,92,25.0,0.0,0.0,20250101
POLX030367,POX020184,MAT_RM_2007,83,83,24.0,0.0,0.0,20250101
POLX030368,POX020184,MAT_RM_2008,93,93,25.0,0.0,0.0,20250101
POLX030369,POX020185,MAT_RM_2008,84,84,24.0,0.0,0.0,20250101
POLX030370,POX020185,MAT_RM_2009,94,94,25.0,0.0,0.0,20250101
POLX030371,POX020186,MAT_RM_2009,85,85,24.0,0.0,0.0,20250101
POLX030372,POX020186,MAT_RM_2010,95,95,25.0,0.0,0.0,20250101
POLX030373,POX020187,MAT_RM_2010,86,86,24.0,0.0,0.0,20250101
POLX030374,POX020187,MAT_RM_2001,96,96,25.0,0.0,0.0,20250101
POLX030375,POX020188,MAT_RM_2001,87,87,24.0,0.0,0.0,20250101
POLX030376,POX020188,MAT_RM_2002,97,97,25.0,0.0,0.0,20250101
POLX030377,POX020189,MAT_RM_2002,88,88,24.0,0.0,0.0,20250101
POLX030378,POX020189,MAT_RM_2003,98,98,25.0,0.0,0.0,20250101
POLX030379,POX020190,MAT_RM_2003,89,89,24.0,0.0,0.0,20250101
POLX030380,POX020190,MAT_RM_2004,99,99,25.0,0.0,0.0,20250101
POLX030381,POX020191,MAT_RM_2004,90,90,24.0,0.0,0.0,20250101
POLX030382,POX020191,MAT_RM_2005,100,100,25.0,0.0,0.0,20250101
POLX030383,POX020192,MAT_RM_2005,91,91,24.0,0.0,0.0,20250101
POLX030384,POX020192,MAT_RM_2006,101,101,25.0,0.0,0.0,20250101
POLX030385,POX020193,MAT_RM_2006,92,92,24.0,0.0,0.0,20250101
POLX030386,POX020193,MAT_RM_2007,102,102,25.0,0.0,0.0,20250101
POLX030387,POX020194,MAT_RM_2007,93,93,24.0,0.0,0.0,20250101
POLX030388,POX020194,MAT_RM_2008,103,103,25.0,0.0,0.0,20250101
POLX030389,POX020195,MAT_RM_2008,94,94,24.0,0.0,0.0,20250101
POLX030390,POX020195,MAT_RM_2009,104,104,25.0,0.0,0.0,20250101
POLX030391,POX020196,MAT_RM_2009,95,95,24.0,0.0,0.0,20250101
POLX030392,POX020196,MAT_RM_2010,105,105,25.0,0.0,0.0,20250101
POLX030393,POX020197,MAT_RM_2010,96,96,24.0,0.0,0.0,20250101
POLX030394,POX020197,MAT_RM_2001,106,106,25.0,0.0,0.0,20250101
POLX030395,POX020198,MAT_RM_2001,97,96,24.0,0.0,0.0,20250101
POLX030396,POX020198,MAT_RM_2002,107,106,25.0,0.0,0.0,20250101
POLX030397,POX020199,MAT_RM_2002,98,98,24.0,0.0,0.0,20250101
POLX030398,POX020199,MAT_RM_2003,108,108,25.0,0.0,0.0,20250101
POLX030399,POX020200,MAT_RM_2003,99,99,24.0,0.0,0.0,20250101
POLX030400,POX020200,MAT_RM_2004,109,109,25.0,0.0,0.0,20250101
POLX030401,POX020201,MAT_RM_2004,100,100,24.0,0.0,0.0,20250101
POLX030402,POX020201,MAT_RM_2005,110,110,25.0,0.0,0.0,20250101
POLX030403,POX020202,MAT_RM_2005,101,101,24.0,0.0,0.0,20250101
POLX030404,POX020202,MAT_RM_2006,111,111,25.0,0.0,0.0,20250101
POLX030405,POX020203,MAT_RM_2006,102,102,24.0,0.0,0.0,20250101
POLX030406,POX020203,MAT_RM_2007,112,112,25.0,0.0,0.0,20250101
POLX030407,POX020204,MAT_RM_2007,103,103,24.0,0.0,0.0,20250101
POLX030408,POX020204,MAT_RM_2008,113,113,25.0,0.0,0.0,20250101
POLX030409,POX020205,MAT_RM_2008,104,104,24.0,0.0,0.0,20250101
POLX030410,POX020205,MAT_RM_2009,114,114,25.0,0.0,0.0,20250101
POLX030411,POX020206,MAT_RM_2009,105,105,24.0,0.0,0.0,20250101
POLX030412,POX020206,MAT_RM_2010,115,115,25.0,0.0,0.0,20250101
POLX030413,POX020207,MAT_RM_2010,106,106,24.0,0.0,0.0,20250101
POLX030414,POX020207,MAT_RM_2001,116,116,25.0,0.0,0.0,20250101
POLX030415,POX020208,MAT_RM_2001,107,107,24.0,0.0,0.0,20250101
POLX030416,POX020208,MAT_RM_2002,117,117,25.0,0.0,0.0,20250101
POLX030417,POX020209,MAT_RM_2002,108,108,24.0,0.0,0.0,20250101
POLX030418,POX020209,MAT_RM_2003,118,118,25.0,0.0,0.0,20250101
POLX030419,POX020210,MAT_RM_2003,109,109,24.0,0.0,0.0,20250101
POLX030420,POX020210,MAT_RM_2004,119,119,25.0,0.0,0.0,20250101
POLX030421,POX020211,MAT_RM_2004,110,110,24.0,0.0,0.0,20250101
POLX030422,POX020211,MAT_RM_2005,120,120,25.0,0.0,0.0,20250101
POLX030423,POX020212,MAT_RM_2005,111,111,24.0,0.0,0.0,20250101
POLX030424,POX020212,MAT_RM_2006,121,121,25.0,0.0,0.0,20250101
POLX030425,POX020213,MAT_RM_2006,112,112,24.0,0.0,0.0,20250101
POLX030426,POX020213,MAT_RM_2007,122,122,25.0,0.0,0.0,20250101
POLX030427,POX020214,MAT_RM_2007,113,113,24.0,0.0,0.0,20250101
POLX030428,POX020214,MAT_RM_2008,123,123,25.0,0.0,0.0,20250101
POLX030429,POX020215,MAT_RM_2008,114,113,24.0,0.0,0.0,20250101
POLX030430,POX020215,MAT_RM_2009,124,123,25.0,0.0,0.0,20250101
POLX030431,POX020216,MAT_RM_2009,115,115,24.0,0.0,0.0,20250101
POLX030432,POX020216,MAT_RM_2010,125,125,25.0,0.0,0.0,20250101
POLX030433,POX020217,MAT_RM_2010,116,116,24.0,0.0,0.0,20250101
POLX030434,POX020217,MAT_RM_2001,126,126,25.0,0.0,0.0,20250101
POLX030435,POX020218,MAT_RM_2001,117,117,24.0,0.0,0.0,20250101
POLX030436,POX020218,MAT_RM_2002,127,127,25.0,0.0,0.0,20250101
POLX030437,POX020219,MAT_RM_2002,118,118,24.0,0.0,0.0,20250101
POLX030438,POX020219,MAT_RM_2003,128,128,25.0,0.0,0.0,20250101
POLX030439,POX020220,MAT_RM_2003,119,119,24.0,0.0,0.0,20250101
POLX030440,POX020220,MAT_RM_2004,129,129,25.0,0.0,0.0,20250101
POLX030441,POX020221,MAT_RM_2004,80,80,24.0,0.0,0.0,20250101
POLX030442,POX020221,MAT_RM_2005,90,90,25.0,0.0,0.0,20250101
POLX030443,POX020222,MAT_RM_2005,81,81,24.0,0.0,0.0,20250101
POLX030444,POX020222,MAT_RM_2006,91,91,25.0,0.0,0.0,20250101
POLX030445,POX020223,MAT_RM_2006,82,82,24.0,0.0,0.0,20250101
POLX030446,POX020223,MAT_RM_2007,92,92,25.0,0.0,0.0,20250101
POLX030447,POX020224,MAT_RM_2007,83,83,24.0,0.0,0.0,20250101
POLX030448,POX020224,MAT_RM_2008,93,93,25.0,0.0,0.0,20250101
POLX030449,POX020225,MAT_RM_2008,84,84,24.0,0.0,0.0,20250101
POLX030450,POX020225,MAT_RM_2009,94,94,25.0,0.0,0.0,20250101
POLX030451,POX020226,MAT_RM_2009,85,85,24.0,0.0,0.0,20250101
POLX030452,POX020226,MAT_RM_2010,95,95,25.0,0.0,0.0,20250101
POLX030453,POX020227,MAT_RM_2010,86,86,24.0,0.0,0.0,20250101
POLX030454,POX020227,MAT_RM_2001,96,96,25.0,0.0,0.0,20250101
POLX030455,POX020228,MAT_RM_2001,87,87,24.0,0.0,0.0,20250101
POLX030456,POX020228,MAT_RM_2002,97,97,25.0,0.0,0.0,20250101
POLX030457,POX020229,MAT_RM_2002,88,88,24.0,0.0,0.0,20250101
POLX030458,POX020229,MAT_RM_2003,98,98,25.0,0.0,0.0,20250101
POLX030459,POX020230,MAT_RM_2003,89,89,24.0,0.0,0.0,20250101
POLX030460,POX020230,MAT_RM_2004,99,99,25.0,0.0,0.0,20250101
POLX030461,POX020231,MAT_RM_2004,90,90,24.0,0.0,0.0,20250101
POLX030462,POX020231,MAT_RM_2005,100,100,25.0,0.0,0.0,20250101
POLX030463,POX020232,MAT_RM_2005,91,90,24.0,0.0,0.0,20250101
POLX030464,POX020232,MAT_RM_2006,101,100,25.0,0.0,0.0,20250101
POLX030465,POX020233,MAT_RM_2006,92,92,24.0,0.0,0.0,20250101
POLX030466,POX020233,MAT_RM_2007,102,102,25.0,0.0,0.0,20250101
POLX030467,POX020234,MAT_RM_2007,93,93,24.0,0.0,0.0,20250101
POLX030468,POX020234,MAT_RM_2008,103,103,25.0,0.0,0.0,20250101
POLX030469,POX020235,MAT_RM_2008,94,94,24.0,0.0,0.0,20250101
POLX030470,POX020235,MAT_RM_2009,104,104,25.0,0.0,0.0,20250101
POLX030471,POX020236,MAT_RM_2009,95,95,24.0,0.0,0.0,20250101
POLX030472,POX020236,MAT_RM_2010,105,105,25.0,0.0,0.0,20250101
POLX030473,POX020237,MAT_RM_2010,96,96,24.0,0.0,0.0,20250101
POLX030474,POX020237,MAT_RM_2001,106,106,25.0,0.0,0.0,20250101
POLX030475,POX020238,MAT_RM_2001,97,97,24.0,0.0,0.0,20250101
POLX030476,POX020238,MAT_RM_2002,107,107,25.0,0.0,0.0,20250101
POLX030477,POX020239,MAT_RM_2002,98,98,24.0,0.0,0.0,20250101
POLX030478,POX020239,MAT_RM_2003,108,108,25.0,0.0,0.0,20250101
POLX030479,POX020240,MAT_RM_2003,99,99,24.0,0.0,0.0,20250101
POLX030480,POX020240,MAT_RM_2004,109,109,25.0,0.0,0.0,20250101
POLX030481,POX020241,MAT_RM_2004,100,100,24.0,0.0,0.0,20250101
POLX030482,POX020241,MAT_RM_2005,110,110,25.0,0.0,0.0,20250101
POLX030483,POX020242,MAT_RM_2005,101,101,24.0,0.0,0.0,20250101
POLX030484,POX020242,MAT_RM_2006,111,111,25.0,0.0,0.0,20250101
POLX030485,POX020243,MAT_RM_2006,102,102,24.0,0.0,0.0,20250101
POLX030486,POX020243,MAT_RM_2007,112,112,25.0,0.0,0.0,20250101
POLX030487,POX020244,MAT_RM_2007,103,103,24.0,0.0,0.0,20250101
POLX030488,POX020244,MAT_RM_2008,113,113,25.0,0.0,0.0,20250101
POLX030489,POX020245,MAT_RM_2008,104,104,24.0,0.0,0.0,20250101
POLX030490,POX020245,MAT_RM_2009,114,114,25.0,0.0,0.0,20250101
POLX030491,POX020246,MAT_RM_2009,105,105,24.0,0.0,0.0,20250101
POLX030492,POX020246,MAT_RM_2010,115,115,25.0,0.0,0.0,20250101
POLX030493,POX020247,MAT_RM_2010,106,106,24.0,0.0,0.0,20250101
POLX030494,POX020247,MAT_RM_2001,116,116,25.0,0.0,0.0,20250101
POLX030495,POX020248,MAT_RM_2001,107,107,24.0,0.0,0.0,20250101
POLX030496,POX020248,MAT_RM_2002,117,117,25.0,0.0,0.0,20250101
POLX030497,POX020249,MAT_RM_2002,108,107,24.0,0.0,0.0,20250101
POLX030498,POX020249,MAT_RM_2003,118,117,25.0,0.0,0.0,20250101
POLX030499,POX020250,MAT_RM_2003,109,109,24.0,0.0,0.0,20250101
POLX030500,POX020250,MAT_RM_2004,119,119,25.0,0.0,0.0,20250101
POLX030501,POX020251,MAT_RM_2004,110,110,24.0,0.0,0.0,20250101
POLX030502,POX020251,MAT_RM_2005,120,120,25.0,0.0,0.0,20250101
POLX030503,POX020252,MAT_RM_2005,111,111,24.0,0.0,0.0,20250101
POLX030504,POX020252,MAT_RM_2006,121,121,25.0,0.0,0.0,20250101
POLX030505,POX020253,MAT_RM_2006,112,112,24.0,0.0,0.0,20250101
POLX030506,POX020253,MAT_RM_2007,122,122,25.0,0.0,0.0,20250101
POLX030507,POX020254,MAT_RM_2007,113,113,24.0,0.0,0.0,20250101
POLX030508,POX020254,MAT_RM_2008,123,123,25.0,0.0,0.0,20250101
POLX030509,POX020255,MAT_RM_2008,114,114,24.0,0.0,0.0,20250101
POLX030510,POX020255,MAT_RM_2009,124,124,25.0,0.0,0.0,20250101
POLX030511,POX020256,MAT_RM_2009,115,115,24.0,0.0,0.0,20250101
POLX030512,POX020256,MAT_RM_2010,125,125,25.0,0.0,0.0,20250101
POLX030513,POX020257,MAT_RM_2010,116,116,24.0,0.0,0.0,20250101
POLX030514,POX020257,MAT_RM_2001,126,126,25.0,0.0,0.0,20250101
POLX030515,POX020258,MAT_RM_2001,117,117,24.0,0.0,0.0,20250101
POLX030516,POX020258,MAT_RM_2002,127,127,25.0,0.0,0.0,20250101
POLX030517,POX020259,MAT_RM_2002,118,118,24.0,0.0,0.0,20250101
POLX030518,POX020259,MAT_RM_2003,128,128,25.0,0.0,0.0,20250101
POLX030519,POX020260,MAT_RM_2003,119,119,24.0,0.0,0.0,20250101
POLX030520,POX020260,MAT_RM_2004,129,129,25.0,0.0,0.0,20250101
POLX030521,POX020261,MAT_RM_2004,80,80,24.0,0.0,0.0,20250101
POLX030522,POX020261,MAT_RM_2005,90,90,25.0,0.0,0.0,20250101
POLX030523,POX020262,MAT_RM_2005,81,81,24.0,0.0,0.0,20250101
POLX030524,POX020262,MAT_RM_2006,91,91,25.0,0.0,0.0,20250101
POLX030525,POX020263,MAT_RM_2006,82,82,24.0,0.0,0.0,20250101
POLX030526,POX020263,MAT_RM_2007,92,92,25.0,0.0,0.0,20250101
POLX030527,POX020264,MAT_RM_2007,83,83,24.0,0.0,0.0,20250101
POLX030528,POX020264,MAT_RM_2008,93,93,25.0,0.0,0.0,20250101
POLX030529,POX020265,MAT_RM_2008,84,84,24.0,0.0,0.0,20250101
POLX030530,POX020265,MAT_RM_2009,94,94,25.0,0.0,0.0,20250101
POLX030531,POX020266,MAT_RM_2009,85,84,24.0,0.0,0.0,20250101
POLX030532,POX020266,MAT_RM_2010,95,94,25.0,0.0,0.0,20250101
POLX030533,POX020267,MAT_RM_2010,86,86,24.0,0.0,0.0,20250101
POLX030534,POX020267,MAT_RM_2001,96,96,25.0,0.0,0.0,20250101
POLX030535,POX020268,MAT_RM_2001,87,87,24.0,0.0,0.0,20250101
POLX030536,POX020268,MAT_RM_2002,97,97,25.0,0.0,0.0,20250101
POLX030537,POX020269,MAT_RM_2002,88,88,24.0,0.0,0.0,20250101
POLX030538,POX020269,MAT_RM_2003,98,98,25.0,0.0,0.0,20250101
POLX030539,POX020270,MAT_RM_2003,89,89,24.0,0.0,0.0,20250101
POLX030540,POX020270,MAT_RM_2004,99,99,25.0,0.0,0.0,20250101
POLX030541,POX020271,MAT_RM_2005,80,79,26.0,0.0,0.0,20250101
POLX030542,POX020271,MAT_RM_2006,90,89,27.0,0.0,0.0,20250101
POLX030543,POX020272,MAT_RM_2006,81,81,26.0,0.0,0.0,20250101
POLX030544,POX020272,MAT_RM_2007,91,91,27.0,0.0,0.0,20250101
POLX030545,POX020273,MAT_RM_2007,82,82,26.0,0.0,0.0,20250101
POLX030546,POX020273,MAT_RM_2008,92,92,27.0,0.0,0.0,20250101
POLX030547,POX020274,MAT_RM_2008,83,83,26.0,0.0,0.0,20250101
POLX030548,POX020274,MAT_RM_2009,93,93,27.0,0.0,0.0,20250101
POLX030549,POX020275,MAT_RM_2009,84,84,26.0,0.0,0.0,20250101
POLX030550,POX020275,MAT_RM_2010,94,94,27.0,0.0,0.0,20250101
POLX030551,POX020276,MAT_RM_2010,85,85,26.0,0.0,0.0,20250101
POLX030552,POX020276,MAT_RM_2001,95,95,27.0,0.0,0.0,20250101
POLX030553,POX020277,MAT_RM_2001,86,86,26.0,0.0,0.0,20250101
POLX030554,POX020277,MAT_RM_2002,96,96,27.0,0.0,0.0,20250101
POLX030555,POX020278,MAT_RM_2002,87,87,26.0,0.0,0.0,20250101
POLX030556,POX020278,MAT_RM_2003,97,97,27.0,0.0,0.0,20250101
POLX030557,POX020279,MAT_RM_2003,88,88,26.0,0.0,0.0,20250101
POLX030558,POX020279,MAT_RM_2004,98,98,27.0,0.0,0.0,20250101
POLX030559,POX020280,MAT_RM_2004,89,89,26.0,0.0,0.0,20250101
POLX030560,POX020280,MAT_RM_2005,99,99,27.0,0.0,0.0,20250101
POLX030561,POX020281,MAT_RM_2005,90,90,26.0,0.0,0.0,20250101
POLX030562,POX020281,MAT_RM_2006,100,100,27.0,0.0,0.0,20250101
POLX030563,POX020282,MAT_RM_2006,91,91,26.0,0.0,0.0,20250101
POLX030564,POX020282,MAT_RM_2007,101,101,27.0,0.0,0.0,20250101
POLX030565,POX020283,MAT_RM_2007,92,92,26.0,0.0,0.0,20250101
POLX030566,POX020283,MAT_RM_2008,102,102,27.0,0.0,0.0,20250101
POLX030567,POX020284,MAT_RM_2008,93,93,26.0,0.0,0.0,20250101
POLX030568,POX020284,MAT_RM_2009,103,103,27.0,0.0,0.0,20250101
POLX030569,POX020285,MAT_RM_2009,94,94,26.0,0.0,0.0,20250101
POLX030570,POX020285,MAT_RM_2010,104,104,27.0,0.0,0.0,20250101
POLX030571,POX020286,MAT_RM_2010,95,95,26.0,0.0,0.0,20250101
POLX030572,POX020286,MAT_RM_2001,105,105,27.0,0.0,0.0,20250101
POLX030573,POX020287,MAT_RM_2001,96,96,26.0,0.0,0.0,20250101
POLX030574,POX020287,MAT_RM_2002,106,106,27.0,0.0,0.0,20250101
POLX030575,POX020288,MAT_RM_2002,97,96,26.0,0.0,0.0,20250101
POLX030576,POX020288,MAT_RM_2003,107,106,27.0,0.0,0.0,20250101
POLX030577,POX020289,MAT_RM_2003,98,98,26.0,0.0,0.0,20250101
POLX030578,POX020289,MAT_RM_2004,108,108,27.0,0.0,0.0,20250101
POLX030579,POX020290,MAT_RM_2004,99,99,26.0,0.0,0.0,20250101
POLX030580,POX020290,MAT_RM_2005,109,109,27.0,0.0,0.0,20250101
POLX030581,POX020291,MAT_RM_2005,100,100,26.0,0.0,0.0,20250101
POLX030582,POX020291,MAT_RM_2006,110,110,27.0,0.0,0.0,20250101
POLX030583,POX020292,MAT_RM_2006,101,101,26.0,0.0,0.0,20250101
POLX030584,POX020292,MAT_RM_2007,111,111,27.0,0.0,0.0,20250101
POLX030585,POX020293,MAT_RM_2007,102,102,26.0,0.0,0.0,20250101
POLX030586,POX020293,MAT_RM_2008,112,112,27.0,0.0,0.0,20250101
POLX030587,POX020294,MAT_RM_2008,103,103,26.0,0.0,0.0,20250101
POLX030588,POX020294,MAT_RM_2009,113,113,27.0,0.0,0.0,20250101
POLX030589,POX020295,MAT_RM_2009,104,104,26.0,0.0,0.0,20250101
POLX030590,POX020295,MAT_RM_2010,114,114,27.0,0.0,0.0,20250101
POLX030591,POX020296,MAT_RM_2010,105,105,26.0,0.0,0.0,20250101
POLX030592,POX020296,MAT_RM_2001,115,115,27.0,0.0,0.0,20250101
POLX030593,POX020297,MAT_RM_2001,106,106,26.0,0.0,0.0,20250101
POLX030594,POX020297,MAT_RM_2002,116,116,27.0,0.0,0.0,20250101
POLX030595,POX020298,MAT_RM_2002,107,107,26.0,0.0,0.0,20250101
POLX030596,POX020298,MAT_RM_2003,117,117,27.0,0.0,0.0,20250101
POLX030597,POX020299,MAT_RM_2003,108,108,26.0,0.0,0.0,20250101
POLX030598,POX020299,MAT_RM_2004,118,118,27.0,0.0,0.0,20250101
POLX030599,POX020300,MAT_RM_2004,109,109,26.0,0.0,0.0,20250101
POLX030600,POX020300,MAT_RM_2005,119,119,27.0,0.0,0.0,20250101
POLX030601,POX020301,MAT_RM_2005,110,110,26.0,0.0,0.0,20250101
POLX030602,POX020301,MAT_RM_2006,120,120,27.0,0.0,0.0,20250101
POLX030603,POX020302,MAT_RM_2006,111,111,26.0,0.0,0.0,20250101
POLX030604,POX020302,MAT_RM_2007,121,121,27.0,0.0,0.0,20250101
POLX030605,POX020303,MAT_RM_2007,112,112,26.0,0.0,0.0,20250101
POLX030606,POX020303,MAT_RM_2008,122,122,27.0,0.0,0.0,20250101
POLX030607,POX020304,MAT_RM_2008,113,113,26.0,0.0,0.0,20250101
POLX030608,POX020304,MAT_RM_2009,123,123,27.0,0.0,0.0,20250101
POLX030609,POX020305,MAT_RM_2009,114,113,26.0,0.0,0.0,20250101
POLX030610,POX020305,MAT_RM_2010,124,123,27.0,0.0,0.0,20250101
POLX030611,POX020306,MAT_RM_2010,115,115,26.0,0.0,0.0,20250101
POLX030612,POX020306,MAT_RM_2001,125,125,27.0,0.0,0.0,20250101
POLX030613,POX020307,MAT_RM_2001,116,116,26.0,0.0,0.0,20250101
POLX030614,POX020307,MAT_RM_2002,126,126,27.0,0.0,0.0,20250101
POLX030615,POX020308,MAT_RM_2002,117,117,26.0,0.0,0.0,20250101
POLX030616,POX020308,MAT_RM_2003,127,127,27.0,0.0,0.0,20250101
POLX030617,POX020309,MAT_RM_2003,118,118,26.0,0.0,0.0,20250101
POLX030618,POX020309,MAT_RM_2004,128,128,27.0,0.0,0.0,20250101
POLX030619,POX020310,MAT_RM_2004,119,119,26.0,0.0,0.0,20250101
POLX030620,POX020310,MAT_RM_2005,129,129,27.0,0.0,0.0,20250101
POLX030621,POX020311,MAT_RM_2005,80,80,26.0,0.0,0.0,20250101
POLX030622,POX020311,MAT_RM_2006,90,90,27.0,0.0,0.0,20250101
POLX030623,POX020312,MAT_RM_2006,81,81,26.0,0.0,0.0,20250101
POLX030624,POX020312,MAT_RM_2007,91,91,27.0,0.0,0.0,20250101
POLX030625,POX020313,MAT_RM_2007,82,82,26.0,0.0,0.0,20250101
POLX030626,POX020313,MAT_RM_2008,92,92,27.0,0.0,0.0,20250101
POLX030627,POX020314,MAT_RM_2008,83,83,26.0,0.0,0.0,20250101
POLX030628,POX020314,MAT_RM_2009,93,93,27.0,0.0,0.0,20250101
POLX030629,POX020315,MAT_RM_2009,84,84,26.0,0.0,0.0,20250101
POLX030630,POX020315,MAT_RM_2010,94,94,27.0,0.0,0.0,20250101
POLX030631,POX020316,MAT_RM_2010,85,85,26.0,0.0,0.0,20250101
